id,label,attr_0,attr_1,attr_2
106,R106,3983,7121,2399
107,R107,7152,1572,9795
108,R108,7763,8667,6765
109,R109,4271,1707,1333
110,R110,4779,867,8531
111,R111,2807,2857,4985
112,R112,8287,9348,4399
113,R113,3125,943,1510
114,R114,8658,2452,9562
115,R115,2827,9819,2758
116,R116,9757,3750,1254
117,R117,2399,8812,1656
118,R118,1271,7633,3791
119,R119,960,9321,7737
120,R120,350,9507,8992
121,R121,222,1070,4404
122,R122,4716,6945,4482
123,R123,8668,1530,9337
124,R124,5654,8072,6123
125,R125,8917,9661,9067
126,R126,2451,4343,2889
127,R127,8072,6812,8001
128,R128,4800,4158,5302
129,R129,4656,4161,1242
130,R130,9917,9079,123
131,R131,7540,1146,6376
132,R132,260,3076,4976
133,R133,5664,4784,5857
134,R134,244,2966,4707
135,R135,7034,632,5888
136,R136,4579,1677,5068
137,R137,7525,9440,5011
138,R138,4002,7563,6369
139,R139,6257,2281,2367
140,R140,8758,7661,3364
141,R141,2396,8379,8723
142,R142,5479,3012,1295
143,R143,8564,7988,3622
144,R144,4658,9180,8228
145,R145,3835,187,330
146,R146,5883,2399,7134
147,R147,5955,7516,2813
148,R148,4972,9804,5565
149,R149,9651,6489,4699
150,R150,4812,7528,5962
151,R151,8961,8525,6645
152,R152,432,2831,6250
153,R153,9226,24,1000
154,R154,754,1332,6125
155,R155,5934,1318,3179
156,R156,9816,3144,7796
157,R157,6828,5252,545
158,R158,9086,194,8400
159,R159,2718,5091,4188
160,R160,7789,7502,7168
161,R161,2814,8873,9093
162,R162,4593,724,1788
163,R163,9290,3830,1988
164,R164,8214,7084,7742
165,R165,2444,5222,9889
166,R166,9874,2830,3341
167,R167,2969,6391,5946
168,R168,8360,5472,1227
169,R169,1835,9793,337
170,R170,5761,2378,6030
171,R171,6627,6906,6368
172,R172,38,1902,3400
173,R173,5715,4713,9453
174,R174,5443,7985,6310
175,R175,4712,8454,9883
176,R176,1020,7752,2444
177,R177,5595,7882,49
178,R178,7676,9184,7111
179,R179,1007,8672,4310
180,R180,8793,7237,7720
181,R181,5780,8015,9946
182,R182,7512,8273,9881
183,R183,2840,9158,8990
184,R184,3831,3585,5881
185,R185,7218,3326,1804
186,R186,201,1386,5522
187,R187,2529,5652,2970
188,R188,3789,142,1003
189,R189,6427,3991,4924
190,R190,9312,9661,3238
191,R191,4067,3678,7060
192,R192,4455,4423,4231
193,R193,8507,2372,6275
194,R194,2035,5191,5739
195,R195,8619,6296,285
196,R196,1103,6306,3656
197,R197,7701,2104,8656
198,R198,7001,5817,6685
199,R199,6170,1609,1946
200,R200,2882,7571,3341
201,R201,8544,7164,8317
202,R202,7493,2207,9066
203,R203,180,967,7130
204,R204,5107,1145,4336
205,R205,4047,3414,2075
206,R206,5945,1808,6243
207,R207,1373,4355,8290
208,R208,1809,7127,9911
209,R209,3035,3276,5654
210,R210,1861,7353,7673
211,R211,3492,366,6417
212,R212,8974,122,4908
213,R213,6655,6760,1092
214,R214,2886,760,4763
215,R215,3197,9897,8687
216,R216,9175,5111,9564
217,R217,5353,7559,9960
218,R218,2409,8747,1806
219,R219,9764,8373,2144
220,R220,8140,5405,670
221,R221,7137,8394,5814
222,R222,809,4721,756
223,R223,119,1854,5186
224,R224,5346,1137,9554
225,R225,459,2468,7151
226,R226,1835,732,934
227,R227,1564,8962,8685
228,R228,8852,5473,8787
229,R229,2241,2028,6388
230,R230,4008,3356,9115
231,R231,5800,9558,9107
232,R232,6796,3168,2336
233,R233,9431,9419,4465
234,R234,3013,5200,9913
235,R235,1663,451,1878
236,R236,1102,3746,7170
237,R237,7504,4264,5410
238,R238,4506,701,9597
239,R239,11,1078,760
240,R240,1230,1511,7518
241,R241,754,1865,3290
242,R242,8363,6993,9886
243,R243,1381,1161,9646
244,R244,2749,9246,6867
245,R245,1679,8371,4559
246,R246,5946,9627,4549
247,R247,5714,2173,7576
248,R248,6778,1402,2668
249,R249,9880,829,8923
250,R250,5252,98,8698
251,R251,8957,6014,6671
252,R252,8529,7686,5541
253,R253,674,5915,2812
254,R254,7289,657,2455
255,R255,8338,1058,4380
256,R256,3720,1063,5658
257,R257,3778,4821,3731
258,R258,9077,1771,4515
259,R259,5824,9892,738
260,R260,3111,5245,1144
261,R261,9650,1339,6409
262,R262,2844,822,4461
263,R263,3213,4071,5435
264,R264,7973,8047,7116
265,R265,8347,145,2614
266,R266,9390,8620,8077
267,R267,491,9414,4424
268,R268,8867,7090,9074
269,R269,154,7238,6654
270,R270,6777,999,9496
271,R271,7048,1375,6897
272,R272,8988,9968,3713
273,R273,9936,2586,8261
274,R274,513,223,3492
275,R275,9075,2180,9566
276,R276,5646,1481,6288
277,R277,8399,7811,231
278,R278,7740,6066,7055
279,R279,8732,7483,2977
280,R280,4511,7764,1261
281,R281,7456,5457,5099
282,R282,673,7684,7304
283,R283,77,5577,5069
284,R284,7285,2494,6191
285,R285,2150,609,1047
286,R286,6815,5182,2779
287,R287,3923,3017,5639
288,R288,5079,604,6245
289,R289,7087,9569,6294
290,R290,2952,1077,1903
291,R291,5472,5668,657
292,R292,557,3990,29
293,R293,2799,534,2230
294,R294,9862,6715,6085
295,R295,6084,5830,3408
296,R296,4651,211,3105
297,R297,6626,8958,2120
298,R298,3006,4037,4361
299,R299,5529,162,6944
300,R300,9774,2707,7350
301,R301,4236,7533,5857
302,R302,6996,8970,8457
303,R303,5318,3412,5821
304,R304,3968,2980,8053
305,R305,9965,4163,6739
306,R306,6046,1962,7766
307,R307,1015,6030,1086
308,R308,5892,1667,8750
309,R309,6444,7121,5491
310,R310,3440,547,2769
311,R311,8885,7718,5398
312,R312,7331,554,8655
313,R313,1132,4768,1683
314,R314,2947,3241,6101
315,R315,2966,5410,4257
316,R316,3137,8110,7464
317,R317,5206,8018,5395
318,R318,3561,3850,9981
319,R319,9086,7099,5412
320,R320,4941,1763,6926
321,R321,3577,1331,2968
322,R322,5094,7334,5109
323,R323,1541,3041,207
324,R324,2719,5869,2654
325,R325,9945,2994,9835
326,R326,3176,3199,8434
327,R327,3532,5131,9744
328,R328,6265,6760,9503
329,R329,9359,1229,1764
330,R330,1386,2858,2918
331,R331,7647,5076,6882
332,R332,9301,4526,3534
333,R333,7870,6312,9065
334,R334,9786,3161,9024
335,R335,7504,8859,9080
336,R336,7868,4860,9289
337,R337,7608,4789,9416
338,R338,6952,474,219
339,R339,396,5811,5647
340,R340,3657,9992,1325
341,R341,7726,6020,2906
342,R342,2045,6713,1267
343,R343,7200,6357,7517
344,R344,9331,4748,7283
345,R345,9359,8530,9008
346,R346,1585,5560,1785
347,R347,6043,2298,7042
348,R348,2356,8222,8567
349,R349,9962,38,1301
350,R350,4977,7778,4402
351,R351,9396,8429,6184
352,R352,5708,4368,1331
353,R353,2310,2652,6836
354,R354,3845,911,2824
355,R355,2366,585,8682
356,R356,6901,4305,9520
357,R357,5695,472,5689
358,R358,2394,8524,2875
359,R359,9466,921,2221
360,R360,4891,2959,2321
361,R361,4268,6493,517
362,R362,6880,5811,1732
363,R363,3102,5640,6852
364,R364,94,985,9724
365,R365,8163,1231,7980
366,R366,9084,3360,4083
367,R367,4864,6575,7054
368,R368,5420,472,6054
369,R369,2131,1203,4117
370,R370,4532,2590,6463
371,R371,3701,2703,4310
372,R372,3990,9036,7051
373,R373,1006,9407,8068
374,R374,6532,5883,7194
375,R375,292,7226,3141
376,R376,5832,1893,4581
377,R377,4921,7982,2109
378,R378,9698,4212,4421
379,R379,6143,8667,8316
380,R380,6162,1677,9369
381,R381,5479,4440,603
382,R382,2714,1779,970
383,R383,9082,4243,7213
384,R384,7482,8699,2467
385,R385,3932,4817,3149
386,R386,889,1927,2907
387,R387,3562,5100,4035
388,R388,4364,7228,26
389,R389,7504,1255,4923
390,R390,3197,5462,9274
391,R391,4009,2040,3875
392,R392,3057,3803,1161
393,R393,4041,4141,7598
394,R394,4569,3914,8580
395,R395,8856,6082,8250
396,R396,9233,5609,4137
397,R397,2515,1415,2376
398,R398,6765,4014,9196
399,R399,1915,1284,8510
400,R400,967,8497,9712
401,R401,3161,2347,6695
402,R402,3457,8977,5334
403,R403,4044,3958,5238
404,R404,7841,6369,3106
405,R405,7025,504,6079
406,R406,649,7522,1804
407,R407,353,2927,6281
408,R408,5412,8976,2628
409,R409,9378,5185,5581
410,R410,4280,965,4890
411,R411,202,9770,3266
412,R412,3708,2022,3701
413,R413,9388,9600,145
414,R414,7784,9443,5303
415,R415,3923,3864,9944
416,R416,7343,771,9940
417,R417,8577,9843,1549
418,R418,9429,1855,1856
419,R419,5751,5347,4056
420,R420,6517,5472,8053
421,R421,4549,3470,6957
422,R422,570,6834,7880
423,R423,4465,1300,8312
424,R424,6092,1541,7942
425,R425,8078,6331,3535
426,R426,2189,6673,2558
427,R427,6840,6786,1952
428,R428,7774,2607,6408
429,R429,1674,590,5055
430,R430,5342,8640,8117
431,R431,6273,700,6221
432,R432,9664,9750,4096
433,R433,3719,4127,2359
434,R434,3879,6811,7117
435,R435,7053,4696,3138
436,R436,9906,743,5228
437,R437,4151,7878,556
438,R438,570,5775,8236
439,R439,50,8588,5716
440,R440,9359,134,7476
441,R441,2756,9271,5826
442,R442,8285,2803,7490
443,R443,9656,6344,614
444,R444,6875,7979,2285
445,R445,9566,5297,6040
446,R446,2590,449,8725
447,R447,7713,557,4033
448,R448,1386,9866,7771
449,R449,7622,2036,9142
450,R450,3749,2900,7087
451,R451,851,5564,1821
452,R452,3923,840,1691
453,R453,491,3069,4906
454,R454,262,6052,8446
455,R455,5422,637,3614
456,R456,8196,4788,2734
457,R457,4100,1133,91
458,R458,9042,199,8217
459,R459,535,2400,7356
460,R460,6402,9737,1423
461,R461,9380,5964,1066
462,R462,7665,8386,1158
463,R463,8826,1686,947
464,R464,860,768,4646
465,R465,3376,7477,2818
466,R466,992,774,1589
467,R467,5050,8514,8317
468,R468,1144,6225,9546
469,R469,8186,6601,2099
470,R470,8586,3886,3982
471,R471,1944,471,8022
472,R472,2294,9376,6749
473,R473,3348,5476,738
474,R474,1541,8955,2682
475,R475,6506,6736,1842
476,R476,5207,7753,7058
477,R477,6352,9665,7272
478,R478,6600,473,6653
479,R479,9314,5153,5767
480,R480,6867,7460,1054
481,R481,2390,9818,2429
482,R482,7696,1488,2343
483,R483,3775,248,835
484,R484,7471,288,724
485,R485,5849,6324,2819
486,R486,8448,7180,3336
487,R487,7108,1386,2256
488,R488,841,504,5655
489,R489,6837,8857,6359
490,R490,3538,6520,5144
491,R491,7964,298,2238
492,R492,9730,1147,6327
493,R493,8966,8384,4759
494,R494,6463,7650,6412
495,R495,6842,1929,544
496,R496,3100,7926,3114
497,R497,7411,7227,1156
498,R498,6166,2253,139
499,R499,7082,7382,9388
500,R500,6194,3206,7830
501,R501,7281,4944,8681
502,R502,9036,2356,6244
503,R503,8219,6883,3312
504,R504,8508,4095,7262
505,R505,6488,8479,6509
506,R506,8623,8744,8016
507,R507,8405,14,7689
508,R508,9021,3764,2193
509,R509,4698,1,6847
510,R510,987,614,5918
511,R511,5047,8604,2200
512,R512,3714,3252,4177
513,R513,6634,2946,1830
514,R514,5744,136,9130
515,R515,1147,5388,9707
516,R516,9705,5990,4699
517,R517,358,3358,6434
518,R518,6695,9217,1151
519,R519,8865,9955,6346
520,R520,8183,586,5911
521,R521,5957,2642,828
522,R522,7963,3219,7818
523,R523,4085,3303,1938
524,R524,3315,3276,9492
525,R525,8478,699,7159
526,R526,7921,6774,2497
527,R527,5020,6448,3827
528,R528,370,7269,118
529,R529,3087,9281,8325
530,R530,9571,3835,6851
531,R531,5647,9959,7860
532,R532,216,5786,5509
533,R533,488,7810,5165
534,R534,755,5451,2498
535,R535,9097,2894,9072
536,R536,4029,7478,5425
537,R537,973,8022,366
538,R538,3288,8479,5822
539,R539,1116,5249,4770
540,R540,3428,9495,40
541,R541,5424,8280,6965
542,R542,2527,5061,4364
543,R543,4727,5864,8997
544,R544,4438,5164,3505
545,R545,9762,9873,463
546,R546,93,9854,8401
547,R547,8020,3647,7087
548,R548,4658,8181,7253
549,R549,2588,6252,4698
550,R550,2789,4317,1618
551,R551,124,2287,4826
552,R552,971,6160,8096
553,R553,7435,7610,8440
554,R554,5695,6869,8880
555,R555,9564,6969,6738
556,R556,1826,5793,6748
557,R557,8258,8622,7743
558,R558,7888,4734,3872
559,R559,4463,2523,1237
560,R560,1535,3363,4636
561,R561,6790,5719,2439
562,R562,5193,8239,2692
563,R563,979,6020,7254
564,R564,1815,119,5259
565,R565,4569,3070,7127
566,R566,6605,5118,8310
567,R567,2776,1678,1227
568,R568,4305,9553,7068
569,R569,8677,8589,8773
570,R570,6988,6077,8157
571,R571,170,7727,2551
572,R572,4782,1429,8346
573,R573,8750,5647,156
574,R574,7370,1493,7931
575,R575,1104,2476,6189
576,R576,3379,815,2347
577,R577,8270,7834,3914
578,R578,2273,825,1931
579,R579,7971,5857,3195
580,R580,3649,8219,3853
581,R581,9769,850,830
582,R582,1945,8001,7265
583,R583,6605,4134,5099
584,R584,4655,1525,6073
585,R585,681,9809,1084
586,R586,6202,8359,3622
587,R587,5140,3726,9692
588,R588,8903,6796,1655
589,R589,3162,9533,3356
590,R590,1035,5584,9565
591,R591,7459,8183,8740
592,R592,336,1286,3022
593,R593,700,3921,4418
594,R594,5638,8598,8729
595,R595,2540,975,7359
596,R596,4900,2618,6151
597,R597,3451,2529,8814
598,R598,4248,863,116
599,R599,3350,3903,1909
600,R600,3411,1871,1246
601,R601,3480,181,3938
602,R602,2818,6972,2631
603,R603,3132,8930,7696
604,R604,3166,1997,9395
605,R605,948,9500,6929
606,R606,6411,407,1583
607,R607,3318,6271,532
608,R608,4933,3892,3744
609,R609,4265,7904,8566
610,R610,3425,8768,8649
611,R611,7883,7923,1214
612,R612,928,2285,4557
613,R613,3749,6340,2701
614,R614,3673,1656,3719
615,R615,5053,9866,6090
616,R616,1164,9499,6938
617,R617,5106,1571,5204
618,R618,8224,8378,6094
619,R619,3021,6765,5303
620,R620,6037,4577,1271
621,R621,1268,7387,4008
622,R622,4684,3179,7226
623,R623,5175,229,1516
624,R624,4989,9571,2364
625,R625,4541,7599,8228
626,R626,8235,1277,2348
627,R627,1784,1874,9322
628,R628,3754,8627,4588
629,R629,5225,3648,9671
630,R630,7748,9041,5341
631,R631,3990,2706,6316
632,R632,1622,506,5730
633,R633,6065,2951,6772
634,R634,4774,1174,7260
635,R635,1428,3195,6340
636,R636,7601,6493,750
637,R637,7470,6248,3840
638,R638,1566,6244,522
639,R639,3569,4472,3636
640,R640,5064,3106,2312
641,R641,3489,3097,4728
642,R642,3474,9248,9184
643,R643,8040,5800,499
644,R644,7972,4366,850
645,R645,9045,2625,8296
646,R646,3294,6129,8324
647,R647,4808,952,576
648,R648,785,3939,6685
649,R649,3226,5297,6697
650,R650,3931,8607,1567
651,R651,5073,2325,1020
652,R652,9972,8789,4671
653,R653,8207,8869,4427
654,R654,5354,3652,7927
655,R655,7774,4187,6034
656,R656,5520,2177,5758
657,R657,5547,6053,3263
658,R658,7940,4113,1024
659,R659,8188,9061,1656
660,R660,9926,4089,3519
661,R661,2086,4739,5596
662,R662,381,5862,8154
663,R663,2913,5035,2998
664,R664,9694,5266,8803
665,R665,1571,5961,3217
666,R666,8829,8654,415
667,R667,3214,6115,1809
668,R668,9657,481,7214
669,R669,208,121,6424
670,R670,8899,201,6260
671,R671,1889,3307,4993
672,R672,2183,259,8229
673,R673,1058,2185,1925
674,R674,4890,6045,8335
675,R675,5975,1052,7397
676,R676,9748,8586,8686
677,R677,7069,8325,8986
678,R678,8361,808,2787
679,R679,9987,4488,6612
680,R680,6616,2678,2199
681,R681,2959,6711,3466
682,R682,9045,2355,6647
683,R683,4368,8504,974
684,R684,8868,6691,2320
685,R685,151,5755,6759
686,R686,464,8942,1001
687,R687,5831,4747,692
688,R688,3130,3312,4923
689,R689,9052,9903,1900
690,R690,2437,251,4547
691,R691,6143,8969,4606
692,R692,7594,4806,1165
693,R693,8503,1832,1437
694,R694,9100,5286,63
695,R695,8904,9351,9856
696,R696,9110,7865,9656
697,R697,5028,7805,5579
698,R698,3266,5105,3847
699,R699,2188,185,7325
700,R700,4844,3214,581
701,R701,1112,4149,9885
702,R702,6475,3087,6239
703,R703,4065,3019,2769
704,R704,9755,4677,5806
705,R705,608,2503,8189
706,R706,4076,3176,536
707,R707,7704,2912,7322
708,R708,802,1186,1064
709,R709,6854,7009,4461
710,R710,2205,7841,4203
711,R711,7252,119,2788
712,R712,6581,6650,5708
713,R713,6260,7606,2915
714,R714,7269,8791,3714
715,R715,1134,4458,1786
716,R716,6885,1797,670
717,R717,9653,8588,4358
718,R718,826,7954,6056
719,R719,1072,3706,8075
720,R720,7675,5367,909
721,R721,2699,8472,4088
722,R722,1293,1601,6476
723,R723,2860,6056,6196
724,R724,3998,3187,8764
725,R725,9405,154,5759
726,R726,349,4324,2442
727,R727,3690,8029,5171
728,R728,2514,6920,9856
729,R729,3598,164,6579
730,R730,6492,2705,4081
731,R731,1439,3635,2336
732,R732,1346,4580,5739
733,R733,1487,9042,8786
734,R734,2678,4855,4925
735,R735,9429,1325,2547
736,R736,2856,1215,5661
737,R737,3199,9594,1964
738,R738,2734,3938,6629
739,R739,9801,5637,9981
740,R740,4320,4492,5075
741,R741,5089,8803,1979
742,R742,1603,9317,8610
743,R743,9487,8274,4800
744,R744,3942,9977,5530
745,R745,301,6202,2313
746,R746,6854,9934,959
747,R747,1262,3563,3090
748,R748,7401,3205,9519
749,R749,7978,8477,814
750,R750,8715,7033,3911
751,R751,2293,5973,7693
752,R752,1288,3086,5985
753,R753,904,3740,7589
754,R754,8712,6598,1518
755,R755,3108,3622,3439
756,R756,909,3927,2669
757,R757,235,3432,8648
758,R758,8109,1102,6179
759,R759,4306,6301,2702
760,R760,3455,6234,1226
761,R761,6664,8392,4666
762,R762,2263,7379,8732
763,R763,7251,8844,877
764,R764,9325,4125,7364
765,R765,4560,630,3175
766,R766,7597,698,8652
767,R767,3148,4922,3464
768,R768,564,1151,2809
769,R769,7783,1817,8213
770,R770,9223,667,7618
771,R771,4819,6506,4456
772,R772,6019,1855,8342
773,R773,6034,4328,6290
774,R774,2895,1124,174
775,R775,6920,9013,9064
776,R776,9627,257,7053
777,R777,1461,9451,1425
778,R778,397,1616,8148
779,R779,3143,1908,6081
780,R780,1365,7849,9783
781,R781,8651,1636,928
782,R782,1904,7658,8975
783,R783,4145,1803,6849
784,R784,2984,6977,9500
785,R785,9411,1767,407
786,R786,3205,2488,6242
787,R787,941,5101,8462
788,R788,1138,9716,8715
789,R789,800,3127,324
790,R790,1832,7051,4464
791,R791,5434,462,2915
792,R792,5396,4126,799
793,R793,2991,5354,7867
794,R794,8854,3553,7473
795,R795,3317,7162,2215
796,R796,7092,1873,2345
797,R797,5770,9270,6973
798,R798,6567,6046,8311
799,R799,1795,158,3290
800,R800,8519,6691,7258
801,R801,3246,2607,1475
802,R802,2706,7004,1826
803,R803,2764,1531,2225
804,R804,5729,3058,3642
805,R805,1106,5144,9083
806,R806,6071,1582,2011
807,R807,9750,242,6401
808,R808,9368,212,5812
809,R809,8440,9595,2881
810,R810,6251,4609,3521
811,R811,525,9067,2086
812,R812,8582,535,9867
813,R813,9717,5801,5448
814,R814,9365,8486,9806
815,R815,8615,9176,4171
816,R816,3657,4067,2423
817,R817,7632,4542,4419
818,R818,2682,4918,5127
819,R819,300,2702,5124
820,R820,6980,8720,5233
821,R821,2998,567,7206
822,R822,7347,7287,6462
823,R823,2631,769,709
824,R824,2189,6632,4814
825,R825,3695,3393,8932
826,R826,7097,7046,3178
827,R827,8160,4945,9389
828,R828,5809,3975,3968
829,R829,7552,6454,1073
830,R830,357,5655,5472
831,R831,7866,6752,4954
832,R832,6676,8468,711
833,R833,3522,7805,6645
834,R834,5535,5769,6226
835,R835,3959,1937,6072
836,R836,7900,3763,8001
837,R837,6459,2177,9647
838,R838,9359,354,6219
839,R839,201,3926,6707
840,R840,477,2764,490
841,R841,9540,6657,8995
842,R842,8551,6366,5919
843,R843,7222,4921,5239
844,R844,6268,6442,7745
845,R845,3231,3590,1922
846,R846,4964,8002,3903
847,R847,107,358,942
848,R848,9386,2267,8687
849,R849,3714,3078,3690
850,R850,9581,5946,1984
851,R851,2955,4488,3102
852,R852,5842,5040,3572
853,R853,2363,5883,964
854,R854,9194,5063,5691
855,R855,3953,8925,3710
856,R856,5276,6422,5641
857,R857,7936,1225,6811
858,R858,5459,4533,5099
859,R859,1123,3067,9483
860,R860,3734,8678,5720
861,R861,9113,3633,1417
862,R862,7569,3754,7091
863,R863,1113,9431,8016
864,R864,6090,6055,3634
865,R865,8124,4686,4834
866,R866,2722,6801,4766
867,R867,9358,7237,5487
868,R868,969,3778,9666
869,R869,5710,4208,5957
870,R870,5789,3403,3032
871,R871,5654,1949,731
872,R872,3714,6511,3908
873,R873,5987,9715,4210
874,R874,6259,1333,1652
875,R875,512,7353,8323
876,R876,1488,2712,7533
877,R877,6189,35,4182
878,R878,4154,6517,556
879,R879,7915,2031,8565
880,R880,7814,5051,8926
881,R881,8044,4115,4862
882,R882,5457,1579,5847
883,R883,536,7405,3556
884,R884,1930,4136,177
885,R885,8193,1434,8760
886,R886,4556,8858,9209
887,R887,8784,7647,8475
888,R888,8184,1622,1673
889,R889,901,8815,6575
890,R890,1779,2846,9149
891,R891,1258,2262,8148
892,R892,8847,5817,3605
893,R893,4625,9681,1093
894,R894,4396,6504,7977
895,R895,849,9675,1063
896,R896,4397,6865,8340
897,R897,1779,1174,9967
898,R898,8727,9127,5293
899,R899,8604,1381,7655
900,R900,7500,7057,2585
901,R901,576,302,3522
902,R902,2945,8044,9128
903,R903,548,2879,5483
904,R904,771,8022,2951
905,R905,3139,9091,5363
906,R906,9610,4617,7051
907,R907,5570,8120,5332
908,R908,7782,1028,5618
909,R909,5368,9161,3864
910,R910,5758,3023,9277
911,R911,3955,1413,3532
912,R912,1099,7920,7306
913,R913,9788,4589,7268
914,R914,215,1433,336
915,R915,8907,3170,4680
916,R916,2374,8779,7526
917,R917,5789,1828,7068
918,R918,5702,5160,106
919,R919,2632,1095,1590
920,R920,7767,2570,2862
921,R921,6022,4085,7545
922,R922,7999,7510,6410
923,R923,8947,5422,9841
924,R924,7780,332,4469
925,R925,6551,2729,8309
926,R926,8677,2740,5043
927,R927,4821,1687,2122
928,R928,9071,907,2090
929,R929,4713,5084,9342
930,R930,8819,4556,9895
931,R931,7375,1446,9008
932,R932,9675,1323,3672
933,R933,1225,3140,6221
934,R934,4875,2263,5448
935,R935,5910,5252,4495
936,R936,8738,578,9866
937,R937,285,5992,6354
938,R938,8978,2325,6904
939,R939,6171,82,7125
940,R940,6233,3920,6100
941,R941,1693,9181,8990
942,R942,2583,3149,5172
943,R943,6433,3446,9403
944,R944,7754,871,2880
945,R945,1899,9879,3954
946,R946,5804,8857,6966
947,R947,7745,7129,1739
948,R948,7569,6718,6406
949,R949,5867,5196,2823
950,R950,2804,8716,4588
951,R951,2412,2111,3829
952,R952,7679,1675,9676
953,R953,1128,2141,9206
954,R954,9253,7501,7099
955,R955,25,398,9465
956,R956,9366,6077,8866
957,R957,6224,8617,5565
958,R958,3419,9771,5628
959,R959,6117,8217,3980
960,R960,5870,7150,3330
961,R961,28,9921,6421
962,R962,8469,9112,8148
963,R963,2021,6146,4192
964,R964,8303,1403,1190
965,R965,6864,2857,1278
966,R966,7127,3141,2879
967,R967,5386,1538,648
968,R968,1277,6287,9539
969,R969,1724,9541,6285
970,R970,652,6385,6566
971,R971,5151,3665,5746
972,R972,9083,4188,6600
973,R973,447,7798,2744
974,R974,1260,9835,519
975,R975,55,1076,218
976,R976,8297,4656,8253
977,R977,4175,7276,8181
978,R978,8172,3658,4223
979,R979,3707,2864,5005
980,R980,5228,2088,7762
981,R981,5657,1800,5572
982,R982,56,2835,1362
983,R983,4065,8518,8535
984,R984,6347,7332,5429
985,R985,6590,4432,946
986,R986,551,5081,9419
987,R987,7213,3512,534
988,R988,6541,8726,4836
989,R989,7383,2113,408
990,R990,8298,2519,7334
991,R991,2607,161,3785
992,R992,1911,1716,7153
993,R993,6844,3419,9210
994,R994,9528,1779,7388
995,R995,2626,4793,8010
996,R996,8392,4528,8645
997,R997,2995,5996,8991
998,R998,9545,4291,3476
999,R999,7815,3881,2198
1000,R1000,7413,1649,974
1001,R1001,6711,9528,602
1002,R1002,5870,3332,2877
1003,R1003,5380,5840,4298
1004,R1004,206,8497,1133
1005,R1005,2195,3922,319
1006,R1006,8582,9332,6365
1007,R1007,670,6700,6334
1008,R1008,6147,8590,6166
1009,R1009,8800,1885,5319
1010,R1010,255,3670,6418
1011,R1011,2230,8358,4602
1012,R1012,9856,489,4969
1013,R1013,9801,9249,9551
1014,R1014,9160,7276,1333
1015,R1015,8363,7669,7382
1016,R1016,432,1362,4020
1017,R1017,4601,7140,1756
