id,label,attr_0,attr_1,attr_2
134,R134,3116,1162,5319
135,R135,653,8221,718
136,R136,5925,9182,7777
137,R137,5365,2210,443
138,R138,161,2181,7119
139,R139,8374,1816,224
140,R140,819,9246,44
141,R141,7052,299,2248
142,R142,2538,8258,9754
143,R143,9787,6207,7948
144,R144,2788,6491,2203
145,R145,4466,8913,74
146,R146,2933,6689,6146
147,R147,9736,2354,5971
148,R148,254,4340,686
149,R149,6621,9520,279
150,R150,2311,9343,1278
151,R151,7686,6244,6531
152,R152,4332,4057,9208
153,R153,400,8209,8478
154,R154,1803,266,5635
155,R155,6708,4069,2405
156,R156,3872,4819,2651
157,R157,2244,2971,7370
158,R158,4306,4657,9688
159,R159,8560,3004,5641
160,R160,455,2013,6918
161,R161,5276,1134,2344
162,R162,3264,6032,7818
163,R163,8451,6352,3683
164,R164,2055,5043,8436
165,R165,1890,5540,8860
166,R166,9980,7136,3373
167,R167,5027,5181,5892
168,R168,5605,3005,7819
169,R169,3000,2603,55
170,R170,3014,9098,2936
171,R171,7885,580,5961
172,R172,5899,5341,8390
173,R173,1217,324,8862
174,R174,8332,2537,3465
175,R175,8068,9225,6710
176,R176,2444,9226,1561
177,R177,7221,248,8266
178,R178,3455,7974,5107
179,R179,6121,1955,1724
180,R180,3222,5521,494
181,R181,7483,6016,3430
182,R182,214,5898,8485
183,R183,1527,7925,6684
184,R184,2071,3926,2546
185,R185,19,235,3785
186,R186,6101,4269,6782
187,R187,3540,1004,6538
188,R188,7956,4848,6834
189,R189,6210,3600,9295
190,R190,2857,246,3976
191,R191,6080,1013,2347
192,R192,9720,5508,9242
193,R193,8409,4365,3794
194,R194,6092,8177,1198
195,R195,7899,8626,934
196,R196,8341,364,4018
197,R197,68,8289,1891
198,R198,2034,3771,7458
199,R199,5816,148,7365
200,R200,2350,2322,5448
201,R201,9641,3466,8270
202,R202,2150,6799,9400
203,R203,6152,8205,5925
204,R204,439,8484,4170
205,R205,4674,3240,5037
206,R206,2831,5288,4842
207,R207,1015,3295,5498
208,R208,3496,6887,3460
209,R209,5739,3059,3318
210,R210,5264,8882,7075
211,R211,7879,880,4579
212,R212,4061,6604,2390
213,R213,5077,7211,3806
214,R214,7523,9979,6104
215,R215,3685,6498,8768
216,R216,5387,8421,9660
217,R217,9717,959,4030
218,R218,321,2999,3437
219,R219,7551,8668,1169
220,R220,87,8682,9068
221,R221,86,215,7437
222,R222,8511,1546,2268
223,R223,252,3075,115
224,R224,4860,6764,431
225,R225,1126,2552,2655
226,R226,1313,9167,4782
227,R227,8119,5044,4135
228,R228,8905,8652,6251
229,R229,3101,4008,2962
230,R230,7041,8591,7241
231,R231,4736,2833,3603
232,R232,283,8438,2949
233,R233,5312,4884,5830
234,R234,1140,1724,7773
235,R235,1467,754,2323
236,R236,7155,639,8521
237,R237,8067,2173,3270
238,R238,3198,9957,7984
239,R239,2679,3455,6169
240,R240,8605,6019,9049
241,R241,705,617,2058
242,R242,2792,9108,2699
243,R243,6129,6920,2247
244,R244,9595,5820,3544
245,R245,6883,6963,1301
246,R246,878,4333,2065
247,R247,113,2867,9524
248,R248,4889,1864,2714
249,R249,7328,7058,8266
250,R250,9727,3847,6392
251,R251,3302,9587,533
252,R252,2271,1709,2435
253,R253,8332,2296,978
254,R254,3196,5164,6597
255,R255,5654,6357,4770
256,R256,8024,3805,8157
257,R257,1775,9779,9168
258,R258,8611,8048,132
259,R259,4443,3774,3580
260,R260,8580,1421,7333
261,R261,8119,4485,5783
262,R262,3688,5581,4715
263,R263,6961,7676,4402
264,R264,3850,1567,5872
265,R265,4638,6715,2209
266,R266,8555,73,7158
267,R267,881,7350,3515
268,R268,1946,6528,316
269,R269,6419,6604,1614
270,R270,6027,6460,8135
271,R271,5009,953,7292
272,R272,4369,6471,4604
273,R273,8797,333,8244
274,R274,4030,3268,6757
275,R275,1805,4188,7655
276,R276,5758,3637,7393
277,R277,7950,8029,487
278,R278,4636,936,764
279,R279,2328,3938,7681
280,R280,3003,7412,8817
281,R281,9257,562,8022
282,R282,8878,4910,4798
283,R283,8149,5942,2781
284,R284,9223,8119,2419
285,R285,5013,1812,6761
286,R286,4889,6000,1889
287,R287,5892,801,4356
288,R288,9519,856,772
289,R289,8539,3119,2642
290,R290,1971,2544,4201
291,R291,6896,8449,5064
292,R292,5843,805,1690
293,R293,1522,6751,3325
294,R294,8008,1366,5763
295,R295,4914,7103,3094
296,R296,1844,9986,7113
297,R297,9189,6199,5905
298,R298,7087,1504,9361
299,R299,2822,4619,1388
300,R300,1109,4122,2395
301,R301,6788,7498,7518
302,R302,6139,732,6115
303,R303,4218,8295,9332
304,R304,8001,9029,1500
305,R305,6082,7501,7475
306,R306,4230,5385,4296
307,R307,8456,5690,8570
308,R308,3614,5095,8311
309,R309,1776,2181,8710
310,R310,9100,8155,5008
311,R311,842,5085,2961
312,R312,1709,5579,1398
313,R313,1714,6005,8792
314,R314,8279,9413,8090
315,R315,574,9632,4035
316,R316,4082,9520,1080
317,R317,147,4035,6350
318,R318,9355,3582,745
319,R319,9707,9858,8412
320,R320,2348,8930,9127
321,R321,3471,3912,1632
322,R322,2962,1009,4144
323,R323,3351,5846,2758
324,R324,9572,3869,4063
325,R325,3195,8322,3532
326,R326,5368,4343,5059
327,R327,2120,8166,9945
328,R328,6576,397,2243
329,R329,1518,9523,6129
330,R330,6262,7363,9477
331,R331,5011,4925,4350
332,R332,3459,4373,2488
333,R333,1228,8801,2708
334,R334,5907,8324,1441
335,R335,3495,8068,9971
336,R336,8124,9064,714
337,R337,4580,3065,9659
338,R338,4816,2045,2691
339,R339,3787,7807,2272
340,R340,1088,1121,8745
341,R341,2048,2005,7241
342,R342,9802,9039,2048
343,R343,7806,2226,5857
344,R344,332,4271,6879
345,R345,2,5492,8266
346,R346,2755,8970,5902
347,R347,7842,5180,5138
348,R348,5869,2473,9982
349,R349,8426,1681,5832
350,R350,8234,7759,8387
351,R351,5605,8758,4355
352,R352,7523,6250,260
353,R353,704,8710,7159
354,R354,346,9310,6321
355,R355,5775,1449,8609
356,R356,4837,7713,828
357,R357,4260,1239,9362
358,R358,6354,5587,8289
359,R359,6418,6988,8832
360,R360,1007,801,9298
361,R361,8513,770,1219
362,R362,8080,7049,461
363,R363,1727,6427,4883
364,R364,8831,6695,7336
365,R365,9505,5498,513
366,R366,5580,3990,4227
367,R367,8029,4393,9162
368,R368,7594,4404,4304
369,R369,5893,5492,638
370,R370,1258,1771,4628
371,R371,9774,5388,2259
372,R372,8092,8709,4230
373,R373,5047,6643,215
374,R374,837,8551,6206
375,R375,5534,9292,2423
376,R376,8187,684,1081
377,R377,372,5164,2026
378,R378,6172,3059,6108
379,R379,3616,5430,2766
380,R380,7773,1369,3594
381,R381,8385,7923,3949
382,R382,3691,8770,9504
383,R383,4333,8239,7491
384,R384,2772,8321,1692
385,R385,9932,9341,43
386,R386,5648,5240,5059
387,R387,1051,9517,3404
388,R388,6800,230,4220
389,R389,9853,7316,4204
390,R390,3319,6437,5776
391,R391,9004,9521,2979
392,R392,6147,559,8449
393,R393,5686,4759,3166
394,R394,8414,1237,9102
395,R395,926,3616,5758
396,R396,3006,4485,7953
397,R397,513,4315,5575
398,R398,3882,9047,8855
399,R399,7909,5909,3089
400,R400,1834,9981,3917
401,R401,8959,3105,4781
402,R402,1647,7533,8287
403,R403,4670,5269,2090
404,R404,225,6221,9322
405,R405,9984,3750,1529
406,R406,1199,212,1526
407,R407,4663,3748,1955
408,R408,2780,9798,4702
409,R409,1821,64,1068
410,R410,6443,4367,952
411,R411,111,9086,2875
412,R412,1265,5379,6995
413,R413,9121,8301,9348
414,R414,1420,7995,3137
415,R415,3004,7209,496
416,R416,7161,4518,5090
417,R417,4223,2827,1218
418,R418,7052,7823,2824
419,R419,3201,1642,7360
420,R420,9161,7880,4654
421,R421,2626,390,2713
422,R422,3972,5963,6571
423,R423,2657,8252,1899
424,R424,7518,5788,526
425,R425,147,9212,2810
426,R426,1858,8634,7180
427,R427,7586,9741,4643
428,R428,5724,3423,3302
429,R429,8166,3053,6005
430,R430,8059,5837,6832
431,R431,2242,2112,8347
432,R432,1252,8103,1080
433,R433,3980,1705,6637
434,R434,6859,3656,1644
435,R435,6294,1265,6761
436,R436,2020,3607,5369
437,R437,1601,3239,5508
438,R438,916,6722,6918
439,R439,4955,9947,979
440,R440,5921,4903,8337
441,R441,7214,7363,7411
442,R442,6051,5513,8415
443,R443,4187,803,2739
444,R444,4122,2974,6343
445,R445,678,7146,7147
446,R446,2868,2190,3480
447,R447,4078,5098,6155
448,R448,9221,9040,8696
449,R449,963,5537,9722
450,R450,6426,9954,5607
451,R451,4796,5159,1272
452,R452,5928,8116,1910
453,R453,901,7771,8191
454,R454,8167,2812,2366
455,R455,4756,2527,5981
456,R456,4568,1210,8494
457,R457,2289,7478,7505
458,R458,5649,2059,3444
459,R459,811,7413,9460
460,R460,5992,2388,3748
461,R461,9191,8455,5711
462,R462,2646,7051,7142
463,R463,6027,5004,9044
464,R464,4840,9729,6957
465,R465,2805,2085,1917
466,R466,8996,9014,6436
467,R467,725,7772,8492
468,R468,8550,4184,3849
469,R469,4014,6121,5561
470,R470,3063,7533,7094
471,R471,9790,6208,2572
472,R472,1867,5162,987
473,R473,3464,3518,7117
474,R474,7869,3703,9707
475,R475,9767,5323,1857
476,R476,8754,7634,4066
477,R477,377,5996,4018
478,R478,7865,9302,3971
479,R479,7919,8882,4832
480,R480,5398,6224,2244
481,R481,930,1470,8475
482,R482,375,940,4273
483,R483,4383,9483,2450
484,R484,7262,4870,6888
485,R485,1209,4898,6837
486,R486,7414,9742,5743
487,R487,8158,3180,5195
488,R488,4746,6523,6618
489,R489,983,2223,4214
490,R490,4675,2630,2852
491,R491,1066,6988,7214
492,R492,8623,9451,3157
493,R493,6754,1778,6371
494,R494,7787,2416,9434
495,R495,1798,7875,1636
496,R496,5414,4917,747
497,R497,6722,2377,3654
498,R498,8832,639,4969
499,R499,5121,697,8843
500,R500,371,5,3215
501,R501,7034,5374,5253
502,R502,7958,4417,1553
503,R503,7371,7292,1923
504,R504,3623,8330,1894
505,R505,3369,8321,2672
506,R506,9624,1280,1312
507,R507,2147,9483,1316
508,R508,7795,6806,8704
509,R509,886,8260,4335
510,R510,1782,8811,2896
511,R511,4029,8783,4331
512,R512,4846,6211,4586
513,R513,9655,7465,3352
514,R514,7571,6044,1471
515,R515,505,9754,2119
516,R516,333,1979,9140
517,R517,7572,22,6539
518,R518,8743,2905,3169
519,R519,9936,9792,8850
520,R520,4832,9493,5837
521,R521,4878,3297,9187
522,R522,3201,8623,5484
523,R523,1230,2779,7746
524,R524,5771,1204,1357
525,R525,7563,1842,6715
526,R526,9586,213,8952
527,R527,8683,1930,6128
528,R528,6020,7859,1629
529,R529,7390,3836,970
530,R530,7448,6521,1716
531,R531,392,7609,4625
532,R532,2709,2766,3274
533,R533,3374,5574,4058
534,R534,9891,3251,2043
535,R535,7694,7893,501
536,R536,9563,6970,4242
537,R537,8146,6279,4799
538,R538,5478,8333,2001
539,R539,6502,7467,9250
540,R540,6612,3316,9026
541,R541,2890,2056,154
542,R542,7194,6599,7156
543,R543,9939,3054,7494
544,R544,5166,9386,7665
545,R545,30,602,5748
546,R546,7430,7532,9690
547,R547,2684,9351,9379
548,R548,9984,9113,5230
549,R549,5952,125,9368
550,R550,1048,4177,8708
551,R551,941,6519,4429
552,R552,431,1827,2021
553,R553,8255,4245,7318
554,R554,4991,8981,546
555,R555,5726,6910,6675
556,R556,4986,4144,9422
557,R557,6902,8023,5100
558,R558,760,5231,7479
559,R559,5335,1223,5035
560,R560,8384,9970,2474
561,R561,6999,290,9413
562,R562,3989,9704,9796
563,R563,5490,303,2811
564,R564,8555,9062,5433
565,R565,49,4323,9200
566,R566,6672,7438,7470
567,R567,6543,7707,8147
568,R568,3774,5432,5372
569,R569,8146,3576,5254
570,R570,3727,3282,4901
571,R571,6837,2025,8412
572,R572,6561,9203,757
573,R573,9208,5674,8576
574,R574,4577,8864,378
575,R575,2517,3047,9469
576,R576,1644,9767,316
577,R577,2958,9782,3236
578,R578,2129,5785,8612
579,R579,6829,7771,2855
580,R580,1983,4360,8997
581,R581,9934,6157,1561
582,R582,5438,292,5220
583,R583,3647,8660,1617
584,R584,6262,9068,9107
585,R585,2149,4757,3515
586,R586,1839,1595,2968
587,R587,2276,7861,8856
588,R588,8939,8124,9625
589,R589,7998,553,2057
590,R590,8763,2045,6704
591,R591,8397,1550,8528
592,R592,5336,48,3701
593,R593,3353,6860,6669
594,R594,5521,830,4243
595,R595,424,6157,8583
596,R596,5405,7388,1366
597,R597,7483,5347,594
598,R598,6139,9682,1130
599,R599,8359,4454,1397
600,R600,6979,1691,4190
601,R601,6572,8606,9219
602,R602,877,2647,6563
603,R603,7461,4558,575
604,R604,8180,9960,3344
605,R605,2967,9813,2014
606,R606,9068,8114,6013
607,R607,4297,7110,4412
608,R608,8639,5927,4542
609,R609,3345,5745,4876
610,R610,3483,6205,7741
611,R611,7661,2258,1907
612,R612,2756,4681,953
613,R613,9719,9167,5464
614,R614,143,9761,742
615,R615,8959,4421,433
616,R616,7744,9343,643
617,R617,4667,3860,9010
618,R618,8535,7367,8846
619,R619,191,9817,4036
620,R620,2867,8421,277
621,R621,3567,8665,3955
622,R622,6614,235,5112
623,R623,5087,214,7190
624,R624,8797,6669,3847
625,R625,3088,8032,103
626,R626,1853,5004,4436
627,R627,3018,2412,2052
628,R628,4477,9020,3080
629,R629,6663,1911,5837
630,R630,5942,5440,1478
631,R631,9199,7081,286
632,R632,5187,9674,6854
633,R633,6096,5400,3279
634,R634,1094,132,8823
635,R635,5148,6200,4713
636,R636,6234,9454,3781
637,R637,401,4593,9412
638,R638,1391,1510,9892
639,R639,5295,368,2068
640,R640,5150,1369,7540
641,R641,1945,2299,6629
642,R642,2208,1473,7741
643,R643,1700,3562,9513
644,R644,1085,7974,1404
645,R645,9947,1232,1194
646,R646,6570,8552,2038
647,R647,909,4870,5028
648,R648,8178,1853,7576
649,R649,9649,5758,7924
650,R650,6501,2773,8697
651,R651,4154,2378,5875
652,R652,319,2852,2255
653,R653,2731,9381,9078
654,R654,6408,8908,9776
655,R655,2527,6277,6660
656,R656,2641,5544,6043
657,R657,206,9800,4963
658,R658,86,5644,1017
659,R659,7071,6465,5271
660,R660,3838,1809,1758
661,R661,786,5041,6010
662,R662,3757,4870,3486
663,R663,4377,33,7910
664,R664,7512,552,5298
665,R665,2087,3180,228
666,R666,50,7493,8315
667,R667,5287,2264,9239
668,R668,4271,2649,8550
669,R669,4712,443,651
670,R670,8367,6666,1586
671,R671,5352,3673,3295
672,R672,6722,5090,7076
673,R673,3493,2045,4764
674,R674,6729,4731,8669
675,R675,9291,289,4916
676,R676,1950,6606,3236
677,R677,2572,3172,4353
678,R678,6789,1257,7818
679,R679,7919,9223,5617
680,R680,1539,4628,1170
681,R681,3855,4884,4500
682,R682,5899,5526,8592
683,R683,1531,7699,3366
684,R684,607,1258,1231
685,R685,7454,1950,5003
686,R686,8769,4585,1734
687,R687,2406,4254,9886
688,R688,1750,6088,1562
689,R689,8617,7850,281
690,R690,3772,9370,6639
691,R691,4531,6561,104
692,R692,7565,5259,338
693,R693,7385,1948,7529
694,R694,6647,5325,2056
695,R695,1049,3209,8759
696,R696,4206,734,5082
697,R697,3545,9145,4961
698,R698,505,2124,2183
699,R699,7915,4198,9012
700,R700,6454,7797,1859
701,R701,1561,2914,4094
702,R702,8094,4788,2534
703,R703,8865,4094,1523
704,R704,573,1859,8956
705,R705,6883,1214,9181
706,R706,6972,2088,1876
707,R707,767,4776,6935
708,R708,7769,2775,4508
709,R709,110,8665,9286
710,R710,2203,4641,5577
711,R711,693,8037,9926
712,R712,536,7719,104
713,R713,3624,650,6810
714,R714,3910,6868,908
715,R715,1959,6381,9933
716,R716,9327,8347,6870
717,R717,3873,4811,9625
718,R718,7121,8897,4392
719,R719,9745,4472,9927
720,R720,5545,7766,5772
721,R721,7969,1435,4629
722,R722,4812,8359,8094
723,R723,3008,5754,5859
724,R724,8558,6249,1215
725,R725,1471,8300,4616
726,R726,1425,4771,5504
727,R727,23,469,6175
728,R728,3980,1931,5848
729,R729,3292,8283,6945
730,R730,7454,8119,6335
731,R731,3982,99,1082
732,R732,1617,3267,8967
733,R733,8222,551,179
734,R734,9851,8787,315
735,R735,5517,2324,8222
736,R736,3787,890,1331
737,R737,4114,8665,3306
738,R738,2880,5635,8902
739,R739,1263,8320,1626
740,R740,5516,7229,2560
741,R741,9746,6790,811
742,R742,5581,5274,1997
743,R743,4641,4130,1429
744,R744,4433,5436,9183
745,R745,306,9380,2298
746,R746,5628,7647,58
747,R747,5498,459,7936
748,R748,3026,5227,4481
749,R749,7191,9950,3148
750,R750,1503,1891,3901
751,R751,3497,7395,5149
752,R752,9414,6159,4825
753,R753,655,7483,4310
754,R754,8032,8066,7033
755,R755,1503,7145,1884
756,R756,9751,9407,8598
757,R757,1770,4077,6122
758,R758,5751,9860,5094
759,R759,4634,137,2476
760,R760,4456,2466,3908
761,R761,5141,891,5327
762,R762,2135,7302,4412
763,R763,8124,9972,9373
764,R764,1851,7043,1174
765,R765,1713,2052,8146
766,R766,9155,6322,233
767,R767,3728,9838,5492
768,R768,3478,5027,4990
769,R769,7685,7944,1451
770,R770,4470,6947,9799
771,R771,1510,3887,7036
772,R772,7133,4428,7195
773,R773,9727,815,9097
774,R774,2354,1940,927
775,R775,8612,9607,9253
776,R776,6937,1930,4830
777,R777,5256,9850,2028
778,R778,5518,4701,1898
779,R779,4227,6579,2402
780,R780,3479,5371,4819
781,R781,1577,549,6728
782,R782,3538,5709,8248
783,R783,6669,7167,5945
784,R784,2183,5337,8932
785,R785,7224,7752,8920
786,R786,4665,9294,3495
787,R787,9125,3701,8538
788,R788,6645,9437,9326
789,R789,1676,6124,2210
790,R790,3950,8779,2870
791,R791,8682,7949,5987
792,R792,6953,8930,1100
793,R793,2300,4212,7694
794,R794,4996,2746,5117
795,R795,7059,3128,3548
796,R796,6616,3199,5055
797,R797,1192,1348,7222
798,R798,2485,9865,5675
799,R799,4737,446,818
800,R800,1703,8951,1394
801,R801,1984,1766,4929
802,R802,8055,2320,665
803,R803,7934,5211,5321
804,R804,9244,5985,1707
805,R805,3879,7166,3912
806,R806,6837,2037,4945
807,R807,6450,4483,3599
808,R808,7114,4404,9035
809,R809,7028,4282,5664
810,R810,1073,7845,9958
811,R811,9308,6663,9432
812,R812,9836,3514,7035
813,R813,6812,7436,5643
814,R814,1519,2454,7879
815,R815,1891,5311,364
816,R816,3891,2952,2201
817,R817,8371,584,4720
818,R818,8923,9434,9310
819,R819,3241,8761,5166
820,R820,5241,8155,8302
821,R821,665,936,324
822,R822,1767,5335,3812
823,R823,4651,496,4160
824,R824,3896,5698,937
825,R825,6095,7599,3436
826,R826,4983,6912,1890
827,R827,1379,8988,869
828,R828,9628,1756,6055
829,R829,2947,1119,4569
830,R830,5865,9859,1948
831,R831,4513,4471,6288
832,R832,8222,6294,7843
833,R833,6079,4562,4296
834,R834,7355,3965,4214
835,R835,4659,9345,7793
836,R836,5194,7149,3170
837,R837,7187,4301,9381
838,R838,6853,4773,3645
839,R839,6059,6990,2743
840,R840,8847,9896,910
841,R841,589,8642,2048
842,R842,2253,8287,7679
843,R843,2378,8983,6764
844,R844,2897,3412,8474
845,R845,8668,2268,1095
846,R846,1458,3882,2570
847,R847,6721,4592,3517
848,R848,2078,7688,5109
849,R849,7353,3702,9550
850,R850,5545,4332,1002
851,R851,3739,6812,5775
852,R852,9165,1392,6081
853,R853,5412,3316,183
854,R854,2255,5915,2411
855,R855,4630,1841,9032
856,R856,63,4204,4920
857,R857,6662,6555,6496
858,R858,4097,9666,3503
859,R859,3734,5283,3984
860,R860,1456,7772,7381
861,R861,7941,651,8489
862,R862,5788,6590,4697
863,R863,3821,6156,9572
864,R864,1603,9369,4147
865,R865,1349,7804,3228
866,R866,6013,7135,9420
867,R867,8566,7231,2018
868,R868,9291,986,8765
869,R869,6267,5854,2003
870,R870,2204,5140,6591
871,R871,4141,6309,5128
872,R872,9724,9322,5807
873,R873,3327,8830,9625
874,R874,265,2663,5829
875,R875,40,2020,2705
876,R876,360,6698,5809
877,R877,1313,3553,6233
878,R878,3232,9824,6266
879,R879,9005,110,7101
880,R880,6389,4336,841
881,R881,6495,1155,6413
882,R882,2007,532,1251
883,R883,6645,2423,5182
884,R884,3772,2947,5286
885,R885,1586,2545,5179
886,R886,170,2390,8020
887,R887,9805,7631,3425
888,R888,5712,3707,8071
889,R889,7898,7664,8373
890,R890,821,8956,2462
891,R891,1682,4765,1254
892,R892,6718,3795,6638
893,R893,2022,5399,5387
894,R894,8529,1988,6712
895,R895,6575,7692,4719
896,R896,9557,5790,6156
897,R897,1167,2356,5406
898,R898,5725,2681,4431
899,R899,9635,827,4551
900,R900,6798,5973,1845
901,R901,7395,6367,7300
902,R902,405,4450,2640
903,R903,3985,4674,895
904,R904,936,8292,7041
905,R905,6597,8499,2430
906,R906,9718,6854,8816
907,R907,1759,8011,9039
908,R908,1367,575,296
909,R909,4060,4482,5932
910,R910,4529,4170,3059
911,R911,9497,6571,9137
912,R912,5214,8018,5991
913,R913,2101,5359,7436
914,R914,5457,9446,2555
915,R915,2122,7343,5629
916,R916,4706,1599,5842
917,R917,6201,8580,1329
918,R918,2103,1706,8521
919,R919,6309,3467,4938
920,R920,9103,1187,7341
921,R921,1829,3376,9845
922,R922,182,4368,9819
923,R923,3281,5541,3567
924,R924,3477,6924,8901
925,R925,6876,9054,7095
926,R926,9317,7721,1337
927,R927,2755,1290,1
928,R928,3749,6322,5013
929,R929,4822,5287,5248
930,R930,3834,9331,4775
931,R931,2221,7198,1509
932,R932,4116,7815,3311
933,R933,3476,7370,3408
934,R934,589,7036,134
935,R935,4791,2394,3208
936,R936,2977,5471,2660
937,R937,7406,5276,9682
938,R938,6134,6411,7106
939,R939,1084,7047,1505
940,R940,585,579,7185
941,R941,9902,2859,3385
942,R942,6290,2171,7739
943,R943,6415,8051,7791
944,R944,5158,7292,9413
945,R945,9618,5095,3513
946,R946,8941,5474,6089
947,R947,7072,3708,2740
948,R948,9570,8411,5213
949,R949,3526,3061,7383
950,R950,1300,8260,549
951,R951,930,1448,674
952,R952,2250,3613,7491
953,R953,3672,7378,954
954,R954,4189,5094,4951
955,R955,1694,6133,812
956,R956,8253,9456,4036
957,R957,7535,51,7029
958,R958,9718,5772,1631
959,R959,4803,779,5142
960,R960,2730,4319,7202
961,R961,3733,1535,6385
962,R962,165,5411,6465
963,R963,1107,3184,9917
964,R964,7915,7585,3099
965,R965,3163,4900,7851
966,R966,6372,1158,729
967,R967,7274,3046,4719
968,R968,3541,4370,6193
969,R969,9971,9788,1018
970,R970,8534,8626,2094
971,R971,4541,2470,1289
972,R972,51,6839,8546
973,R973,6423,7030,7753
974,R974,3664,3714,3729
975,R975,2728,3980,2616
976,R976,955,1942,3237
977,R977,6751,3990,843
978,R978,7423,2108,9091
979,R979,770,147,4301
980,R980,3992,7451,2468
981,R981,8259,9653,5418
982,R982,7331,3516,3959
983,R983,825,5800,9365
984,R984,7588,7411,8680
985,R985,1456,6486,9106
986,R986,9003,2425,1033
987,R987,9200,1631,3541
988,R988,3572,4080,7743
989,R989,3891,5884,4654
990,R990,6826,7870,636
991,R991,1627,1348,2237
992,R992,4211,2612,199
993,R993,9127,1509,3381
994,R994,6353,550,4480
995,R995,3141,4797,2240
996,R996,7590,5391,4695
997,R997,8151,8710,1564
998,R998,3773,5001,1017
999,R999,9534,2002,4762
1000,R1000,6466,3970,7477
1001,R1001,3780,7590,1072
1002,R1002,3966,8421,6883
1003,R1003,646,8081,9113
1004,R1004,7229,4119,6243
1005,R1005,5066,2498,1848
1006,R1006,6867,2392,6565
1007,R1007,4657,4053,3310
1008,R1008,1338,4419,9728
1009,R1009,2805,2130,8212
1010,R1010,6307,3724,898
1011,R1011,6794,2847,3576
1012,R1012,8784,2730,8093
1013,R1013,1469,3558,4470
1014,R1014,7850,7713,4205
1015,R1015,2642,3762,278
1016,R1016,2979,6819,6982
