id,label,attr_0,attr_1,attr_2
99,R99,7903,8419.2,8419.4
100,R100,5332,8933.8,8933.4
101,R101,8771.2,6143,8771.6
102,R102,3083,9383.2,9383.6
103,R103,8234.4,8829,8234.0
104,R104,8423.2,7883,8423.2
105,R105,9009,8198.4,8198.4
106,R106,3574,9285.2,9285.2
107,R107,9952.4,9952.0,239
108,R108,6703,8659.6,8659.2
109,R109,9005.2,9005.0,4975
110,R110,9895.0,9895.4,524
111,R111,9886.8,567,9886.4
112,R112,8898.2,8898.6,5508
113,R113,8411.6,7942,8411.8
114,R114,8294.6,8294.6,8526
115,R115,8711.6,8711.6,6442
116,R116,779,9844.0,9844.4
117,R117,9206.2,3968,9206.4
118,R118,9848.8,755,9849.0
119,R119,9507.8,9508.2,2460
120,R120,9501.0,9500.8,2496
121,R121,6372,8725.8,8725.6
122,R122,4865,9027.2,9027.2
123,R123,9797.2,1015,9797.0
124,R124,9858.2,9858.2,710
125,R125,9423.6,9423.6,2882
126,R126,8965.0,5175,8964.8
127,R127,7561,8487.6,8487.6
128,R128,8523.6,8523.8,7382
129,R129,8927.4,5363,8927.4
130,R130,8021.6,8021.6,9893
131,R131,973,9805.6,9805.2
132,R132,8038.8,9806,8038.8
133,R133,5990,8802.2,8802.2
134,R134,9908.2,458,9908.6
135,R135,8194.0,9029,8194.4
136,R136,8079,8384.4,8384.2
137,R137,8665.6,6671,8665.6
138,R138,8753.0,6236,8753.0
139,R139,9446,8110.8,8110.6
140,R140,8562.2,8562.0,7190
141,R141,9168.0,9168.0,4160
142,R142,9332.6,9332.4,3338
143,R143,8758.4,6208,8758.4
144,R144,8269.2,8269.0,8655
145,R145,9164,8167.2,8167.2
146,R146,9142.8,9143.0,4286
147,R147,9669.6,9669.6,1651
148,R148,8043.4,9783,8043.6
149,R149,5572,8885.4,8885.4
150,R150,9284.4,9284.0,3579
151,R151,8706.6,8706.8,6467
152,R152,9346.6,9346.8,3267
153,R153,7388,8522.4,8522.6
154,R154,8531.8,7342,8531.8
155,R155,8625.2,8625.4,6874
156,R156,9790.2,1050,9790.2
157,R157,9270.8,9270.8,3646
158,R158,9964.2,9964.2,179
159,R159,2489,9502.0,9502.2
160,R160,8394.4,8394.4,8028
161,R161,8270.4,8270.8,8647
162,R162,9271.6,9271.8,3641
163,R163,8185.6,8185.8,9071
164,R164,8610.6,8610.2,6948
165,R165,9443.0,2786,9443.0
166,R166,9869.8,652,9869.8
167,R167,8047.8,9760,8047.8
168,R168,6749,8650.4,8650.2
169,R169,9664.8,1675,9664.8
170,R170,8083.8,9580,8083.8
171,R171,9419.8,2901,9420.0
172,R172,4949,9010.0,9010.2
173,R173,9870.6,646,9870.6
174,R174,9954.8,226,9954.6
175,R175,9637.4,1813,9637.6
176,R176,9647.4,1763,9647.6
177,R177,9447.4,9447.2,2763
178,R178,9143.8,4280,9144.0
179,R179,8329.0,8329.4,8354
180,R180,333,9933.2,9933.4
181,R181,8685.0,8685.2,6574
182,R182,8903.2,5485,8902.8
183,R183,8483.8,7582,8483.6
184,R184,9037.2,9037.2,4814
185,R185,8802.0,8801.8,5990
186,R186,8678.4,6607,8678.8
187,R187,9428.8,9428.8,2857
188,R188,8168.4,9157,8168.8
189,R189,3456,9308.6,9308.6
190,R190,8540.0,8540.0,7301
191,R191,5189,8962.4,8962.2
192,R192,9577.2,9577.0,2114
193,R193,3401,9319.6,9320.0
194,R194,8495.0,8495.0,7524
195,R195,8237.0,8816,8236.6
196,R196,6821,8636.0,8635.8
197,R197,8605.2,8605.2,6973
198,R198,8195.8,8195.6,9022
199,R199,9666.2,1670,9666.0
200,R200,8319.8,8402,8319.6
201,R201,5659,8868.2,8868.0
202,R202,8079.6,9601,8080.0
203,R203,9236.2,3819,9236.4
204,R204,9678.4,1607,9678.8
205,R205,8768.8,8768.8,6155
206,R206,630,9874.2,9873.8
207,R207,9158.6,9158.2,4208
208,R208,4887,9022.8,9022.4
209,R209,9258.8,3705,9259.0
210,R210,217,9956.8,9956.6
211,R211,9827.6,862,9827.8
212,R212,6661,8667.6,8667.8
213,R213,9698.0,1511,9697.8
214,R214,203,9959.2,9959.2
215,R215,8510.6,8510.4,7448
216,R216,8357.8,8210,8357.8
217,R217,7161,8567.6,8567.6
218,R218,9550.8,9550.8,2245
219,R219,8666.2,6669,8666.0
220,R220,7760,8447.8,8447.8
221,R221,3353,9329.2,9329.2
222,R222,9768.6,1158,9768.4
223,R223,1044,9791.2,9791.4
224,R224,8267.0,8267.2,8665
225,R225,9857.8,9857.4,712
226,R226,3854,9229.4,9229.2
227,R227,8741.6,6293,8741.2
228,R228,2252,9549.4,9549.6
229,R229,8149.2,8149.4,9253
230,R230,9517.8,2411,9517.6
231,R231,8762.6,6186,8762.8
232,R232,1441,9711.6,9712.0
233,R233,7009,8598.2,8598.4
234,R234,7356,8529.0,8528.8
235,R235,9757.0,9756.8,1215
236,R236,9707.8,1461,9708.0
237,R237,8146.8,8146.8,9266
238,R238,8208.0,8207.8,8961
239,R239,9514,8097.4,8097.2
240,R240,8559.6,7203,8559.6
241,R241,8442.2,7788,8442.6
242,R242,5471,8905.8,8905.8
243,R243,9729,8054.2,8054.2
244,R244,9171.2,4144,9171.2
245,R245,548,9890.2,9890.2
246,R246,8828,8234.6,8234.4
247,R247,8996.4,5018,8996.6
248,R248,9126.0,9126.4,4369
249,R249,9859.2,9859.4,703
250,R250,8834.4,5829,8834.0
251,R251,8348.4,8348.4,8259
252,R252,9124.6,4376,9125.0
253,R253,8433.0,7836,8432.8
254,R254,8083.6,8083.8,9582
255,R255,8068.2,9660,8068.0
256,R256,9707.8,1461,9708.0
257,R257,9571.0,2145,9571.0
258,R258,9466.2,9465.8,2670
259,R259,8877.0,8877.2,5614
260,R260,8699.4,8699.4,6504
261,R261,9801.8,9802.2,990
262,R262,9874.6,9874.8,626
263,R263,9482.8,9482.8,2587
264,R264,8597.8,8598.0,7011
265,R265,8483.2,7583,8483.6
266,R266,7067,8586.8,8586.4
267,R267,9553.4,2232,9553.8
268,R268,8947.0,8947.0,5266
269,R269,8036.6,9818,8036.6
270,R270,8606.0,6971,8605.6
271,R271,8524.8,8524.8,7376
272,R272,8547.8,8547.4,7262
273,R273,9047.2,4765,9047.0
274,R274,8955.6,5222,8955.6
275,R275,8648.6,6758,8648.4
276,R276,5424,8915.0,8915.4
277,R277,9242.6,3786,9243.0
278,R278,8817.4,8817.6,5913
279,R279,8978.4,8978.4,5108
280,R280,9225.2,9225.4,3874
281,R281,1717,9656.4,9656.4
282,R282,4184,9163.2,9163.0
283,R283,9961.2,9961.2,193
284,R284,9727.0,9726.8,1366
285,R285,6647,8670.4,8670.8
286,R286,9649.4,9649.2,1753
287,R287,9621.8,9622.0,1890
288,R288,4497,9100.4,9100.6
289,R289,8164.6,9178,8164.6
290,R290,9259.8,3702,9259.4
291,R291,8156.6,8156.8,9216
292,R292,8308.4,8459,8308.4
293,R293,9655.4,1723,9655.4
294,R294,9640.0,9640.0,1799
295,R295,8796.8,8796.6,6016
296,R296,2404,9519.0,9519.4
297,R297,8243.0,8785,8243.0
298,R298,9905.2,474,9905.2
299,R299,8205,8358.8,8359.2
300,R300,8921.0,5394,8921.4
301,R301,8655.2,6724,8655.2
302,R302,8949,8210.0,8210.4
303,R303,9488.8,2557,9488.8
304,R304,9016.8,4917,9016.4
305,R305,9370.2,3148,9370.4
306,R306,9762.8,1187,9762.6
307,R307,4242,9151.8,9151.8
308,R308,9876.2,9876.4,619
309,R309,1554,9689.4,9689.4
310,R310,8785.6,8785.6,6071
311,R311,8345,8330.8,8330.8
312,R312,903,9819.4,9819.4
313,R313,9470.2,9470.0,2650
314,R314,9951.2,9951.2,243
315,R315,8743.2,6285,8742.8
316,R316,8611.0,8611.0,6945
317,R317,6071,8786.0,8785.8
318,R318,8551.8,8551.8,7240
319,R319,9168.4,4158,9168.4
320,R320,8554,8289.4,8289.2
321,R321,7311,8538.0,8537.8
322,R322,7533,8493.2,8493.4
323,R323,1647,9670.4,9670.8
324,R324,9180.4,4099,9180.2
325,R325,9900.0,500,9899.8
326,R326,9050.2,9050.4,4749
327,R327,8179.4,8179.2,9104
328,R328,8031.6,9843,8031.4
329,R329,2394,9521.4,9521.4
330,R330,6719,8656.4,8656.4
331,R331,8657.0,8657.4,6714
332,R332,9156.6,9156.6,4218
333,R333,8119.0,9406,8118.6
334,R334,9016.4,4918,9016.6
335,R335,8196.2,9020,8195.8
336,R336,8179.4,8179.6,9103
337,R337,9892.2,538,9892.2
338,R338,5141,8971.6,8972.0
339,R339,3263,9347.2,9347.6
340,R340,8092.2,8092.2,9539
341,R341,9225.2,3874,9225.0
342,R342,9782.2,1088,9782.2
343,R343,8689.2,8688.8,6555
344,R344,8581.2,7094,8581.0
345,R345,6636,8672.8,8673.0
346,R346,9221,8155.6,8155.6
347,R347,9788.2,1059,9788.4
348,R348,8431.0,7846,8430.8
349,R349,8772.2,8772.4,6139
350,R350,8406.8,7965,8407.2
351,R351,9143.0,4286,9142.6
352,R352,8108.8,8108.8,9456
353,R353,8039.2,9805,8038.8
354,R354,8937.2,8937.6,5313
355,R355,7062,8587.8,8587.4
356,R356,9666.6,9666.8,1666
357,R357,8399.4,8004,8399.2
358,R358,2291,9542.0,9542.0
359,R359,9599.4,2004,9599.2
360,R360,8984.6,5078,8984.2
361,R361,9237.2,3813,9237.4
362,R362,8927.8,8927.4,5362
363,R363,8094.4,9527,8094.4
364,R364,8652.2,8652.4,6739
365,R365,9405.2,2975,9405.2
366,R366,6515,8697.0,8697.0
367,R367,8642.6,8642.4,6787
368,R368,8965.0,5174,8965.0
369,R369,9933.8,9933.6,331
370,R370,438,9912.4,9912.6
371,R371,7618,8476.2,8476.4
372,R372,8166.0,8166.2,9170
373,R373,9043.0,9042.8,4785
374,R374,9830.4,9830.2,848
375,R375,9259.4,3704,9259.0
376,R376,2616,9476.8,9476.6
377,R377,2488,9502.2,9502.4
378,R378,9247.2,3764,9247.2
379,R379,2658,9468.2,9468.6
380,R380,1757,9648.8,9648.6
381,R381,7847,8430.6,8430.4
382,R382,8989.0,5056,8988.6
383,R383,9401.4,2992,9401.4
384,R384,8137.0,9315,8137.0
385,R385,9608.6,1957,9608.4
386,R386,8289.6,8289.6,8551
387,R387,8636.0,8636.2,6819
388,R388,9273.8,9273.6,3631
389,R389,3976,9204.8,9204.8
390,R390,9097.4,9097.6,4512
391,R391,9539.6,2302,9539.6
392,R392,8526.4,7367,8526.8
393,R393,9678.0,9678.0,1609
394,R394,8809.6,5953,8809.4
395,R395,9727.8,1362,9727.6
396,R396,8174.8,8174.4,9127
397,R397,5677,8864.6,8864.8
398,R398,8918.2,5410,8917.8
399,R399,4402,9119.8,9119.4
400,R400,8318.4,8409,8318.0
401,R401,6554,8689.0,8689.2
402,R402,9202.8,3987,9202.4
403,R403,8700.0,6499,8700.4
404,R404,9840.2,798,9840.6
405,R405,8969.4,5152,8969.6
406,R406,3003,9399.6,9399.6
407,R407,9795,8040.8,8041.0
408,R408,8271.0,8271.0,8646
409,R409,8512,8297.6,8297.6
410,R410,9176.2,4118,9176.2
411,R411,8068.8,9657,8068.8
412,R412,8321.8,8321.8,8392
413,R413,8440.0,7800,8440.2
414,R414,9553.6,2232,9553.4
415,R415,8279.6,8601,8279.6
416,R416,9257.2,3714,9257.0
417,R417,9653.0,1736,9653.0
418,R418,9732.8,9733.0,1336
419,R419,9476.4,9476.4,2619
420,R420,8816.2,8816.4,5918
421,R421,9179.8,9179.8,4102
422,R422,9985.0,74,9985.4
423,R423,9568.2,2160,9568.0
424,R424,8219.4,8219.0,8904
425,R425,9052.2,9052.2,4739
426,R426,9938.4,9938.4,307
427,R427,8717.8,8717.6,6412
428,R428,6700,8659.8,8660.0
429,R429,2522,9495.6,9495.6
430,R430,860,9828.2,9827.8
431,R431,6382,8723.4,8723.8
432,R432,9323,8135.2,8135.4
433,R433,732,9853.8,9853.6
434,R434,8565,8287.2,8287.2
435,R435,8197,8360.4,8360.4
436,R436,9022.4,9022.6,4887
437,R437,3003,9399.4,9399.6
438,R438,9433.2,2835,9433.0
439,R439,7451,8510.0,8509.6
440,R440,8012.8,9937,8012.8
441,R441,8264.8,8264.8,8675
442,R442,9758.4,1207,9758.8
443,R443,8413.4,7934,8413.0
444,R444,9980.6,96,9980.6
445,R445,9513.6,9513.4,2432
446,R446,7451,8509.8,8510.0
447,R447,9628.2,9628.2,1860
448,R448,8582.0,7089,8582.2
449,R449,9793.8,9793.8,1030
450,R450,9759.4,9759.2,1203
451,R451,9926.2,9926.0,369
452,R452,2609,9478.2,9478.0
453,R453,7029,8594.4,8594.4
454,R454,8267.0,8666,8266.6
455,R455,8378.0,8377.8,8110
456,R456,8191.8,9040,8192.0
457,R457,8967.2,5163,8967.2
458,R458,9636.0,1821,9635.6
459,R459,9050.0,4751,9049.6
460,R460,4793,9041.4,9041.6
461,R461,4873,9025.4,9025.4
462,R462,2537,9492.4,9492.6
463,R463,8774.0,8773.6,6131
464,R464,9364.0,3180,9364.2
465,R465,9883.8,9883.6,582
466,R466,8308.6,8458,8308.4
467,R467,8464.4,8464.6,7677
468,R468,9082.6,9083.0,4586
469,R469,9796.2,9796.2,1018
470,R470,2784,9443.4,9443.4
471,R471,9463.8,2682,9463.8
472,R472,8643.8,8643.4,6782
473,R473,9235.6,9235.6,3822
474,R474,6423,8715.4,8715.2
475,R475,651,9869.8,9870.0
476,R476,7835,8433.0,8433.2
477,R477,8486.6,8486.4,7567
478,R478,9278,8144.4,8144.6
479,R479,9892.4,539,9892.4
480,R480,9079.4,4604,9079.2
481,R481,7856,8429.0,8428.6
482,R482,9106.2,9106.6,4468
483,R483,8141.0,9294,8141.4
484,R484,288,9942.6,9942.2
485,R485,8041.4,9793,8041.6
486,R486,9538.8,2307,9538.4
487,R487,4838,9032.2,9032.6
488,R488,8661.4,6693,8661.2
489,R489,2025,9594.8,9595.0
490,R490,8164.6,8164.8,9177
491,R491,8524.8,7375,8525.2
492,R492,9795.6,1021,9795.8
493,R493,846,9830.8,9830.8
494,R494,7253,8549.6,8549.2
495,R495,8031.2,8031.0,9845
496,R496,6286,8742.6,8743.0
497,R497,1832,9633.6,9633.4
498,R498,8921.2,8921.0,5395
499,R499,9309,8138.4,8138.0
500,R500,9309.8,3452,9309.8
501,R501,8952,8209.6,8209.6
502,R502,8782.4,8782.4,6087
503,R503,9597.0,2014,9597.2
504,R504,8104.6,8105.0,9476
505,R505,9060.8,4696,9061.0
506,R506,2454,9509.0,9509.4
507,R507,8834.8,8835.2,5825
508,R508,3,9999.6,9999.2
509,R509,8513.6,8514.0,7431
510,R510,8962.4,5187,8962.8
511,R511,8565.0,8565.2,7174
512,R512,8282.6,8282.8,8586
513,R513,4168,9166.6,9166.4
514,R514,8490.8,8490.4,7547
515,R515,8509.4,8509.2,7453
516,R516,4722,9055.8,9055.8
517,R517,8180.8,9096,8180.6
518,R518,6882,8623.6,8623.6
519,R519,4883,9023.2,9023.2
520,R520,5726,8854.8,8854.6
521,R521,8770.8,6145,8771.0
522,R522,9829.0,856,9829.0
523,R523,8706.2,6468,8706.6
524,R524,9683.0,1586,9682.6
525,R525,9563.2,9563.6,2183
526,R526,8303.8,8480,8304.2
527,R527,9504.0,2481,9503.8
528,R528,8907,8218.8,8218.4
529,R529,9363.6,9363.8,3182
530,R530,8089.8,9552,8089.4
531,R531,9598.4,2009,9598.2
532,R532,8434,8313.2,8313.4
533,R533,2214,9557.4,9557.4
534,R534,9328.0,3360,9328.0
535,R535,9697.0,9697.0,1515
536,R536,5276,8945.0,8944.8
537,R537,8465.2,8465.2,7674
538,R538,9764.6,1178,9764.4
539,R539,8325.2,8325.4,8373
540,R540,3577,9284.6,9284.6
541,R541,9137.2,4314,9137.4
542,R542,8418.4,7909,8418.0
543,R543,8651.0,8650.8,6746
544,R544,9075.0,9075.2,4624
545,R545,8734.6,8734.8,6327
546,R546,8831.4,8831.2,5843
547,R547,2642,9471.6,9471.6
548,R548,9109.8,4452,9109.4
549,R549,9013,8197.2,8197.4
550,R550,9215.0,9215.0,3925
551,R551,7563,8487.4,8487.4
552,R552,8317,8336.8,8336.4
553,R553,9100.4,4497,9100.4
554,R554,8205.2,8975,8205.2
555,R555,2263,9547.4,9547.6
556,R556,8288.4,8288.6,8558
557,R557,8388.8,8057,8388.6
558,R558,9036.6,9036.6,4816
559,R559,2444,9511.0,9511.0
560,R560,9220.6,9221.0,3896
561,R561,2271,9546.0,9546.0
562,R562,6599,8680.0,8680.2
563,R563,9558,8088.4,8088.2
564,R564,7686,8462.8,8463.0
565,R565,8313.6,8313.2,8433
566,R566,5741,8851.6,8851.6
567,R567,2058,9588.4,9588.4
568,R568,8288.0,8560,8288.0
569,R569,1401,9720.0,9719.8
570,R570,9413.2,2934,9413.0
571,R571,3170,9365.8,9365.8
572,R572,9164.0,4180,9163.8
573,R573,9300.6,9301.0,3496
574,R574,9085.2,9085.4,4574
575,R575,4910,9017.8,9017.8
576,R576,9250.0,9250.0,3751
577,R577,9067.4,4663,9067.6
578,R578,4160,9168.0,9168.0
579,R579,8541.8,8542.0,7290
580,R580,6117,8776.6,8776.6
581,R581,8398.8,8398.4,8007
582,R582,8960,8207.8,8207.8
583,R583,5852,8829.8,8829.4
584,R584,9932.0,9932.4,339
585,R585,9752.8,1235,9752.8
586,R586,9740.0,1300,9740.2
587,R587,256,9948.6,9948.6
588,R588,9655.2,9655.2,1725
589,R589,9574.8,2125,9575.2
590,R590,9524,8095.2,8095.0
591,R591,8947.6,5262,8947.8
592,R592,4327,9134.8,9134.4
593,R593,9297.8,9298.0,3511
594,R594,6233,8753.6,8753.2
595,R595,8175.4,9123,8175.4
596,R596,8370.2,8370.0,8150
597,R597,8622.0,8622.0,6891
598,R598,6187,8762.4,8762.6
599,R599,8398.8,8005,8399.0
600,R600,8286.0,8286.4,8569
601,R601,9281.6,3591,9282.0
602,R602,5936,8813.0,8812.8
603,R603,8580.6,8580.6,7097
604,R604,9716.4,1417,9716.6
605,R605,9814.0,9814.4,929
606,R606,6852,8629.6,8629.4
607,R607,9410.0,2950,9409.8
608,R608,8034.0,9831,8033.6
609,R609,8211,8358.0,8357.8
610,R610,7222,8555.8,8555.4
611,R611,8870.2,8870.2,5650
612,R612,9340,8132.0,8132.2
613,R613,3932,9213.6,9213.8
614,R614,9249.6,3752,9249.6
615,R615,3573,9285.6,9285.2
616,R616,8618.8,6907,8618.6
617,R617,1937,9612.6,9612.8
618,R618,7914,8417.2,8417.4
619,R619,3281,9343.6,9344.0
620,R620,2408,9518.6,9518.2
621,R621,9257.2,9257.2,3713
622,R622,8363.0,8185,8362.8
623,R623,9346.6,9346.8,3266
624,R624,9109.2,9109.2,4455
625,R625,9724.8,1377,9724.8
626,R626,8210,8358.2,8358.2
627,R627,8164.8,8164.6,9177
628,R628,8847.0,8846.8,5766
629,R629,7773,8445.6,8445.2
630,R630,9761.6,9761.4,1193
631,R631,9852.8,9853.0,736
632,R632,1437,9712.4,9712.4
633,R633,4216,9157.0,9156.6
634,R634,8027.6,9861,8028.0
635,R635,8607.8,6961,8607.8
636,R636,8978.0,5109,8978.0
637,R637,8061.0,9695,8061.2
638,R638,8516.6,7416,8516.6
639,R639,3789,9242.0,9242.4
640,R640,4789,9042.0,9042.4
641,R641,9113.6,4433,9113.6
642,R642,9680.0,1599,9680.0
643,R643,1518,9696.4,9696.4
644,R644,3516,9296.6,9296.8
645,R645,8773.4,6132,8773.8
646,R646,9625.6,9625.6,1871
647,R647,8496.2,7520,8496.0
648,R648,8955,8209.2,8208.8
649,R649,2554,9489.0,9489.2
650,R650,9786,8043.0,8042.8
651,R651,8637.0,6814,8637.4
652,R652,8103.4,9483,8103.6
653,R653,7517,8496.6,8496.8
654,R654,8925.6,5372,8925.6
655,R655,1148,9770.4,9770.2
656,R656,4049,9190.0,9190.4
657,R657,4869,9026.4,9026.0
658,R658,2138,9572.2,9572.2
659,R659,8438.8,7805,8439.2
660,R660,9299.0,9299.4,3504
661,R661,8805.4,5974,8805.0
662,R662,4470,9106.0,9105.8
663,R663,534,9893.2,9893.2
664,R664,9345.8,9346.2,3270
665,R665,7711,8457.8,8457.8
666,R666,9919.0,404,9919.4
667,R667,4807,9038.4,9038.8
668,R668,7479,8504.4,8504.2
669,R669,8948.8,5257,8948.6
670,R670,9001.4,9001.4,4993
671,R671,8588.0,7059,8588.4
672,R672,9117.6,9117.2,4413
673,R673,9988.2,9988.0,60
674,R674,1069,9786.2,9786.4
675,R675,8523.2,8523.2,7383
676,R676,3337,9332.6,9332.8
677,R677,9007.8,9008.0,4960
678,R678,9000.4,4998,9000.6
679,R679,3542,9291.8,9291.6
680,R680,8085.6,9571,8085.8
681,R681,7383,8523.4,8523.6
682,R682,9974.4,9974.4,129
683,R683,9355.4,3223,9355.6
684,R684,8938.6,5306,8938.8
685,R685,4572,9085.8,9085.6
686,R686,5025,8995.0,8995.0
687,R687,6415,8717.2,8716.8
688,R688,8748.6,6257,8748.8
689,R689,1389,9722.4,9722.4
690,R690,8689.0,6555,8689.2
691,R691,8491,8301.6,8301.8
692,R692,9033.8,9033.8,4830
693,R693,8031.6,8031.6,9842
694,R694,9900.6,9900.6,496
695,R695,9888.6,556,9889.0
696,R696,9052.4,9052.2,4738
697,R697,9078.8,9078.8,4607
698,R698,9967.8,162,9967.8
699,R699,8618.6,6907,8618.6
700,R700,9587.8,9587.6,2061
701,R701,8713.8,8713.6,6431
702,R702,8890.8,8890.8,5547
703,R703,8014.4,9929,8014.0
704,R704,8424.6,7877,8424.8
705,R705,9052.2,9052.0,4739
706,R706,9842.0,9842.2,790
707,R707,6937,8612.4,8612.4
708,R708,2638,9472.4,9472.2
709,R709,8185.0,8184.8,9075
710,R710,9142.6,9142.4,4287
711,R711,8058.0,8058.2,9709
712,R712,8693,8261.2,8261.6
713,R713,9174.6,4127,9174.6
714,R714,9927.6,363,9927.6
715,R715,1,9999.8,10000.0
716,R716,9373.8,3132,9373.8
717,R717,2346,9531.0,9531.0
718,R718,8918.2,5408,8918.6
719,R719,9415.6,9415.6,2923
720,R720,8442.8,7786,8442.8
721,R721,8243.4,8243.6,8782
722,R722,9977.6,112,9977.6
723,R723,5297,8940.4,8940.4
724,R724,9549.8,2252,9549.6
725,R725,8495,8301.0,8301.0
726,R726,8384,8323.0,8323.0
727,R727,9571.2,9571.0,2145
728,R728,9697.2,1515,9697.2
729,R729,8681.6,8681.8,6591
730,R730,7153,8569.6,8569.4
731,R731,9270.4,3648,9270.2
732,R732,9378.6,9378.6,3106
733,R733,1665,9666.8,9667.0
734,R734,8523.8,7382,8523.8
735,R735,9579.8,9579.8,2102
736,R736,8400.8,8400.6,7997
737,R737,292,9941.6,9941.6
738,R738,9627.0,1865,9626.8
739,R739,8818.2,8818.0,5910
740,R740,8465.8,7671,8465.8
741,R741,9561.8,2191,9562.0
742,R742,8438.6,7807,8438.4
743,R743,8644.8,6776,8645.0
744,R744,8823.4,5882,8823.8
745,R745,9320,8135.8,8136.0
746,R746,8300.0,8501,8299.8
747,R747,9800.6,997,9800.6
748,R748,8804.8,8805.0,5976
749,R749,8005.6,9971,8005.6
750,R750,8352.0,8239,8352.4
751,R751,9167.2,4165,9166.8
752,R752,9554.0,2229,9554.4
753,R753,9148.2,4258,9148.6
754,R754,9329.0,9328.8,3356
755,R755,9733.0,1335,9733.0
756,R756,9391.2,9391.2,3043
757,R757,8022.8,8022.6,9887
758,R758,8312,8337.4,8337.4
759,R759,9977.4,9977.4,114
760,R760,8499.0,7506,8499.0
761,R761,1499,9700.2,9700.0
762,R762,9577.8,9577.8,2110
763,R763,3762,9247.4,9247.8
764,R764,9966.2,168,9966.2
765,R765,4003,9199.4,9199.4
766,R766,9393.6,9394.0,3031
767,R767,9745.6,1271,9746.0
768,R768,3686,9262.6,9263.0
769,R769,9215.4,3923,9215.2
770,R770,3952,9209.8,9209.6
771,R771,9004.4,4978,9004.6
772,R772,8990.4,8990.2,5049
773,R773,1395,9721.0,9721.0
774,R774,2444,9511.0,9511.4
775,R775,439,9912.4,9912.2
776,R776,8692.6,8692.4,6538
777,R777,9019,8196.2,8196.4
778,R778,3455,9309.0,9308.8
779,R779,8094.8,9527,8094.4
780,R780,8589.6,7051,8589.6
