id,label,attr_0,attr_1,attr_2
79,R79,7566,2533,792
80,R80,9903,4330,6167
81,R81,4095,8547,6920
82,R82,4417,9225,3423
83,R83,6387,4060,9805
84,R84,1905,3851,6529
85,R85,8270,6597,887
86,R86,3226,2088,8062
87,R87,3259,6326,73
88,R88,9485,8681,4761
89,R89,9465,8503,9906
90,R90,6851,2264,9038
91,R91,9213,4997,631
92,R92,4373,7640,2328
93,R93,7959,2226,9922
94,R94,7171,7807,8356
95,R95,2035,9963,2746
96,R96,5630,3901,6351
97,R97,5511,8168,6492
98,R98,3635,1149,4912
99,R99,3698,8865,4841
100,R100,4881,205,4324
101,R101,6095,6448,8035
102,R102,7426,1712,3690
103,R103,6391,1319,7722
104,R104,1814,7538,7943
105,R105,7178,1564,3247
106,R106,9504,6073,2027
107,R107,2081,3739,3410
108,R108,2150,2451,1666
109,R109,5036,1166,431
110,R110,2448,2152,7329
111,R111,394,6681,6406
112,R112,6769,7725,8941
113,R113,2428,2628,6495
114,R114,2006,3222,8853
115,R115,3923,5808,7840
116,R116,4840,5469,268
117,R117,5162,6631,276
118,R118,4844,2381,6746
119,R119,4674,8665,3859
120,R120,4848,8040,1836
121,R121,169,3943,1729
122,R122,9895,9140,9779
123,R123,9176,7941,9767
124,R124,6352,2811,3691
125,R125,6916,3837,3146
126,R126,2380,6584,652
127,R127,919,8391,943
128,R128,5778,939,8088
129,R129,9445,4993,2706
130,R130,6642,5473,5090
131,R131,6787,2343,4425
132,R132,3448,419,8151
133,R133,7307,5911,9029
134,R134,7309,7420,2075
135,R135,9173,6825,3489
136,R136,8526,5491,5426
137,R137,3460,8854,5164
138,R138,8590,4173,1850
139,R139,9269,6689,9096
140,R140,5551,2097,3973
141,R141,6193,5720,2397
142,R142,8725,3245,8455
143,R143,5133,2574,2350
144,R144,9718,5766,5421
145,R145,917,747,9899
146,R146,1702,8614,5180
147,R147,7696,5382,4134
148,R148,4069,4689,7017
149,R149,8395,3873,5167
150,R150,8021,961,5915
151,R151,2951,3443,4524
152,R152,133,8440,6265
153,R153,5718,3314,6050
154,R154,1464,5986,6264
155,R155,5454,626,3958
156,R156,3862,3807,1070
157,R157,78,1366,8298
158,R158,6687,3809,2402
159,R159,5922,4225,7636
160,R160,7922,6776,6201
161,R161,6002,5665,7388
162,R162,3282,5325,4252
163,R163,8627,6926,9927
164,R164,8129,1148,2706
165,R165,9953,1094,8501
166,R166,7489,8983,4970
167,R167,9697,4089,8401
168,R168,3608,2702,4159
169,R169,9662,5535,141
170,R170,9426,4487,3077
171,R171,6578,6264,2376
172,R172,5095,5509,236
173,R173,8582,9984,5559
174,R174,8933,6211,6248
175,R175,3926,5805,8079
176,R176,3393,7575,1698
177,R177,3087,8086,3631
178,R178,6989,2751,7577
179,R179,8552,9764,233
180,R180,169,2727,5242
181,R181,5525,314,1588
182,R182,3795,7427,1784
183,R183,1998,1982,2690
184,R184,6121,9651,7478
185,R185,8685,8626,6976
186,R186,3656,9571,745
187,R187,8470,4843,2270
188,R188,3734,757,2651
189,R189,9224,7336,7359
190,R190,6606,154,2361
191,R191,3892,8496,1335
192,R192,2142,8261,434
193,R193,3656,5464,1606
194,R194,7490,3495,6344
195,R195,9983,2283,9929
196,R196,8953,8191,6297
197,R197,6629,2429,1748
198,R198,3990,4407,860
199,R199,7587,6701,9699
200,R200,8387,4167,7043
201,R201,9011,364,1138
202,R202,8773,6370,5005
203,R203,6133,4847,5801
204,R204,4374,9107,6999
205,R205,8574,1019,9102
206,R206,7829,4876,7354
207,R207,946,480,1278
208,R208,8237,1943,9631
209,R209,6265,4715,9479
210,R210,2517,9425,9779
211,R211,7691,5657,4864
212,R212,1218,1967,1806
213,R213,3762,8525,4583
214,R214,6371,5881,2478
215,R215,7998,1893,3301
216,R216,2614,4828,3123
217,R217,2497,6842,8614
218,R218,7142,8054,8523
219,R219,1400,8719,4734
220,R220,2309,659,1340
221,R221,1580,504,2057
222,R222,3319,990,1964
223,R223,4534,9916,9452
224,R224,6262,132,1707
225,R225,6122,5726,5533
226,R226,2791,1712,2996
227,R227,3763,8670,2882
228,R228,5244,9027,3491
229,R229,3218,3091,4307
230,R230,5587,210,1842
231,R231,3204,8733,2461
232,R232,4096,8138,3445
233,R233,9825,2776,7310
234,R234,1103,9674,77
235,R235,9866,3013,5431
236,R236,3860,5072,5252
237,R237,7149,9798,4867
238,R238,6238,4530,9816
239,R239,1183,2943,6977
240,R240,3102,6098,4188
241,R241,6497,4329,1226
242,R242,3396,5231,3011
243,R243,31,4584,9910
244,R244,2739,7343,2055
245,R245,4216,2006,3223
246,R246,5971,394,9667
247,R247,9612,6169,1214
248,R248,8298,1838,3268
249,R249,6975,9335,5036
250,R250,3989,5889,8479
251,R251,9583,220,4650
252,R252,5560,9301,7177
253,R253,5337,5150,9482
254,R254,3626,8374,3793
255,R255,3836,4769,3317
256,R256,1257,4998,4237
257,R257,4999,2797,2212
258,R258,7351,5484,9519
259,R259,4341,9308,1823
260,R260,8082,2076,4232
261,R261,6868,8822,7129
262,R262,1589,7821,5046
263,R263,7791,3308,5760
264,R264,2099,40,3555
265,R265,610,9004,6040
266,R266,4302,3178,7266
267,R267,4557,4305,4748
268,R268,652,7841,8682
269,R269,6067,1329,5487
270,R270,6830,41,7766
271,R271,3008,9456,2089
272,R272,4559,8164,9988
273,R273,8458,9018,3695
274,R274,3129,6049,77
275,R275,7516,1917,822
276,R276,2171,2922,4866
277,R277,5968,5895,9206
278,R278,3070,5091,5957
279,R279,4605,2760,8550
280,R280,7200,9256,939
281,R281,5497,4916,4843
282,R282,9804,2082,9268
283,R283,3556,7891,1477
284,R284,632,2525,3999
285,R285,420,2086,3224
286,R286,4633,9957,4107
287,R287,1304,373,7906
288,R288,2402,1841,7671
289,R289,5192,4505,309
290,R290,4879,3664,6598
291,R291,1836,4941,5913
292,R292,3635,6321,8094
293,R293,4354,8468,8853
294,R294,5208,2069,4859
295,R295,3077,1284,6884
296,R296,3117,3592,5391
297,R297,1317,1944,6276
298,R298,1260,1819,9901
299,R299,2567,8001,4249
300,R300,1474,8251,5385
301,R301,2924,2637,8686
302,R302,9203,2647,2017
303,R303,1708,6279,9904
304,R304,9726,639,7813
305,R305,5950,3701,3797
306,R306,2080,767,6190
307,R307,8798,3939,9128
308,R308,9924,115,3392
309,R309,1367,3533,9831
310,R310,7838,9221,5536
311,R311,2740,2990,3667
312,R312,6658,9862,8629
313,R313,588,7875,8874
314,R314,5572,9557,1442
315,R315,3815,9933,7827
316,R316,4811,7891,3607
317,R317,1735,6955,3799
318,R318,8920,6484,6379
319,R319,8884,3701,3946
320,R320,651,152,3171
321,R321,9743,4876,5756
322,R322,5831,7698,9836
323,R323,6770,7266,3242
324,R324,5111,6192,1285
325,R325,2738,8110,1030
326,R326,9485,6685,1610
327,R327,6899,7911,3988
328,R328,6136,1773,5144
329,R329,1900,5655,4412
330,R330,5491,947,1579
331,R331,4188,9473,6303
332,R332,6270,6626,3655
333,R333,3047,3146,7652
334,R334,3563,9156,734
335,R335,4491,7050,6857
336,R336,2967,3268,8996
337,R337,1777,8350,4706
338,R338,4691,3790,8202
339,R339,6308,4522,9830
340,R340,192,8423,5038
341,R341,1574,5481,8030
342,R342,836,1159,4791
343,R343,564,9752,3101
344,R344,1492,2069,5059
345,R345,7273,2265,3553
346,R346,4883,5269,6375
347,R347,2627,1935,2610
348,R348,123,4970,82
349,R349,3821,5948,2302
350,R350,6566,7248,906
351,R351,4190,136,2710
352,R352,6528,5408,5829
353,R353,3499,7754,1445
354,R354,7470,8520,4050
355,R355,7682,9268,9725
356,R356,5731,9597,9645
357,R357,8895,3741,310
358,R358,8642,6018,4212
359,R359,3131,717,4804
360,R360,2019,3633,2313
361,R361,966,9945,6075
362,R362,1331,5347,5269
363,R363,9909,4694,6977
364,R364,5711,9289,1344
365,R365,1886,1826,7061
366,R366,6287,7978,8515
367,R367,1594,8591,388
368,R368,2281,3083,528
369,R369,136,7881,7328
370,R370,4215,3662,6291
371,R371,3104,2703,3794
372,R372,4041,9078,3282
373,R373,1992,6932,8185
374,R374,7456,7224,5473
375,R375,671,302,3285
376,R376,7607,1092,4718
377,R377,628,1364,9448
378,R378,8775,2235,8266
379,R379,4766,5370,198
380,R380,8993,5937,5045
381,R381,5958,9618,3347
382,R382,3888,1467,5961
383,R383,7229,9083,3223
384,R384,5521,1699,9604
385,R385,197,1376,3094
386,R386,8271,2421,2352
387,R387,4692,8869,9830
388,R388,3830,3807,907
389,R389,215,5583,7333
390,R390,121,7021,8713
391,R391,9974,9115,5776
392,R392,3863,4768,1007
393,R393,861,8486,7946
394,R394,2580,2012,144
395,R395,4259,825,2266
396,R396,6566,7599,2506
397,R397,1509,7101,6179
398,R398,7270,5366,2254
399,R399,9498,8036,9019
400,R400,7241,3582,7080
401,R401,9332,8978,4777
402,R402,1281,2921,3184
403,R403,1457,8317,2208
404,R404,3860,7375,6323
405,R405,6004,218,6853
406,R406,3625,5654,6236
407,R407,4805,179,5859
408,R408,1908,201,7646
409,R409,1083,5536,2418
410,R410,949,6587,9065
411,R411,9930,5654,5188
412,R412,7627,4822,8002
413,R413,264,6327,666
414,R414,3078,4671,4037
415,R415,2304,1773,5124
416,R416,3598,6111,2899
417,R417,4051,4655,2254
418,R418,6158,5793,3895
419,R419,4854,2902,8011
420,R420,5064,4071,1797
421,R421,2502,5286,5002
422,R422,1204,8199,6599
423,R423,9551,7704,9385
424,R424,5894,7209,2732
425,R425,8475,4337,5902
426,R426,2748,8618,523
427,R427,7651,1733,2835
428,R428,8780,7314,6622
429,R429,7290,9735,5473
430,R430,1446,324,8437
431,R431,8002,5564,2545
432,R432,2386,1203,1527
433,R433,8524,289,1196
434,R434,6703,5249,589
435,R435,6794,6285,3530
436,R436,5844,4386,9420
437,R437,6783,8836,9505
438,R438,3235,9920,4972
439,R439,8335,2918,6305
440,R440,2068,8086,6913
441,R441,2048,307,8554
442,R442,4831,9454,2605
443,R443,3324,3064,8751
444,R444,1222,4507,4203
445,R445,1017,8393,4723
446,R446,9313,4290,7235
447,R447,478,381,9266
448,R448,9851,9521,1225
449,R449,7539,5241,9900
450,R450,916,6088,9178
451,R451,1566,7910,6617
452,R452,3588,8642,1211
453,R453,8571,7718,3610
454,R454,7530,8834,6793
455,R455,4770,8816,3674
456,R456,6955,3156,1670
457,R457,4971,6186,2223
458,R458,3677,3780,1249
459,R459,6597,5275,8181
460,R460,3784,6098,1911
461,R461,5850,3602,6090
462,R462,827,4457,9614
463,R463,9545,8133,6807
464,R464,4400,3447,486
465,R465,6444,8703,8942
466,R466,3103,1219,5388
467,R467,1264,3104,5255
468,R468,9548,8400,6696
469,R469,2690,5337,8448
470,R470,4961,1412,2918
471,R471,1725,2425,8450
472,R472,7909,9631,3542
473,R473,6700,6542,9613
474,R474,6136,7946,1464
475,R475,2045,5635,3313
476,R476,7732,8704,1320
477,R477,3462,2297,8755
478,R478,9836,8826,4307
479,R479,616,8898,6392
480,R480,9373,7100,2640
481,R481,1151,795,2835
482,R482,650,1050,2559
483,R483,8072,1454,941
484,R484,537,4735,887
485,R485,1993,9351,8217
486,R486,7536,7410,7011
487,R487,2505,7794,5833
488,R488,4286,641,7218
489,R489,1437,4127,103
490,R490,9729,2192,2643
491,R491,4236,3340,1075
492,R492,906,9667,3510
493,R493,6464,8026,4830
494,R494,8983,3211,6295
495,R495,849,575,7162
496,R496,2496,2769,2028
497,R497,657,8744,1863
498,R498,1301,7410,8953
499,R499,8482,3070,7734
500,R500,6559,3399,8931
501,R501,2113,5615,9753
502,R502,1702,1345,7071
503,R503,2989,9633,4073
504,R504,2613,2647,2095
505,R505,2597,7157,6662
506,R506,275,4902,5026
507,R507,4714,349,4865
508,R508,5319,199,7918
509,R509,7632,463,5481
510,R510,5307,906,7347
511,R511,9123,1627,6438
512,R512,1481,733,9401
513,R513,4379,2899,5707
514,R514,3981,5621,7383
515,R515,7188,5908,7643
516,R516,1787,2079,5058
517,R517,7665,2962,1809
518,R518,7223,1591,3487
519,R519,5228,4081,6515
520,R520,2425,5109,9717
521,R521,1938,4756,4395
522,R522,4921,6012,2764
523,R523,1341,1695,4360
524,R524,917,1143,6250
525,R525,3587,1087,2785
526,R526,4334,6739,1739
527,R527,2461,9325,4339
528,R528,7362,4543,5646
529,R529,4286,2247,8559
530,R530,7244,7967,6046
531,R531,1852,3393,8520
532,R532,6266,7825,4356
533,R533,6935,1288,8323
534,R534,1410,3619,8879
535,R535,1220,8723,3709
536,R536,2888,7276,401
537,R537,2247,8176,5701
538,R538,7986,6878,3574
539,R539,1433,1835,1469
540,R540,382,9977,6996
541,R541,7803,4616,9031
542,R542,4856,4153,9431
543,R543,8929,7745,8575
544,R544,4548,3175,8741
545,R545,5605,7073,1528
546,R546,5181,4998,1467
547,R547,9419,1044,7969
548,R548,3740,4289,5177
549,R549,161,456,8738
550,R550,5013,9847,5291
551,R551,7235,9345,529
552,R552,3195,3902,7430
553,R553,4867,6908,5690
554,R554,3090,2177,7447
555,R555,6013,8343,7375
556,R556,6080,6308,8247
557,R557,4825,7618,1024
558,R558,1395,5399,5965
559,R559,1101,1394,1809
560,R560,8592,218,7654
561,R561,5738,8151,6982
562,R562,140,1176,4378
563,R563,432,2267,187
564,R564,1833,4995,2955
565,R565,5607,4475,3189
566,R566,8448,3353,2648
567,R567,2177,8536,6357
568,R568,1937,7296,6269
569,R569,5230,4836,4898
570,R570,6069,4538,124
571,R571,7523,8317,2205
572,R572,7386,1356,6987
573,R573,1125,2233,4308
574,R574,9420,2392,3866
575,R575,1954,8319,7115
576,R576,4316,2529,8106
577,R577,8475,5399,6620
578,R578,9814,5310,4571
579,R579,6254,5489,1449
580,R580,4374,1189,5281
581,R581,2948,2394,4007
582,R582,3024,4680,4536
583,R583,3069,3098,2219
584,R584,3444,6967,257
585,R585,2371,1331,7620
586,R586,8610,9455,9823
587,R587,3492,2231,7806
588,R588,1708,9863,4288
589,R589,3206,4604,7041
590,R590,1055,1658,3583
591,R591,1014,3766,9976
592,R592,9981,3307,9043
593,R593,7197,5367,9722
594,R594,5098,2551,911
595,R595,765,3861,8761
596,R596,7015,6362,6448
597,R597,5483,9985,7736
598,R598,9832,945,5995
599,R599,9445,2174,1364
600,R600,1489,2354,83
601,R601,3566,3365,5432
602,R602,3352,4046,8989
603,R603,5718,7400,4943
604,R604,3298,7594,4978
605,R605,4927,4696,6401
606,R606,6534,1891,6092
607,R607,7012,38,2055
608,R608,2811,2210,9718
609,R609,5279,6781,1230
610,R610,9451,5254,8659
611,R611,8246,9213,9595
612,R612,140,2878,1570
613,R613,3858,9681,5278
614,R614,4838,9784,9923
615,R615,8665,6376,8884
616,R616,4885,7444,348
617,R617,5880,8825,6556
618,R618,8730,8011,7221
619,R619,9422,1262,9925
620,R620,7574,5872,6087
621,R621,3193,9048,4047
622,R622,9077,4793,5096
623,R623,6217,7159,2712
624,R624,5505,5361,8485
625,R625,1659,1445,7247
626,R626,7745,8913,7498
627,R627,479,2321,818
628,R628,4353,9646,8333
629,R629,4442,7261,8952
630,R630,7026,4285,6496
631,R631,5892,6122,8422
632,R632,188,4540,5185
633,R633,3334,9684,5545
634,R634,5493,1448,1842
635,R635,3067,499,9708
636,R636,5697,6564,6066
637,R637,3789,964,9135
638,R638,7929,3887,4104
639,R639,2129,1856,7818
640,R640,3326,9931,2389
641,R641,6870,6077,7129
642,R642,9171,4173,6639
643,R643,8661,4967,5475
644,R644,2678,3714,6669
645,R645,8248,4963,6030
646,R646,5635,5155,8585
647,R647,94,8879,7081
648,R648,7296,5966,1816
649,R649,3034,6258,5219
650,R650,8440,4962,627
651,R651,9309,3002,6531
652,R652,51,7269,1886
653,R653,7144,9704,8546
654,R654,2262,6870,39
655,R655,7037,2495,7183
656,R656,7982,5236,9082
657,R657,3649,3632,9894
658,R658,4349,3564,7126
659,R659,8630,9059,7006
660,R660,3595,675,5679
661,R661,7574,1373,8978
662,R662,8611,5229,6694
663,R663,9250,2881,5391
664,R664,4286,7259,1210
665,R665,1868,7673,2973
666,R666,8098,715,3929
667,R667,4503,3848,1032
668,R668,1300,2586,3865
669,R669,8063,2596,5701
670,R670,9501,7040,642
671,R671,8813,6332,4759
672,R672,4588,9348,3005
673,R673,4218,8450,2756
674,R674,1424,133,9167
675,R675,1245,9843,3414
676,R676,8710,6771,278
677,R677,1665,5479,1077
678,R678,7012,2792,180
679,R679,7337,6242,6781
680,R680,1885,2549,8198
681,R681,3445,109,9234
682,R682,3008,8989,8538
683,R683,6543,1341,858
684,R684,1165,7082,8346
685,R685,1884,8958,9244
686,R686,2986,1216,4924
687,R687,7084,5786,4915
688,R688,2382,6667,2846
689,R689,6312,4002,6846
690,R690,7935,7099,9868
691,R691,1592,590,4492
692,R692,4655,840,6522
693,R693,9404,101,3131
694,R694,9071,5731,6174
695,R695,8965,5774,4326
696,R696,1860,2650,9364
697,R697,5527,2921,3354
698,R698,9262,4110,489
699,R699,3176,5138,6106
700,R700,703,2363,1228
701,R701,3819,6319,5292
702,R702,662,231,8082
703,R703,4136,1914,318
704,R704,7826,2853,6052
705,R705,4572,4448,70
706,R706,1893,9802,1450
707,R707,2865,6973,4718
708,R708,3379,2403,8781
709,R709,6756,1620,7089
710,R710,2738,5317,7124
711,R711,45,9355,2621
712,R712,3577,3760,189
713,R713,6845,1439,2008
714,R714,4135,7543,8656
715,R715,7677,7405,5724
716,R716,701,7187,8740
717,R717,5262,8079,5806
718,R718,8146,1952,1761
719,R719,7146,2027,4875
720,R720,4912,7734,3979
721,R721,9166,2746,9523
722,R722,6672,4044,794
723,R723,1929,9411,4092
724,R724,8877,5886,427
725,R725,4722,9730,9485
726,R726,115,4483,5097
727,R727,362,4447,2829
728,R728,7928,7927,6676
729,R729,5154,5030,1714
730,R730,5241,7621,8989
731,R731,2098,6,5173
732,R732,1252,5700,2593
733,R733,4538,3247,4506
734,R734,6739,1759,2391
735,R735,8774,3782,9029
736,R736,7893,122,8363
737,R737,9138,9239,4316
738,R738,9108,3414,5577
739,R739,3998,1260,6100
740,R740,3800,6164,6624
741,R741,7921,2101,158
742,R742,6820,3331,8472
743,R743,1635,9796,6121
744,R744,5008,5621,2536
745,R745,4367,8393,3901
746,R746,980,7215,6969
747,R747,2471,6759,3310
748,R748,2101,6156,444
749,R749,2756,2719,4970
750,R750,4827,4106,2400
751,R751,9568,2860,5849
752,R752,8766,7680,2993
753,R753,1786,2522,1690
754,R754,7615,6265,5311
755,R755,6677,9416,5274
756,R756,2691,6260,3063
757,R757,5518,3520,6554
758,R758,660,1146,4766
759,R759,9444,3198,9083
760,R760,8438,6293,1864
761,R761,613,6084,7867
762,R762,3097,995,1653
763,R763,7080,7960,2550
764,R764,9382,5487,3535
765,R765,9541,1049,4043
766,R766,8673,1368,6143
767,R767,6070,4994,1161
768,R768,6697,1594,7144
769,R769,8799,6818,8850
770,R770,3284,8131,784
771,R771,6725,1718,9749
772,R772,1339,2954,8410
773,R773,1404,7177,4092
774,R774,5148,2770,9734
775,R775,45,2435,6495
776,R776,471,1768,7122
777,R777,6513,7928,8548
778,R778,5652,8268,757
779,R779,4299,2650,4220
780,R780,274,3243,1512
781,R781,6302,6779,4891
782,R782,5158,527,3059
783,R783,3251,3942,724
784,R784,9324,7018,2284
785,R785,1072,9965,6364
786,R786,5425,8150,7143
787,R787,6320,4744,2274
788,R788,5733,8020,1443
789,R789,2481,7876,7130
790,R790,1854,1008,905
791,R791,6347,1663,6525
792,R792,3124,9735,8111
793,R793,7629,2432,8894
794,R794,4837,8761,2717
795,R795,4585,8640,8388
796,R796,6631,9645,3960
797,R797,4580,4063,4314
798,R798,5343,3422,9867
799,R799,8528,4924,743
800,R800,7313,8505,4522
801,R801,9251,1533,6311
802,R802,2222,1593,1598
803,R803,7185,7039,2375
804,R804,1165,5650,149
805,R805,9089,3052,6353
806,R806,7897,2952,2721
807,R807,3875,2224,7457
808,R808,6607,3693,5749
809,R809,9394,2271,6283
810,R810,4067,6798,6159
811,R811,8620,6981,1978
812,R812,8463,1820,6776
813,R813,8845,373,8023
814,R814,5594,1610,8171
815,R815,2758,9514,5438
816,R816,9217,2616,4304
817,R817,9412,5066,3038
818,R818,1559,9654,1690
819,R819,9199,3019,1929
820,R820,1983,1798,4430
821,R821,5163,5102,3116
822,R822,4151,1924,8414
823,R823,4105,6423,2783
824,R824,4812,5919,1477
825,R825,3865,3779,1726
826,R826,6807,5408,3663
827,R827,9739,42,4436
828,R828,2645,6491,4991
829,R829,3629,485,9468
830,R830,6177,1952,9825
831,R831,1184,6174,7139
832,R832,3316,2355,9584
833,R833,1712,7976,1305
834,R834,2582,997,1063
835,R835,1964,2276,3289
836,R836,5591,9558,8437
837,R837,8204,9533,2
838,R838,101,3573,9825
839,R839,9462,8166,113
840,R840,9371,173,8787
841,R841,5151,8892,4540
842,R842,4303,9668,9997
843,R843,1210,8489,7553
844,R844,400,4294,4355
845,R845,175,6890,3813
846,R846,7040,4694,6374
847,R847,4850,8610,7459
848,R848,4913,643,6744
849,R849,1067,9714,9618
850,R850,3949,5409,7779
851,R851,4152,4725,6653
852,R852,3365,9266,8489
853,R853,6387,2087,7733
854,R854,7401,6003,1386
855,R855,6495,8570,2138
856,R856,1680,5033,2816
857,R857,8544,4392,4310
858,R858,4815,5703,9075
859,R859,6433,2249,326
860,R860,7366,6972,4614
861,R861,4579,5370,7843
862,R862,5761,9534,1085
863,R863,2888,5781,3424
864,R864,1803,7802,9405
865,R865,2979,1697,7234
866,R866,1426,6366,93
867,R867,1185,4177,2078
868,R868,5857,4346,7435
869,R869,8234,3183,4867
870,R870,5513,7374,454
871,R871,659,9944,5863
872,R872,9879,5593,5546
873,R873,7820,7233,9338
874,R874,8178,3950,5575
875,R875,5656,1414,7656
876,R876,6800,621,1846
877,R877,2641,3435,8909
878,R878,1272,3311,1513
879,R879,6273,3834,1715
880,R880,311,158,242
881,R881,5065,7936,4785
882,R882,6692,4182,4463
883,R883,5119,9564,5391
884,R884,5616,9067,1645
885,R885,8242,8693,8675
886,R886,4953,4457,3878
887,R887,1735,9985,1055
888,R888,188,6844,8376
889,R889,7631,2267,2278
890,R890,5382,8892,4339
891,R891,8111,3816,6882
892,R892,3332,4009,6654
893,R893,3861,5591,7913
894,R894,7992,7497,9298
895,R895,1362,9400,233
896,R896,9192,7117,5467
897,R897,7222,2721,3129
898,R898,2974,6593,3748
899,R899,158,5808,2732
900,R900,3785,8473,7813
901,R901,131,6194,1302
902,R902,8864,7297,4600
903,R903,5940,4915,666
904,R904,1300,6435,6085
905,R905,9442,1269,6054
906,R906,5356,4639,1813
907,R907,1556,8821,4461
908,R908,8046,7792,1281
909,R909,620,8132,8590
910,R910,1372,1541,8531
911,R911,2165,4473,454
912,R912,1674,8453,9493
913,R913,1259,94,9519
914,R914,8458,4873,9964
915,R915,4603,927,4344
916,R916,6730,1447,2337
917,R917,6277,7343,7834
918,R918,9356,5448,9838
919,R919,6408,6918,21
920,R920,5966,9170,4071
921,R921,6855,6781,9715
922,R922,5811,8656,6598
923,R923,9087,7179,2788
924,R924,1698,5494,5732
925,R925,7699,3738,3329
926,R926,1439,3029,5201
927,R927,3072,2837,8902
928,R928,886,3011,7481
929,R929,2903,2206,344
930,R930,4195,4053,6633
931,R931,5268,5774,8338
932,R932,5741,1555,107
933,R933,8794,2020,1429
934,R934,3997,4542,5526
935,R935,2362,3946,7612
936,R936,5704,6620,9619
937,R937,3952,2581,3527
938,R938,3432,3195,1849
939,R939,8764,8735,9607
940,R940,598,4335,9955
941,R941,4225,8924,8338
942,R942,8677,247,2883
943,R943,2334,4304,8027
944,R944,4711,8767,5894
945,R945,4325,3939,6484
946,R946,677,5655,90
947,R947,4636,6853,803
948,R948,8197,3921,3873
949,R949,709,9693,7565
950,R950,4585,1009,829
951,R951,9663,1431,6379
952,R952,4919,5632,3607
953,R953,876,1094,9745
954,R954,6525,6964,9626
955,R955,6528,4046,1549
956,R956,8657,96,9263
957,R957,3723,1638,7619
958,R958,7499,4382,9555
959,R959,8193,7859,4849
960,R960,2652,7697,1747
961,R961,4307,8963,2960
962,R962,8740,8262,3565
963,R963,6259,7761,6816
964,R964,307,2667,2041
965,R965,4700,1519,780
966,R966,3729,5892,7289
967,R967,8395,3755,8272
968,R968,487,9506,2467
969,R969,1073,6941,2450
970,R970,6017,9621,1325
971,R971,1252,3487,2733
972,R972,1896,4166,1346
973,R973,1763,7327,4273
974,R974,188,7975,7638
975,R975,7601,9858,8658
976,R976,3022,8375,7003
977,R977,1005,1220,5695
978,R978,9393,2836,936
979,R979,2662,5412,9856
980,R980,6119,3615,8515
981,R981,80,3683,8928
982,R982,3875,3970,9447
983,R983,7347,7526,9006
984,R984,1669,7069,1499
985,R985,9468,2151,5215
986,R986,3318,9919,1212
987,R987,769,8235,981
988,R988,2837,8620,9691
989,R989,5897,52,4383
990,R990,4271,5747,6789
991,R991,2299,6817,9252
992,R992,4481,2853,6035
993,R993,7601,1025,4399
994,R994,3883,9259,6277
995,R995,2585,3,5935
996,R996,2827,4791,1867
997,R997,3850,5731,8244
998,R998,5365,5224,3847
999,R999,3798,6050,2255
1000,R1000,4214,6380,7399
1001,R1001,749,1074,4010
1002,R1002,7411,7047,6650
1003,R1003,5860,9748,7292
1004,R1004,5859,7952,982
1005,R1005,3871,3215,8278
1006,R1006,8527,793,5597
1007,R1007,4560,9148,1684
1008,R1008,2904,5891,7249
1009,R1009,2139,5970,4235
1010,R1010,6155,535,3630
1011,R1011,9424,5546,7278
1012,R1012,6427,8281,4048
1013,R1013,9484,6907,8216
1014,R1014,438,7643,856
