id,label,attr_0,attr_1,attr_2
201,R201,3325,192,21
202,R202,3020,79,15
203,R203,2651,25,8
204,R204,3399,34,25
205,R205,3090,108,10
206,R206,3064,3,4
207,R207,2382,357,10
208,R208,3142,211,14
209,R209,2956,352,9
210,R210,3114,327,7
211,R211,2991,117,10
212,R212,3064,35,11
213,R213,3349,211,11
214,R214,2961,158,11
215,R215,2972,90,1
216,R216,3087,342,13
217,R217,3059,92,24
218,R218,2821,152,5
219,R219,3064,49,13
220,R220,2993,76,36
221,R221,2931,11,10
222,R222,3387,288,13
223,R223,2845,27,10
224,R224,3067,29,21
225,R225,3283,63,16
226,R226,1887,13,27
227,R227,3292,198,21
228,R228,2833,182,27
229,R229,2978,193,12
230,R230,2891,91,9
231,R231,2182,336,37
232,R232,3199,126,21
233,R233,2460,100,17
234,R234,2809,133,8
235,R235,3149,50,16
236,R236,2954,63,8
237,R237,2859,200,11
238,R238,2903,126,4
239,R239,3238,141,21
240,R240,2825,350,13
241,R241,2988,93,4
242,R242,2973,7,15
243,R243,3255,246,12
244,R244,2922,234,26
245,R245,2201,10,22
246,R246,3131,293,18
247,R247,3330,305,9
248,R248,2788,52,12
249,R249,2462,358,12
250,R250,2604,78,12
251,R251,3139,5,8
252,R252,3174,286,21
253,R253,2858,64,18
254,R254,3385,142,13
255,R255,2545,3,27
256,R256,3008,87,5
257,R257,2982,86,3
258,R258,3393,220,14
259,R259,3054,12,15
260,R260,3237,63,6
261,R261,3206,289,18
262,R262,3132,265,9
263,R263,2939,241,12
264,R264,3049,44,15
265,R265,2550,76,9
266,R266,3037,219,10
267,R267,2879,14,17
268,R268,3125,92,6
269,R269,3130,90,12
270,R270,2859,76,6
271,R271,2988,6,18
272,R272,2569,129,10
273,R273,2411,292,32
274,R274,2710,21,13
275,R275,2607,45,11
276,R276,3133,197,15
277,R277,2634,292,10
278,R278,2624,75,8
279,R279,3205,158,9
280,R280,3195,265,11
281,R281,3432,131,16
282,R282,3174,140,12
283,R283,3097,80,13
284,R284,3211,51,6
285,R285,2358,94,11
286,R286,3194,261,18
287,R287,2195,320,12
288,R288,3368,164,12
289,R289,2906,73,23
290,R290,2828,216,17
291,R291,2598,170,9
292,R292,2941,8,14
293,R293,2056,37,20
294,R294,3446,357,10
295,R295,2617,151,14
296,R296,2450,298,18
297,R297,2931,349,14
298,R298,3280,341,19
299,R299,2909,26,10
300,R300,2359,342,2
301,R301,3074,290,6
302,R302,2853,48,14
303,R303,2726,101,15
304,R304,3052,90,8
305,R305,3098,324,10
306,R306,3001,38,13
307,R307,3096,54,27
308,R308,3036,3,14
309,R309,2459,87,23
310,R310,3177,145,22
311,R311,2624,280,24
312,R312,2745,326,37
313,R313,2857,294,13
314,R314,2297,17,22
315,R315,2975,19,19
316,R316,2999,108,13
317,R317,3055,173,10
318,R318,3124,350,23
319,R319,2602,153,13
320,R320,3122,122,6
321,R321,2955,164,17
322,R322,3011,5,5
323,R323,3251,16,16
324,R324,3064,126,14
325,R325,2605,115,11
326,R326,3370,262,18
327,R327,2452,87,22
328,R328,2715,55,12
329,R329,2806,120,22
330,R330,2972,55,15
331,R331,3230,317,11
332,R332,2937,118,4
333,R333,3233,0,32
334,R334,3137,58,17
335,R335,2740,103,11
336,R336,2704,47,8
337,R337,2598,68,13
338,R338,2986,52,8
339,R339,3287,294,8
340,R340,2927,60,38
341,R341,2924,111,4
342,R342,3207,321,9
343,R343,2874,257,9
344,R344,2760,234,25
345,R345,2903,136,25
346,R346,3037,114,9
347,R347,2800,47,29
348,R348,2604,44,15
349,R349,2995,194,14
350,R350,3458,89,21
351,R351,2491,26,12
352,R352,2891,139,9
353,R353,3077,24,21
354,R354,3113,342,6
355,R355,3215,98,17
356,R356,3330,348,7
357,R357,3157,2,24
358,R358,3141,316,17
359,R359,3013,349,8
360,R360,2837,132,6
361,R361,3115,164,19
362,R362,2642,88,5
363,R363,2509,86,10
364,R364,2904,45,12
365,R365,3091,255,11
366,R366,3108,13,9
367,R367,3180,22,15
368,R368,3224,296,13
369,R369,2943,159,11
370,R370,3044,336,6
371,R371,3314,308,9
372,R372,2945,162,21
373,R373,2750,12,18
374,R374,2540,16,26
375,R375,3273,132,18
376,R376,2677,153,16
377,R377,3149,313,13
378,R378,3130,45,24
379,R379,3199,220,15
380,R380,2818,42,7
381,R381,3083,148,10
382,R382,2945,109,9
383,R383,3345,60,15
384,R384,3341,276,24
385,R385,3248,17,6
386,R386,3041,120,9
387,R387,2565,349,18
388,R388,3051,81,25
389,R389,3214,95,6
390,R390,3001,69,11
391,R391,3252,45,12
392,R392,3105,119,25
393,R393,3074,126,15
394,R394,2786,56,7
395,R395,3380,180,6
396,R396,2713,55,6
397,R397,3010,151,30
398,R398,2919,114,15
399,R399,2798,74,11
400,R400,3253,354,6
401,R401,2866,90,5
402,R402,2761,309,3
403,R403,3211,153,2
404,R404,2609,322,30
405,R405,2600,29,17
406,R406,3040,27,8
407,R407,3194,237,25
408,R408,2256,15,31
409,R409,2898,321,18
410,R410,2726,195,5
411,R411,3094,72,15
412,R412,2259,284,18
413,R413,2599,84,15
414,R414,3043,195,8
415,R415,2350,28,16
416,R416,3155,85,8
417,R417,3277,59,23
418,R418,3221,164,9
419,R419,2945,43,10
420,R420,3001,91,14
421,R421,2930,189,9
422,R422,2660,61,2
423,R423,3271,11,5
424,R424,3007,164,17
425,R425,3160,340,22
426,R426,3352,332,14
427,R427,3249,332,4
428,R428,3095,216,6
429,R429,3146,105,15
430,R430,3112,112,13
431,R431,3060,62,10
432,R432,2747,70,23
433,R433,2834,268,18
434,R434,3478,108,10
435,R435,3169,96,18
436,R436,3046,112,24
437,R437,3348,0,9
438,R438,3168,357,27
439,R439,2984,317,21
440,R440,3065,353,8
441,R441,2991,207,14
442,R442,2592,42,13
443,R443,3131,73,9
444,R444,2770,65,10
445,R445,2691,1,14
446,R446,3041,59,18
447,R447,2796,330,17
448,R448,2709,127,5
449,R449,3201,45,5
450,R450,2893,45,17
451,R451,3195,51,14
452,R452,3034,37,24
453,R453,3037,23,12
454,R454,3050,278,2
455,R455,2710,281,2
456,R456,2760,70,6
457,R457,2949,54,8
458,R458,3509,233,7
459,R459,2750,358,7
460,R460,2564,226,24
461,R461,2922,126,6
462,R462,2790,140,16
463,R463,2678,31,20
464,R464,3120,326,5
465,R465,3139,334,21
466,R466,3242,213,15
467,R467,3090,232,18
468,R468,2658,304,28
469,R469,3020,161,15
470,R470,2921,302,35
471,R471,2380,181,11
472,R472,2775,135,1
473,R473,2143,110,32
474,R474,2768,127,19
475,R475,2252,113,10
476,R476,2788,23,9
477,R477,3082,106,10
478,R478,2654,10,21
479,R479,3190,326,24
480,R480,3323,1,12
481,R481,3048,51,3
482,R482,2980,52,11
483,R483,3042,66,15
484,R484,3421,162,22
485,R485,2676,31,28
486,R486,3241,98,13
487,R487,3270,33,16
488,R488,2702,214,27
489,R489,3011,90,9
490,R490,2716,82,22
491,R491,2947,31,6
492,R492,2600,324,4
493,R493,2870,349,17
494,R494,2892,49,22
495,R495,2609,105,5
496,R496,2590,290,8
497,R497,3140,332,18
498,R498,3259,59,22
499,R499,2778,142,14
500,R500,3394,117,10
501,R501,3733,333,13
502,R502,2949,84,18
503,R503,3155,29,11
504,R504,3128,103,26
505,R505,2327,3,17
506,R506,2952,84,17
507,R507,2450,104,28
508,R508,3113,225,23
509,R509,2046,356,24
510,R510,2899,309,12
511,R511,2293,212,34
512,R512,3047,93,9
513,R513,3001,20,5
514,R514,2728,130,19
515,R515,3174,306,4
516,R516,3349,53,5
517,R517,2998,90,9
518,R518,2932,313,11
519,R519,2041,327,33
520,R520,3180,79,10
521,R521,2668,333,26
522,R522,2649,139,18
523,R523,3239,337,5
524,R524,2929,37,12
525,R525,3204,69,16
526,R526,2858,194,21
527,R527,2801,51,13
528,R528,3045,146,7
529,R529,3421,59,6
530,R530,2918,83,15
531,R531,2260,116,13
532,R532,2968,97,11
533,R533,3304,92,19
534,R534,3371,165,13
535,R535,3012,356,11
536,R536,3119,71,16
537,R537,3179,100,21
538,R538,3124,74,9
539,R539,2943,290,7
540,R540,3015,290,9
541,R541,2390,146,23
542,R542,2919,279,18
543,R543,2834,153,10
544,R544,2175,187,20
545,R545,3146,21,7
546,R546,2799,118,11
547,R547,3112,358,28
548,R548,2373,287,23
549,R549,3149,357,17
550,R550,2583,41,5
551,R551,3346,9,24
552,R552,3300,286,13
553,R553,2872,206,25
554,R554,3018,234,12
555,R555,2631,310,11
556,R556,3416,126,17
557,R557,3165,320,21
558,R558,3212,45,8
559,R559,3034,350,7
560,R560,3077,37,19
561,R561,2432,147,18
562,R562,3253,41,9
563,R563,2241,5,31
564,R564,3369,285,16
565,R565,2991,215,17
566,R566,3355,356,11
567,R567,2922,61,12
568,R568,2729,107,16
569,R569,3195,55,13
570,R570,2936,66,10
571,R571,3266,191,20
572,R572,3126,98,16
573,R573,3013,274,21
574,R574,2880,24,5
575,R575,2312,77,3
576,R576,3200,189,6
577,R577,2793,107,15
578,R578,3194,59,15
579,R579,2952,257,13
580,R580,2768,354,17
581,R581,2355,93,21
582,R582,2960,354,9
583,R583,2717,27,1
584,R584,3167,24,6
585,R585,3184,229,5
586,R586,3216,214,5
587,R587,3171,27,11
588,R588,3090,100,17
589,R589,2612,301,15
590,R590,2563,90,4
591,R591,2869,356,10
592,R592,3309,0,12
593,R593,2866,253,12
594,R594,3193,247,14
595,R595,3262,140,26
596,R596,3014,91,11
597,R597,2972,140,11
598,R598,3017,18,23
599,R599,3289,85,22
600,R600,3199,285,17
601,R601,3201,132,22
602,R602,2691,6,7
603,R603,3010,59,28
604,R604,3252,108,11
605,R605,3048,102,28
606,R606,3234,197,13
607,R607,3396,54,13
608,R608,2494,333,20
609,R609,3280,314,20
610,R610,2526,68,7
611,R611,2903,14,16
612,R612,3133,352,13
613,R613,3059,294,16
614,R614,2916,175,13
615,R615,3285,195,15
616,R616,3031,94,15
617,R617,2172,60,25
618,R618,3210,220,7
619,R619,3168,117,2
620,R620,3270,36,6
621,R621,2905,303,13
622,R622,3319,316,14
623,R623,3015,41,5
624,R624,3296,8,13
625,R625,2952,310,19
626,R626,2983,121,4
627,R627,2966,259,15
628,R628,2978,50,15
629,R629,3345,190,11
630,R630,3242,146,23
631,R631,2416,254,10
632,R632,2900,115,15
633,R633,3165,159,12
634,R634,2515,357,20
635,R635,3160,107,28
636,R636,2844,281,10
637,R637,2944,295,18
638,R638,2804,32,13
639,R639,3281,38,10
640,R640,2561,205,22
641,R641,2337,332,26
642,R642,3129,261,15
643,R643,2681,82,10
644,R644,3162,40,8
645,R645,2996,24,9
646,R646,3046,275,25
647,R647,2893,223,31
648,R648,3251,239,14
649,R649,2926,75,16
650,R650,2246,328,3
651,R651,2691,114,8
652,R652,2818,86,15
653,R653,2703,322,8
654,R654,3202,228,12
655,R655,2748,75,3
656,R656,3112,302,9
657,R657,2956,358,7
658,R658,3182,53,10
659,R659,3136,245,10
660,R660,2457,328,17
661,R661,2641,323,17
662,R662,2628,135,18
663,R663,2807,127,2
664,R664,2861,164,28
665,R665,2442,27,6
666,R666,3027,41,21
667,R667,3025,104,12
668,R668,3050,213,17
669,R669,2883,354,14
670,R670,3149,286,18
671,R671,3093,47,16
672,R672,3119,335,14
673,R673,2771,199,13
674,R674,2782,34,5
675,R675,2878,330,10
676,R676,3321,342,6
677,R677,2813,51,15
678,R678,3067,349,10
679,R679,2496,329,14
680,R680,2923,324,17
681,R681,2575,3,5
682,R682,2818,17,19
683,R683,2955,68,10
684,R684,2982,152,4
685,R685,3221,39,6
686,R686,2427,331,28
687,R687,3159,5,20
688,R688,2875,0,19
689,R689,2870,45,6
690,R690,2668,157,6
691,R691,3033,356,23
692,R692,3193,270,3
693,R693,3408,38,12
694,R694,2947,38,13
695,R695,3042,160,6
696,R696,2990,38,17
697,R697,3253,295,11
698,R698,2793,354,24
699,R699,3356,222,13
700,R700,3235,260,7
701,R701,2926,68,11
702,R702,2550,152,4
703,R703,2550,135,5
704,R704,3163,271,12
705,R705,3106,139,15
706,R706,3264,45,8
707,R707,3286,46,14
708,R708,3159,134,14
709,R709,2785,123,16
710,R710,2297,236,38
711,R711,3126,51,16
712,R712,3075,103,9
713,R713,3203,37,21
714,R714,2343,58,24
715,R715,2244,319,24
716,R716,2534,118,6
717,R717,3041,24,15
718,R718,2926,157,9
719,R719,2927,54,6
720,R720,3143,180,10
721,R721,3217,158,15
722,R722,2969,303,15
723,R723,2677,117,17
724,R724,2899,285,26
725,R725,3178,32,7
726,R726,3195,22,8
727,R727,2903,21,22
728,R728,2406,79,22
729,R729,3127,286,3
730,R730,2956,41,5
731,R731,2960,261,17
732,R732,2703,29,11
733,R733,2771,105,7
734,R734,3167,333,8
735,R735,3279,42,7
736,R736,3173,85,8
737,R737,3264,123,8
738,R738,2705,254,38
739,R739,2893,53,11
740,R740,3001,59,7
741,R741,3273,140,7
742,R742,2983,287,18
743,R743,2894,78,13
744,R744,2915,336,30
745,R745,3259,93,5
746,R746,3086,211,1
747,R747,3265,227,16
748,R748,3252,294,3
749,R749,2623,43,15
750,R750,2831,347,17
751,R751,3008,172,18
752,R752,2610,27,23
753,R753,2467,111,4
754,R754,2829,352,21
755,R755,3319,25,18
756,R756,2979,98,7
757,R757,3129,53,5
758,R758,2652,135,9
759,R759,3111,189,18
760,R760,3078,287,23
761,R761,2464,314,19
762,R762,2831,341,25
763,R763,2627,105,13
764,R764,3354,22,13
765,R765,2438,213,15
766,R766,3155,31,11
767,R767,2691,54,6
768,R768,2100,45,1
769,R769,3018,302,21
770,R770,2929,104,14
771,R771,3002,131,5
772,R772,3184,346,4
773,R773,2358,48,22
774,R774,3331,143,9
775,R775,3291,80,24
776,R776,3295,0,14
777,R777,2520,330,35
778,R778,2505,122,7
779,R779,3104,95,30
780,R780,2760,57,12
781,R781,3058,96,29
782,R782,3305,103,9
783,R783,2409,283,18
784,R784,3188,163,16
785,R785,3381,179,13
786,R786,2976,114,6
787,R787,2834,25,11
788,R788,3308,58,10
789,R789,2952,51,10
790,R790,2598,301,38
791,R791,2097,47,35
792,R792,3011,39,3
793,R793,3193,196,14
794,R794,2801,108,5
795,R795,2060,254,12
796,R796,3389,335,23
797,R797,3060,30,7
798,R798,2817,319,14
799,R799,2958,108,14
800,R800,3132,108,18
801,R801,2674,39,13
802,R802,3099,312,14
803,R803,2790,22,19
804,R804,2853,223,22
805,R805,2937,4,7
806,R806,3218,1,13
807,R807,3194,64,12
808,R808,2875,54,18
809,R809,3141,36,7
810,R810,2453,165,22
811,R811,3112,21,6
812,R812,2562,107,19
813,R813,3199,27,12
814,R814,2034,337,37
815,R815,2905,108,8
816,R816,2904,141,16
817,R817,2087,325,35
818,R818,3019,172,19
819,R819,2994,42,13
820,R820,2926,74,13
821,R821,3203,63,3
822,R822,3136,314,15
823,R823,3036,110,9
824,R824,3184,342,1
825,R825,2634,357,9
826,R826,3013,113,2
827,R827,3353,243,2
828,R828,3071,95,10
829,R829,3037,95,9
830,R830,2679,79,9
831,R831,2632,34,9
832,R832,2991,260,11
833,R833,1926,2,36
834,R834,2756,22,25
835,R835,3493,114,11
836,R836,3206,109,28
837,R837,3005,135,10
838,R838,3174,255,12
839,R839,3221,27,12
840,R840,3150,1,21
841,R841,3386,74,18
842,R842,3262,70,29
843,R843,2863,20,18
844,R844,3227,314,19
845,R845,2911,69,9
846,R846,3237,344,4
847,R847,3035,356,16
848,R848,2730,74,22
849,R849,2659,312,26
850,R850,3004,151,7
851,R851,3068,29,20
852,R852,3065,55,14
853,R853,2918,63,8
854,R854,2072,94,18
855,R855,3195,132,6
856,R856,3126,177,4
857,R857,2812,135,7
858,R858,2783,116,16
859,R859,2488,309,28
860,R860,3334,13,3
861,R861,3011,96,7
862,R862,3241,204,8
863,R863,2973,172,9
864,R864,3396,206,11
865,R865,2719,55,22
866,R866,3315,352,19
867,R867,3066,311,5
868,R868,3306,114,11
869,R869,3097,261,11
870,R870,3417,337,5
871,R871,3014,21,15
872,R872,2762,328,6
873,R873,2844,167,15
874,R874,2651,11,16
875,R875,2611,13,25
876,R876,2807,8,12
877,R877,3172,39,15
878,R878,2594,119,9
879,R879,3274,287,5
880,R880,2745,351,9
881,R881,3155,28,6
882,R882,2577,33,7
883,R883,2978,317,10
884,R884,3238,238,9
885,R885,3216,192,13
886,R886,2781,236,22
887,R887,2855,79,6
888,R888,2873,108,3
889,R889,3258,39,10
890,R890,3009,54,11
891,R891,2993,174,19
892,R892,2724,304,14
893,R893,3066,2,6
894,R894,2950,270,4
895,R895,2934,32,9
896,R896,3042,235,16
897,R897,2481,34,15
898,R898,2929,132,13
899,R899,2899,263,19
900,R900,3110,69,14
901,R901,3128,76,23
902,R902,3066,338,13
903,R903,2939,323,7
904,R904,2926,108,7
905,R905,3217,216,4
906,R906,3224,125,20
907,R907,3209,332,6
908,R908,2981,74,14
909,R909,3337,90,8
910,R910,2834,77,23
911,R911,2825,82,7
912,R912,3107,45,4
913,R913,2620,245,25
914,R914,3182,318,7
915,R915,3171,243,16
916,R916,3085,5,15
917,R917,2990,195,11
918,R918,2349,97,13
919,R919,3178,72,8
920,R920,2862,347,25
921,R921,3254,16,15
922,R922,3141,169,14
923,R923,3156,33,7
924,R924,2398,200,15
925,R925,1988,173,20
926,R926,3103,51,9
927,R927,3090,176,10
928,R928,3011,162,18
929,R929,2890,72,11
930,R930,3175,178,21
931,R931,2981,261,10
932,R932,3047,34,11
933,R933,3266,341,11
934,R934,2898,43,16
935,R935,3136,33,15
936,R936,2749,353,15
937,R937,2713,65,7
938,R938,3103,298,10
939,R939,3049,296,15
940,R940,3175,36,9
941,R941,2932,164,16
942,R942,3221,278,10
943,R943,3208,11,2
944,R944,3161,43,10
945,R945,3094,13,17
946,R946,2242,21,20
947,R947,2941,283,12
948,R948,3349,222,6
949,R949,2202,9,21
950,R950,3225,28,17
951,R951,2901,351,6
952,R952,3091,1,19
953,R953,3243,13,8
954,R954,3257,23,15
955,R955,3006,148,12
956,R956,2869,58,22
957,R957,3217,6,12
958,R958,2879,96,27
959,R959,2655,88,13
960,R960,3141,85,14
961,R961,3212,352,7
962,R962,3403,174,7
963,R963,2822,162,18
964,R964,3446,320,20
965,R965,3124,120,9
966,R966,3353,84,7
967,R967,3187,262,10
968,R968,3301,51,6
969,R969,2936,45,14
970,R970,3082,207,17
971,R971,2887,340,14
972,R972,2618,200,13
973,R973,2767,185,16
974,R974,3270,165,21
975,R975,3169,52,9
976,R976,2456,351,17
977,R977,3224,30,8
978,R978,3172,54,18
979,R979,3004,97,10
980,R980,2889,24,14
981,R981,2802,73,6
982,R982,3006,43,10
983,R983,2820,216,12
984,R984,2834,49,17
985,R985,2949,133,27
986,R986,2980,309,15
987,R987,2908,277,12
988,R988,3241,104,10
989,R989,3017,219,18
990,R990,3184,100,13
991,R991,2913,168,7
992,R992,3104,76,19
993,R993,3172,52,8
994,R994,2609,130,21
995,R995,2726,4,16
996,R996,3231,0,7
997,R997,2976,65,10
998,R998,2879,305,12
999,R999,2880,340,12
1000,R1000,2983,145,29
1001,R1001,3051,137,24
1002,R1002,3295,97,20
1003,R1003,2830,73,11
1004,R1004,2308,339,28
1005,R1005,2892,24,17
1006,R1006,2960,23,11
1007,R1007,3240,48,13
1008,R1008,2863,160,28
1009,R1009,2333,305,37
1010,R1010,3119,69,15
1011,R1011,2584,342,9
1012,R1012,3131,351,13
1013,R1013,3163,99,8
1014,R1014,3507,52,26
1015,R1015,2757,180,4
1016,R1016,2516,93,25
1017,R1017,3125,30,9
1018,R1018,3224,343,13
1019,R1019,2856,241,33
1020,R1020,3350,293,39
1021,R1021,2895,70,18
1022,R1022,2950,244,35
1023,R1023,2569,274,16
1024,R1024,3041,328,9
1025,R1025,3177,38,14
1026,R1026,3280,319,13
1027,R1027,2970,85,8
1028,R1028,3065,188,5
1029,R1029,3043,27,7
1030,R1030,2803,43,8
1031,R1031,3138,310,19
1032,R1032,2833,185,23
1033,R1033,2737,115,14
1034,R1034,2976,72,16
1035,R1035,3319,317,9
1036,R1036,3102,24,16
1037,R1037,3121,214,19
1038,R1038,3267,25,5
1039,R1039,3083,236,5
1040,R1040,2881,272,22
1041,R1041,2714,72,8
1042,R1042,3010,327,11
1043,R1043,3311,125,17
1044,R1044,2249,123,22
1045,R1045,3203,297,10
1046,R1046,3431,81,17
1047,R1047,2492,91,14
1048,R1048,3217,221,4
1049,R1049,3142,70,5
1050,R1050,2776,193,22
1051,R1051,2694,69,4
1052,R1052,3335,319,14
1053,R1053,3028,294,13
1054,R1054,3270,288,9
1055,R1055,3285,271,11
1056,R1056,3176,342,26
1057,R1057,3312,359,14
1058,R1058,2959,66,9
1059,R1059,2926,65,4
1060,R1060,2762,314,14
1061,R1061,3255,184,14
1062,R1062,2932,237,16
1063,R1063,2837,56,14
1064,R1064,3004,35,18
1065,R1065,2971,50,7
1066,R1066,2612,90,3
1067,R1067,2842,69,14
1068,R1068,3368,93,14
1069,R1069,2915,4,8
1070,R1070,2964,69,21
1071,R1071,2598,79,22
1072,R1072,2335,334,18
1073,R1073,2351,175,11
1074,R1074,3145,39,13
1075,R1075,3298,355,13
1076,R1076,2700,188,9
1077,R1077,3134,35,18
1078,R1078,2826,106,20
1079,R1079,3079,254,7
1080,R1080,2843,309,20
1081,R1081,3103,107,13
1082,R1082,2946,38,8
1083,R1083,2977,191,5
1084,R1084,2988,313,18
1085,R1085,2953,147,11
1086,R1086,3170,342,6
1087,R1087,3061,251,18
1088,R1088,3027,75,7
1089,R1089,2849,303,16
1090,R1090,3062,199,11
1091,R1091,3305,161,16
1092,R1092,2830,126,6
1093,R1093,3182,344,17
1094,R1094,3034,239,10
1095,R1095,3279,34,7
1096,R1096,2798,289,13
1097,R1097,2754,332,29
1098,R1098,3072,145,11
1099,R1099,3376,152,17
1100,R1100,2935,81,13
1101,R1101,3141,50,14
1102,R1102,3013,92,7
1103,R1103,3291,30,5
1104,R1104,3276,179,19
1105,R1105,2895,121,8
1106,R1106,2983,88,11
1107,R1107,2922,39,3
1108,R1108,2664,276,4
1109,R1109,2972,108,16
1110,R1110,3386,161,25
1111,R1111,2819,312,6
1112,R1112,3206,297,3
1113,R1113,3077,268,21
1114,R1114,3060,100,12
1115,R1115,2759,62,26
1116,R1116,3094,160,5
1117,R1117,2926,180,3
1118,R1118,2984,352,14
1119,R1119,2654,104,22
1120,R1120,2652,100,18
1121,R1121,2892,143,14
1122,R1122,2661,115,15
1123,R1123,2737,355,9
1124,R1124,2899,341,19
1125,R1125,2890,45,2
1126,R1126,3394,163,19
1127,R1127,2903,68,18
1128,R1128,3001,242,18
1129,R1129,2988,135,2
1130,R1130,3097,298,9
1131,R1131,2823,166,25
1132,R1132,3162,216,15
1133,R1133,3229,99,17
1134,R1134,2976,88,23
1135,R1135,3212,270,15
1136,R1136,3043,242,4
1137,R1137,2352,44,26
1138,R1138,2977,278,12
1139,R1139,2087,324,12
1140,R1140,2750,252,2
