id,label,attr_0,attr_1,attr_2
198,R198,8306.4,8467,8306.8
199,R199,9697.4,9697.2,1514
200,R200,8880.2,5599,8880.0
201,R201,181,9964.0,9963.8
202,R202,9877.8,9877.4,612
203,R203,2253,9549.4,9549.2
204,R204,6773,8645.2,8645.6
205,R205,9836.0,9836.2,820
206,R206,9691,8061.8,8061.6
207,R207,9394.2,3028,9394.6
208,R208,9206.4,9206.4,3969
209,R209,6319,8736.0,8736.4
210,R210,9815.4,9815.0,924
211,R211,8670.4,8670.2,6648
212,R212,8757.0,8756.8,6215
213,R213,8699.4,6502,8699.6
214,R214,901,9819.8,9819.8
215,R215,8013.6,8013.2,9933
216,R216,9607.8,1960,9608.2
217,R217,8010.2,9950,8010.0
218,R218,9970.0,9969.6,151
219,R219,8193.2,8193.2,9033
220,R220,9908.8,9908.8,457
221,R221,9111.6,9111.6,4441
222,R222,8124.4,8124.4,9377
223,R223,9144.8,4276,9145.0
224,R224,8860.8,8860.6,5696
225,R225,8475.2,8474.8,7625
226,R226,3195,9361.0,9361.2
227,R227,8475,8304.8,8305.2
228,R228,7587,8482.6,8482.4
229,R229,8244.2,8244.0,8780
230,R230,9706.8,9707.0,1465
231,R231,5388,8922.6,8922.2
232,R232,276,9944.6,9945.0
233,R233,4223,9155.2,9155.2
234,R234,8961.8,5190,8962.2
235,R235,4609,9078.0,9078.4
236,R236,9857.0,9857.0,714
237,R237,9197.0,9197.4,4014
238,R238,9755.6,1223,9755.4
239,R239,8329.2,8329.6,8353
240,R240,5625,8874.8,8875.2
241,R241,8308.2,8307.8,8460
242,R242,9277.6,3612,9277.6
243,R243,8063.2,8063.2,9683
244,R244,9754.2,1230,9753.8
245,R245,9333.8,3332,9333.4
246,R246,9715.8,9716.0,1421
247,R247,5506,8898.6,8899.0
248,R248,8108.6,8108.6,9456
249,R249,8157.8,9211,8157.8
250,R250,9271.2,9271.2,3644
251,R251,9602.4,9602.6,1987
252,R252,9713.4,1434,9713.2
253,R253,9664.8,9664.4,1677
254,R254,9134.4,4328,9134.4
255,R255,8343.6,8343.6,8283
256,R256,8848.4,8848.0,5759
257,R257,9188,8162.6,8162.4
258,R258,9157.4,9157.4,4213
259,R259,937,9812.4,9812.4
260,R260,8497.4,7512,8497.6
261,R261,8232.4,8838,8232.2
262,R262,5441,8911.6,8911.6
263,R263,9188,8162.2,8162.2
264,R264,920,9816.2,9815.8
265,R265,8563.8,8563.6,7181
266,R266,9274.2,9274.2,3630
267,R267,9332.0,9331.8,3341
268,R268,9674.4,9674.6,1627
269,R269,9460.2,2700,9460.0
270,R270,9922.0,390,9922.0
271,R271,788,9842.2,9842.2
272,R272,8514.4,8514.4,7428
273,R273,8286.2,8286.4,8568
274,R274,9836.6,9837.0,816
275,R275,8839.8,5802,8839.6
276,R276,8510.8,7445,8511.0
277,R277,8841.2,8841.2,5793
278,R278,9874.0,9873.8,631
279,R279,9470.2,2649,9470.0
280,R280,9373,8125.4,8125.4
281,R281,8875.0,5626,8875.0
282,R282,9931,8013.6,8013.6
283,R283,3163,9367.6,9367.2
284,R284,8973.6,5131,8973.8
285,R285,8616.2,6918,8616.2
286,R286,8255.2,8723,8255.4
287,R287,6468,8706.6,8706.2
288,R288,6817,8636.8,8636.4
289,R289,8183.0,9084,8183.2
290,R290,8422,8315.8,8315.6
291,R291,8058.2,9710,8058.2
292,R292,3088,9382.2,9382.6
293,R293,8738,8252.4,8252.6
294,R294,2692,9461.4,9461.4
295,R295,9622.2,1889,9622.4
296,R296,9233.6,3833,9233.6
297,R297,9580.6,9580.4,2098
298,R298,5462,8907.6,8907.6
299,R299,8240.4,8799,8240.0
300,R300,2413,9517.2,9517.6
301,R301,8983.8,5080,8983.8
302,R302,9318,8136.6,8136.2
303,R303,9127.8,9127.6,4361
304,R304,8439,8312.2,8312.2
305,R305,9709.2,9708.8,1455
306,R306,9801.8,9801.8,992
307,R307,8998.2,8998.0,5010
308,R308,2186,9562.8,9562.6
309,R309,9712.2,9712.0,1440
310,R310,2960,9408.0,9408.0
311,R311,8315.0,8315.2,8425
312,R312,5394,8921.0,8921.0
313,R313,9626.4,1868,9626.4
314,R314,9839.8,801,9839.6
315,R315,6885,8622.8,8622.8
316,R316,8744.4,6279,8744.2
317,R317,9584.2,9584.4,2079
318,R318,8795.4,6022,8795.4
319,R319,8297.2,8513,8297.6
320,R320,9378.8,3105,9379.2
321,R321,8271.8,8271.8,8640
322,R322,7597,8480.8,8480.4
323,R323,7644,8471.0,8471.2
324,R324,9340.8,9340.4,3297
325,R325,9001.6,9001.8,4992
326,R326,8456.2,8456.0,7719
327,R327,9406.8,2967,9406.6
328,R328,8933.0,8933.0,5334
329,R329,8193.4,9033,8193.6
330,R330,9531.8,2341,9531.6
331,R331,2636,9473.0,9473.0
332,R332,8875.8,5621,8875.8
333,R333,859,9828.0,9828.4
334,R334,4954,9009.2,9009.2
335,R335,9978.0,9978.2,110
336,R336,818,9836.6,9836.4
337,R337,8271.8,8271.6,8641
338,R338,8060,8388.2,8388.2
339,R339,1410,9718.0,9718.2
340,R340,8737.0,6314,8737.2
341,R341,8274.4,8274.2,8629
342,R342,8224.6,8225.0,8876
343,R343,9570.2,2150,9569.8
344,R344,8273,8345.2,8345.2
345,R345,8357.6,8212,8357.6
346,R346,9035.4,4824,9035.2
347,R347,3345,9330.8,9330.8
348,R348,2659,9468.4,9468.2
349,R349,9920.8,9920.6,396
350,R350,8597.2,8597.2,7014
351,R351,8837.2,8837.0,5814
352,R352,9952,8009.8,8009.8
353,R353,8238.8,8805,8239.2
354,R354,4713,9057.2,9057.2
355,R355,9946.8,267,9946.4
356,R356,9277.6,3612,9277.6
357,R357,46,9990.8,9990.8
358,R358,2520,9496.2,9495.8
359,R359,8740.4,6299,8740.4
360,R360,9166.6,4166,9166.6
361,R361,8798.6,8798.8,6007
362,R362,8216.6,8216.4,8918
363,R363,9248,8150.6,8150.4
364,R364,7198,8560.4,8560.4
365,R365,5797,8840.6,8840.8
366,R366,9008.6,9008.4,4958
367,R367,9896.0,520,9896.0
368,R368,7844,8431.2,8431.2
369,R369,8590.4,8590.0,7049
370,R370,2233,9553.2,9553.4
371,R371,8253.6,8253.6,8733
372,R372,3079,9384.0,9384.2
373,R373,4257,9148.8,9148.6
374,R374,3302,9339.8,9339.4
375,R375,8387.2,8387.6,8063
376,R376,8499.6,8499.8,7502
377,R377,9842.0,789,9842.4
378,R378,8419.8,8420.0,7900
379,R379,8968.6,5157,8968.6
380,R380,9065.8,4672,9065.6
381,R381,7528,8494.6,8494.6
382,R382,9515.0,2426,9514.8
383,R383,432,9913.8,9913.8
384,R384,9392.4,3039,9392.2
385,R385,8794.0,8794.0,6030
386,R386,4127,9174.6,9174.6
387,R387,3420,9316.2,9315.8
388,R388,3106,9378.8,9378.8
389,R389,8292.8,8292.6,8536
390,R390,9721.4,1392,9721.6
391,R391,1378,9724.2,9724.2
392,R392,8425.8,8426.0,7871
393,R393,9010,8198.2,8198.2
394,R394,8328.8,8355,8328.8
395,R395,8018.6,9906,8019.0
396,R396,8169.0,8169.2,9155
397,R397,9222.8,9222.4,3887
398,R398,5128,8974.4,8974.2
399,R399,9924.4,378,9924.6
400,R400,9165.0,4174,9165.2
401,R401,7031,8593.8,8593.6
402,R402,8028.8,9857,8028.8
403,R403,3297,9340.6,9340.8
404,R404,9283.4,3583,9283.6
405,R405,9592,8081.4,8081.8
406,R406,8868.2,5660,8868.0
407,R407,9728,8054.4,8054.2
408,R408,4482,9103.8,9103.8
409,R409,9763.8,9764.2,1180
410,R410,9289.6,3553,9289.6
411,R411,9598.0,2010,9597.8
412,R412,6744,8651.0,8651.2
413,R413,9412.4,9412.4,2938
414,R414,8276.8,8277.0,8615
415,R415,9620.4,1898,9620.4
416,R416,9841,8031.6,8031.8
417,R417,8805,8238.8,8239.0
418,R418,2373,9525.2,9525.6
419,R419,9946.6,9946.4,267
420,R420,4397,9120.4,9120.8
421,R421,8252.8,8736,8253.0
422,R422,9816.4,919,9816.4
423,R423,8497.2,7513,8497.6
424,R424,9184.0,9184.0,4081
425,R425,9175.2,4123,9175.2
426,R426,902,9819.6,9819.4
427,R427,9467.4,2664,9467.4
428,R428,9434.8,9434.6,2826
429,R429,3700,9260.2,9260.2
430,R430,6345,8730.8,8730.8
431,R431,8748.6,8748.6,6256
432,R432,6062,8787.8,8787.8
433,R433,7332,8533.8,8533.4
434,R434,9473.4,9473.6,2632
435,R435,5816,8836.8,8836.6
436,R436,9154.6,4227,9154.8
437,R437,9365.0,9364.6,3176
438,R438,9697.0,1516,9696.8
439,R439,1826,9634.8,9635.0
440,R440,8963.6,8963.8,5182
441,R441,8911.2,8911.2,5443
442,R442,8398.0,8010,8398.2
443,R443,8539.2,8539.0,7305
444,R444,9344.8,9345.0,3276
445,R445,8265.6,8672,8265.4
446,R446,9391.4,3044,9391.2
447,R447,6174,8765.4,8765.0
448,R448,9003.0,4986,9003.0
449,R449,9353.2,9353.4,3233
450,R450,8034.0,9829,8034.0
451,R451,8083.0,8083.2,9585
452,R452,8512.0,7440,8512.2
453,R453,6306,8738.8,8738.8
454,R454,9415.8,2920,9416.2
455,R455,9585.0,2075,9585.0
456,R456,8301,8340.0,8340.0
457,R457,9240.0,9240.2,3800
458,R458,9078.0,4611,9077.6
459,R459,5543,8891.6,8891.6
460,R460,5035,8993.2,8993.0
461,R461,8626.6,6868,8626.4
462,R462,9088.4,4557,9088.6
463,R463,9437.2,2814,9437.0
464,R464,9239.6,9239.8,3801
465,R465,9972.4,9972.6,138
466,R466,8321.2,8321.2,8393
467,R467,8651.6,8651.4,6742
468,R468,8764.8,8764.8,6176
469,R469,9708.2,1458,9708.6
470,R470,9304,8139.2,8139.4
471,R471,7950,8410.0,8410.0
472,R472,9169.0,4154,9169.2
473,R473,8088.4,8088.4,9559
474,R474,4343,9131.6,9131.6
475,R475,9977.2,9977.2,114
476,R476,9901.2,493,9901.2
477,R477,8006,8398.8,8398.6
478,R478,9558.4,9558.6,2208
479,R479,8049.8,8049.8,9752
480,R480,9958.6,206,9958.8
481,R481,9238.8,3807,9238.6
482,R482,8527,8294.6,8294.6
483,R483,8581.6,8581.6,7093
484,R484,8150.6,8151.0,9246
485,R485,375,9925.0,9925.2
486,R486,9222.0,3891,9221.8
487,R487,9382.2,9382.4,3088
488,R488,8464.8,8465.0,7675
489,R489,8001.8,9991,8002.0
490,R490,9545.0,2275,9544.8
491,R491,8102.4,9488,8102.6
492,R492,8879.4,8879.6,5603
493,R493,8747.2,8747.2,6263
494,R494,4113,9177.6,9177.6
495,R495,8224.2,8224.6,8878
496,R496,9612.2,1939,9612.4
497,R497,8071.0,9644,8071.2
498,R498,8065.6,8066.0,9671
499,R499,9933.0,334,9933.0
500,R500,8688.2,6558,8688.6
501,R501,8945.0,8945.0,5275
502,R502,8875.2,8875.2,5624
503,R503,9285.8,9285.8,3570
504,R504,8646.8,8646.8,6766
505,R505,8367.8,8161,8367.6
506,R506,9767,8046.4,8046.8
507,R507,8995.2,8995.0,5025
508,R508,7739,8452.0,8452.0
509,R509,9315.4,3424,9315.0
510,R510,531,9893.8,9893.8
511,R511,3244,9351.2,9351.0
512,R512,9076.4,4617,9076.4
513,R513,8226.4,8869,8226.4
514,R514,3329,9334.0,9334.4
515,R515,6235,8753.2,8753.2
516,R516,4367,9126.4,9126.8
517,R517,4066,9186.8,9186.8
518,R518,2544,9491.4,9491.2
519,R519,7895,8420.8,8421.2
520,R520,9456.6,9456.6,2717
521,R521,8798.2,6010,8798.2
522,R522,9234.0,3829,9234.2
523,R523,9984.6,76,9984.6
524,R524,5879,8824.2,8824.0
525,R525,3074,9385.0,9385.0
526,R526,8439.2,8439.4,7803
527,R527,8063.8,9682,8063.4
528,R528,7042,8591.8,8591.6
529,R529,9660.0,1701,9659.6
530,R530,6129,8774.4,8774.4
531,R531,5707,8858.6,8858.6
532,R532,8016.8,8016.4,9917
533,R533,8757.8,8757.6,6212
534,R534,8339.4,8339.2,8304
535,R535,9998.8,5,9999.0
536,R536,8130,8373.8,8374.2
537,R537,9119.6,4402,9119.4
538,R538,9662.2,9662.2,1689
539,R539,2226,9554.8,9555.0
540,R540,5183,8963.4,8963.2
541,R541,5425,8915.2,8915.0
542,R542,3369,9326.2,9326.2
543,R543,8604.6,8604.4,6977
544,R544,8149.0,8149.0,9254
545,R545,9206.4,9206.6,3967
546,R546,8036.0,8036.0,9819
547,R547,8772.6,6137,8772.4
548,R548,8286.8,8565,8287.2
549,R549,8084.8,9575,8084.8
550,R550,8552.8,8553.0,7236
551,R551,491,9902.0,9901.6
552,R552,8447.2,8447.0,7765
553,R553,8160.4,8160.4,9197
554,R554,5913,8817.4,8817.6
555,R555,8267.6,8663,8267.4
556,R556,8262.2,8690,8262.2
557,R557,2485,9503.0,9503.0
558,R558,398,9920.6,9920.2
559,R559,8200.8,8995,8201.2
560,R560,9925.4,372,9925.4
561,R561,1745,9650.8,9650.8
562,R562,8139.2,9304,8139.2
563,R563,9210.0,9209.6,3951
564,R564,9181.0,4094,9181.0
565,R565,9932.0,339,9932.2
566,R566,9387.0,9387.0,3066
567,R567,3034,9393.0,9393.2
568,R568,8297.2,8296.8,8515
569,R569,8455.0,7725,8455.2
570,R570,8743.2,8743.4,6284
571,R571,8435.6,8435.2,7823
572,R572,8120.6,8120.8,9396
573,R573,9141,8171.8,8171.8
574,R574,6109,8778.4,8778.4
575,R575,4946,9011.0,9010.6
576,R576,9746.2,9746.0,1270
577,R577,9683.8,9683.4,1582
578,R578,8012.4,8012.4,9937
579,R579,2292,9541.8,9541.4
580,R580,9665.6,9665.6,1673
581,R581,8935.8,8936.0,5321
582,R582,9610.2,9610.0,1950
583,R583,4452,9109.8,9109.8
584,R584,9128.2,9127.8,4360
585,R585,8015.6,9922,8015.8
586,R586,8273.2,8273.4,8634
587,R587,9985.4,74,9985.0
588,R588,8477.4,7612,8477.8
589,R589,7789,8442.0,8442.0
590,R590,8233.2,8834,8233.4
591,R591,9565.0,9564.8,2175
592,R592,8639.0,6804,8639.2
593,R593,2098,9580.2,9580.4
594,R594,7337,8532.8,8532.4
595,R595,4946,9010.6,9011.0
596,R596,5967,8806.4,8806.8
597,R597,9456.0,9455.8,2721
598,R598,9549.2,9548.8,2255
599,R599,9984.8,9985.0,76
600,R600,9959.2,9958.8,205
601,R601,5341,8932.0,8932.0
602,R602,8819.0,8819.0,5905
603,R603,8148.6,9258,8148.2
604,R604,9793.6,9793.6,1031
605,R605,1052,9789.6,9789.4
606,R606,1146,9771.0,9770.6
607,R607,8766.6,6166,8766.8
608,R608,8038.0,8037.8,9811
609,R609,8097.2,9515,8096.8
610,R610,8512.0,7440,8512.2
611,R611,8553.2,8553.2,7233
612,R612,9048.2,9048.4,4758
613,R613,6341,8731.6,8731.6
614,R614,5387,8922.8,8922.6
615,R615,8725.0,6375,8725.0
616,R616,9067.8,4662,9067.4
617,R617,7247,8550.8,8550.6
618,R618,9092.6,4537,9092.4
619,R619,8540.4,8540.4,7299
620,R620,9659.6,9660.0,1701
621,R621,9546.4,9546.2,2269
622,R622,9172.8,9172.8,4135
623,R623,8546,8290.6,8290.8
624,R624,9199.0,9199.2,4005
625,R625,9724.0,1380,9724.0
626,R626,9444.0,9443.8,2780
627,R627,9584,8083.2,8083.2
628,R628,8933.2,5334,8933.0
629,R629,1033,9793.6,9793.2
630,R630,9656.8,1715,9657.2
631,R631,8508,8298.4,8298.4
632,R632,9747.0,9747.0,1265
633,R633,9999.0,9999.0,6
634,R634,1262,9747.8,9747.8
635,R635,4308,9138.2,9138.4
636,R636,8024.4,8024.0,9879
637,R637,9536.6,2316,9537.0
638,R638,9418.4,9418.6,2907
639,R639,9780.6,9780.2,1098
640,R640,171,9966.0,9966.0
641,R641,9776.6,9777.0,1116
642,R642,9434.0,9433.8,2830
643,R643,8362.2,8188,8362.6
644,R644,3771,9245.6,9246.0
645,R645,9239.0,9239.2,3805
646,R646,661,9867.8,9867.6
647,R647,9777.8,9777.6,1112
648,R648,8854.4,5727,8854.8
649,R649,1983,9603.6,9603.6
650,R650,8948.2,5260,8948.2
651,R651,1371,9725.6,9725.8
652,R652,613,9877.4,9877.6
653,R653,8328.6,8328.6,8358
654,R654,8933.0,5334,8933.0
655,R655,9767,8046.6,8046.8
656,R656,4300,9140.0,9140.2
657,R657,8482.2,8481.8,7590
658,R658,8809.0,5955,8809.0
659,R659,8749.2,8749.0,6254
660,R660,8978.2,5108,8978.4
661,R661,9001.0,9001.2,4994
662,R662,8722.4,6387,8722.8
663,R663,7122,8575.8,8575.8
664,R664,9076.8,9076.8,4617
665,R665,4710,9058.0,9058.0
666,R666,8410.8,8411.2,7945
667,R667,8650.2,6749,8650.0
668,R668,498,9900.4,9900.2
669,R669,8664,8267.2,8267.2
670,R670,5095,8981.0,8981.0
671,R671,9517.0,9516.6,2416
672,R672,8836.8,8837.2,5815
673,R673,4103,9179.6,9179.4
674,R674,7905,8419.0,8418.8
675,R675,5705,8859.2,8858.8
676,R676,6835,8633.0,8633.0
677,R677,5904,8819.2,8819.4
678,R678,8677.4,6612,8677.6
679,R679,9102.2,9102.0,4490
680,R680,8012.6,9936,8012.6
681,R681,8601.0,6994,8601.0
682,R682,9080.8,4595,9080.8
683,R683,8090.0,9550,8090.0
684,R684,544,9891.0,9891.2
685,R685,3207,9358.8,9358.6
686,R686,8883.4,8883.2,5583
687,R687,8725.4,6372,8725.8
688,R688,9952.2,9951.8,240
689,R689,9056.2,9056.4,4718
690,R690,8639.2,6803,8639.4
691,R691,9208.8,9209.0,3956
692,R692,9331.2,9331.0,3345
693,R693,8713.0,8712.6,6436
694,R694,9517.8,2411,9517.6
695,R695,7692,8461.6,8461.8
696,R696,5738,8852.4,8852.6
697,R697,9528.2,9528.2,2359
698,R698,2476,9504.8,9504.8
699,R699,102,9979.6,9979.6
700,R700,8945.2,8944.8,5275
701,R701,9628.4,9628.8,1857
702,R702,9378.6,3107,9378.8
703,R703,9510,8098.0,8098.2
704,R704,8913.8,5431,8913.6
705,R705,6145,8770.8,8771.2
706,R706,8665.8,8665.8,6672
707,R707,8270.0,8649,8270.4
708,R708,9364.0,9363.8,3180
709,R709,8687.4,8687.2,6563
710,R710,8340.8,8297,8340.4
711,R711,8989.6,8989.8,5052
712,R712,8204.8,8205.0,8975
713,R713,8769.2,8769.4,6153
714,R714,6077,8784.4,8784.6
715,R715,8952.6,5238,8952.4
716,R716,8086.4,8086.4,9568
717,R717,9858.2,9858.2,710
718,R718,7832,8433.4,8433.4
719,R719,9356.0,9356.2,3220
720,R720,8714.2,8714.6,6428
721,R721,9087.4,4564,9087.2
722,R722,8112.2,8112.2,9438
723,R723,633,9873.4,9873.6
724,R724,3152,9369.8,9369.8
725,R725,280,9944.2,9944.0
726,R726,8664.0,6680,8664.0
727,R727,9406.8,2966,9407.0
728,R728,8884.8,8885.2,5575
729,R729,4278,9144.2,9144.4
730,R730,8925.6,5371,8925.8
731,R731,9939.0,305,9939.2
732,R732,9851,8029.6,8030.0
733,R733,9541,8091.8,8092.0
734,R734,8114.2,9430,8113.8
735,R735,880,9824.0,9823.8
736,R736,8159.0,9204,8159.2
737,R737,8501.6,7492,8501.4
738,R738,6616,8676.8,8676.6
739,R739,9338.0,9338.2,3309
740,R740,9452.2,9452.0,2740
741,R741,8059.4,9703,8059.4
742,R742,9227.0,9226.6,3866
743,R743,8655.2,8655.4,6723
744,R744,8995.8,8996.2,5020
745,R745,8737.2,8737.4,6314
746,R746,1459,9708.2,9708.0
747,R747,8334.2,8334.0,8329
748,R748,9898.6,9898.6,508
749,R749,9712.4,9712.2,1439
750,R750,9885.4,9885.4,572
751,R751,8886.8,5565,8887.2
752,R752,9827.8,861,9828.0
753,R753,9228.6,9228.6,3856
754,R754,3721,9255.6,9255.6
755,R755,8242.4,8242.8,8787
756,R756,8989.8,5051,8989.6
757,R757,8260.0,8260.4,8699
758,R758,9551.2,2244,9551.2
759,R759,8531.2,7344,8531.0
760,R760,2730,9454.0,9454.0
761,R761,2852,9429.8,9429.8
762,R762,9687.6,9687.6,1562
763,R763,2275,9545.2,9544.8
764,R764,8562.0,7191,8562.0
765,R765,1613,9677.4,9677.2
766,R766,9549.4,2254,9549.4
767,R767,3335,9333.0,9333.0
768,R768,4673,9065.4,9065.6
769,R769,8466.2,8466.0,7669
770,R770,9474.8,2625,9474.8
771,R771,9237.0,9237.0,3815
772,R772,3518,9296.6,9296.2
773,R773,5816,8836.8,8836.8
774,R774,2320,9535.8,9536.0
775,R775,7306,8538.8,8539.0
776,R776,6772,8645.8,8645.4
777,R777,9589.4,2052,9589.8
778,R778,5773,8845.6,8845.4
779,R779,9380.2,3100,9380.0
780,R780,3133,9373.4,9373.6
