id,label,attr_0,attr_1,attr_2
156,R156,9890.0,549,9890.0
157,R157,8262.4,8689,8262.2
158,R158,9711.2,1443,9711.6
159,R159,2254,9549.0,9549.0
160,R160,3115,9377.0,9376.8
161,R161,8978.8,5106,8978.8
162,R162,9314.6,3428,9314.4
163,R163,4886,9022.6,9022.8
164,R164,3220,9355.8,9356.0
165,R165,8900.6,5496,8900.6
166,R166,5176,8964.8,8964.6
167,R167,368,9926.4,9926.4
168,R168,9653.6,1733,9653.2
169,R169,3253,9349.6,9349.2
170,R170,6792,8641.4,8641.4
171,R171,181,9964.0,9963.6
172,R172,9579.8,2102,9579.6
173,R173,9293.0,9292.8,3535
174,R174,2582,9483.8,9483.4
175,R175,7443,8511.2,8511.6
176,R176,9462.6,9462.2,2688
177,R177,9661.8,1691,9662.0
178,R178,9777.0,1115,9777.2
179,R179,4580,9083.8,9084.0
180,R180,5463,8907.2,8907.2
181,R181,8886.6,8886.8,5566
182,R182,8715.0,6426,8715.0
183,R183,4018,9196.4,9196.4
184,R184,8669.0,8669.0,6656
185,R185,8449.0,7756,8449.0
186,R186,8119.8,9402,8119.6
187,R187,8281.6,8281.6,8592
188,R188,9962.2,190,9961.8
189,R189,8688.8,6555,8689.2
190,R190,9225.8,9226.2,3870
191,R191,5456,8908.6,8909.0
192,R192,7844,8431.0,8431.4
193,R193,3444,9311.0,9311.4
194,R194,8300.2,8498,8300.4
195,R195,9600.4,9600.8,1997
196,R196,9801.4,992,9801.8
197,R197,9284,8143.4,8143.0
198,R198,1380,9724.0,9723.8
199,R199,8118.6,9408,8118.6
200,R200,8097.0,8097.4,9514
201,R201,8685.4,6573,8685.2
202,R202,8704.4,6477,8704.6
203,R203,3373,9325.4,9325.4
204,R204,574,9885.2,9885.4
205,R205,8873.6,5633,8873.6
206,R206,8466.4,7667,8466.8
207,R207,8250.0,8250.0,8750
208,R208,9238.6,3808,9238.4
209,R209,9733.0,1335,9733.2
210,R210,9716,8057.0,8056.8
211,R211,590,9882.2,9882.0
212,R212,8676.0,6619,8676.4
213,R213,8418.2,7910,8418.0
214,R214,7780,8443.8,8443.8
215,R215,8043.4,9782,8043.8
216,R216,8055,8389.0,8389.0
217,R217,8095.2,9523,8095.4
218,R218,9156.2,9155.8,4220
219,R219,8701.2,8701.0,6494
220,R220,9915.2,425,9915.2
221,R221,9568.8,2156,9568.6
222,R222,8036.0,8036.0,9820
223,R223,2545,9491.2,9491.2
224,R224,8737,8252.8,8252.4
225,R225,8750.6,8750.8,6247
226,R226,8621.4,6894,8621.0
227,R227,6276,8744.6,8744.8
228,R228,8629,8274.4,8274.2
229,R229,9692.2,1539,9692.2
230,R230,9410.2,2950,9410.0
231,R231,5691,8862.0,8861.6
232,R232,5770,8845.8,8845.8
233,R233,9858,8028.6,8028.4
234,R234,9115.6,9115.4,4422
235,R235,5184,8963.4,8963.2
236,R236,8642.4,6787,8642.4
237,R237,7052,8589.6,8589.4
238,R238,8992.6,5038,8992.2
239,R239,9946.4,9946.4,268
240,R240,9406.4,2967,9406.6
241,R241,962,9807.8,9807.4
242,R242,3245,9351.0,9351.0
243,R243,9109.2,9109.2,4455
244,R244,8112.0,8111.8,9440
245,R245,9198.2,4009,9198.2
246,R246,9260.0,3699,9260.2
247,R247,1858,9628.6,9628.6
248,R248,5792,8841.6,8841.6
249,R249,7078,8584.2,8584.4
250,R250,9966.4,167,9966.4
251,R251,1903,9619.4,9619.2
252,R252,8165.2,9175,8165.0
253,R253,8317.2,8317.2,8413
254,R254,8392.6,8037,8392.8
255,R255,9139.0,4305,9138.8
256,R256,9413.6,2931,9413.6
257,R257,2555,9489.2,9489.0
258,R258,8046.2,9768,8046.6
259,R259,9506.8,9507.2,2465
260,R260,9136.8,9137.0,4315
261,R261,8395.6,8023,8395.6
262,R262,8726.8,8726.8,6367
263,R263,9932.4,338,9932.2
264,R264,8295.4,8524,8295.4
265,R265,4126,9175.0,9174.8
266,R266,8050.0,9750,8049.8
267,R267,8034,8393.0,8393.2
268,R268,4386,9123.0,9122.6
269,R269,9531.8,9532.2,2340
270,R270,8084.8,9576,8085.0
271,R271,9502.6,9502.6,2488
272,R272,4073,9185.4,9185.2
273,R273,8341.0,8341.2,8294
274,R274,7732,8453.6,8453.6
275,R275,8364.6,8176,8364.6
276,R276,9760.4,1199,9760.2
277,R277,8950.8,5247,8950.4
278,R278,4738,9052.2,9052.6
279,R279,9888.4,557,9888.6
280,R280,9025,8194.8,8195.2
281,R281,8356.4,8356.4,8219
282,R282,6656,8668.8,8668.6
283,R283,8146.2,8146.6,9268
284,R284,8289.4,8289.4,8553
285,R285,8164.2,9179,8164.2
286,R286,8338.0,8309,8338.4
287,R287,9921.2,9920.8,395
288,R288,1577,9684.4,9684.8
289,R289,8505.2,7473,8505.4
290,R290,9516.4,9516.2,2418
291,R291,9438.2,9438.0,2809
292,R292,1124,9775.4,9775.2
293,R293,9578.8,9578.8,2105
294,R294,6603,8679.2,8679.2
295,R295,8580.4,7099,8580.2
296,R296,4303,9139.2,9139.4
297,R297,8606.6,6967,8606.6
298,R298,9863.8,681,9863.8
299,R299,1809,9638.2,9638.0
300,R300,9866.4,667,9866.8
301,R301,9058.6,9058.8,4707
302,R302,8983.6,5082,8983.6
303,R303,8310.8,8447,8310.8
304,R304,9986.4,9986.4,68
305,R305,8069.2,8069.6,9653
306,R306,8041.4,8041.4,9794
307,R307,9665.6,1673,9665.6
308,R308,8385.0,8385.4,8074
309,R309,9697.2,9697.6,1513
310,R310,9725.6,9725.2,1373
311,R311,9265.8,9265.8,3670
312,R312,6025,8795.0,8795.2
313,R313,9077.4,9077.6,4613
314,R314,8356.8,8217,8356.8
315,R315,8845.0,5775,8845.2
316,R316,4483,9103.2,9103.4
317,R317,7828,8434.6,8434.2
318,R318,9542.2,9542.0,2290
319,R319,9120.8,4397,9120.4
320,R320,8454.0,8453.8,7730
321,R321,8240.4,8799,8240.0
322,R322,9044.6,4776,9044.6
323,R323,9794.8,9794.8,1026
324,R324,8781.6,6092,8781.8
325,R325,3570,9286.0,9286.2
326,R326,5343,8931.2,8931.2
327,R327,8602.4,8602.6,6988
328,R328,8748.6,8748.4,6258
329,R329,8454.6,7728,8454.6
330,R330,9494.4,9494.6,2528
331,R331,9940.8,297,9940.8
332,R332,9689.6,9690.0,1551
333,R333,8115.2,9425,8115.0
334,R334,2776,9445.0,9444.6
335,R335,9207.6,3961,9208.0
336,R336,9626.6,1868,9626.4
337,R337,9535.2,9535.0,2325
338,R338,2141,9571.8,9572.0
339,R339,8830.2,5850,8830.2
340,R340,9057.6,9057.8,4711
341,R341,9281.2,9281.2,3594
342,R342,9412.0,9412.0,2939
343,R343,8273.2,8634,8273.0
344,R344,623,9875.6,9875.6
345,R345,9904.2,9904.0,480
346,R346,1744,9651.4,9651.2
347,R347,6520,8695.8,8696.0
348,R348,8311.4,8311.8,8442
349,R349,8182.0,8181.6,9091
350,R350,8425.2,7874,8425.2
351,R351,1733,9653.2,9653.2
352,R352,9211.6,9211.8,3941
353,R353,9536.6,2318,9536.6
354,R354,7838,8432.2,8432.6
355,R355,9160.0,4200,9160.2
356,R356,540,9891.8,9891.8
357,R357,9293.2,3535,9292.8
358,R358,9819.8,902,9819.8
359,R359,8508,8298.4,8298.2
360,R360,9208.0,9208.4,3959
361,R361,8700.8,6497,8700.4
362,R362,9500.6,9500.6,2498
363,R363,3391,9321.6,9321.8
364,R364,8430.6,7847,8430.6
365,R365,8369.8,8370.0,8151
366,R366,8749.6,6252,8749.4
367,R367,9099.0,9099.0,4505
368,R368,8261.2,8261.0,8695
369,R369,3588,9282.4,9282.2
370,R370,47,9990.4,9990.4
371,R371,8687.0,8687.0,6565
372,R372,6119,8776.0,8776.4
373,R373,3614,9277.4,9277.2
374,R374,2990,9402.0,9402.0
375,R375,9255.2,9255.2,3724
376,R376,7683,8463.2,8463.2
377,R377,8483.2,8483.2,7583
378,R378,9895.4,9895.2,523
379,R379,9379.8,9379.4,3102
380,R380,8765.8,6170,8766.2
381,R381,7497,8500.4,8500.6
382,R382,8172.0,9141,8171.8
383,R383,8756.6,6218,8756.4
384,R384,8357.2,8357.2,8214
385,R385,8870.6,5646,8870.6
386,R386,9471.6,2643,9471.6
387,R387,9309.4,3454,9309.2
388,R388,9714.6,9715.0,1426
389,R389,4520,9096.0,9096.2
390,R390,8202.8,8202.6,8987
391,R391,9348.4,3259,9348.0
392,R392,9013.0,9013.2,4935
393,R393,8537.8,8538.2,7310
394,R394,2849,9430.4,9430.2
395,R395,8995.8,8996.0,5020
396,R396,6042,8791.6,8791.8
397,R397,8836.0,5819,8836.2
398,R398,2257,9548.4,9548.4
399,R399,8777,8244.6,8244.6
400,R400,8841.6,5791,8841.8
401,R401,6525,8695.2,8694.8
402,R402,8902.4,5487,8902.6
403,R403,8835,8233.0,8233.2
404,R404,9978.8,106,9978.6
405,R405,8129.4,9352,8129.6
406,R406,8517.4,7412,8517.8
407,R407,9570.4,2148,9570.4
408,R408,9946.8,9946.8,266
409,R409,9157.6,4211,9157.8
410,R410,9629.2,1855,9628.8
411,R411,2849,9430.4,9430.0
412,R412,8289.6,8289.4,8553
413,R413,9429.2,2854,9429.2
414,R414,9494.8,2526,9495.0
415,R415,9877.4,614,9877.0
416,R416,8902.2,8902.4,5488
417,R417,9140.2,4298,9140.2
418,R418,8196.4,8196.2,9019
419,R419,8871.4,8871.6,5643
420,R420,8157,8368.8,8368.8
421,R421,9734,8053.0,8053.4
422,R422,8248.0,8760,8248.0
423,R423,1485,9703.0,9703.2
424,R424,8842.8,5787,8842.8
425,R425,9041.6,4791,9041.6
426,R426,9601.8,1990,9602.2
427,R427,5204,8959.2,8959.2
428,R428,8109.8,8110.0,9451
429,R429,9850.4,747,9850.6
430,R430,3783,9243.2,9243.6
431,R431,3593,9281.4,9281.2
432,R432,9989.6,9989.6,51
433,R433,5805,8838.8,8839.0
434,R434,9440.8,2796,9440.8
435,R435,3212,9357.4,9357.6
436,R436,3494,9301.4,9301.4
437,R437,8005.4,9973,8005.2
438,R438,9009,8198.2,8198.2
439,R439,8847.8,8848.0,5761
440,R440,8105.6,9472,8105.6
441,R441,75,9985.0,9984.8
442,R442,9182.0,4089,9182.4
443,R443,8195,8360.8,8361.2
444,R444,484,9903.4,9903.2
445,R445,9834.8,9834.4,827
446,R446,8407,8318.4,8318.4
447,R447,8419.0,8418.8,7906
448,R448,765,9847.2,9847.0
449,R449,8496.6,8496.4,7517
450,R450,8681.4,6593,8681.4
451,R451,9759.2,1204,9759.4
452,R452,9441.4,2792,9441.6
453,R453,8175.4,9123,8175.4
454,R454,8278.6,8278.2,8608
455,R455,8456.8,7716,8457.0
456,R456,9442.4,2788,9442.6
457,R457,9081.6,9081.8,4591
458,R458,9801.4,9801.0,994
459,R459,9615.2,1923,9615.4
460,R460,9164,8167.2,8167.0
461,R461,8866.6,5666,8866.6
462,R462,9182.8,9182.6,4087
463,R463,8778.2,6108,8778.2
464,R464,9831.2,843,9831.6
465,R465,8980.0,5101,8979.8
466,R466,9856.2,718,9856.6
467,R467,9024.4,9024.0,4879
468,R468,9680.4,9680.4,1597
469,R469,3752,9249.6,9249.8
470,R470,9735.2,9734.8,1325
471,R471,8274.4,8274.4,8627
472,R472,9318.6,9318.8,3407
473,R473,8766.6,8766.4,6168
474,R474,5504,8899.2,8899.4
475,R475,9269.2,9269.4,3653
476,R476,8102.0,9490,8102.0
477,R477,9121.8,9121.8,4392
478,R478,8627.6,6861,8627.8
479,R479,8936.8,5316,8936.6
480,R480,2827,9434.6,9434.8
481,R481,3833,9233.6,9233.2
482,R482,9840,8031.8,8032.2
483,R483,8602.6,8602.8,6986
484,R484,9110.6,9110.6,4448
485,R485,9657.2,9657.2,1714
486,R486,8417.8,8417.8,7912
487,R487,7506,8498.6,8498.6
488,R488,2999,9400.0,9400.4
489,R489,3791,9241.8,9242.0
490,R490,8782.2,8782.4,6088
491,R491,9443.6,2782,9443.6
492,R492,9158.4,4209,9158.4
493,R493,9859.4,9859.4,703
494,R494,8264.0,8263.8,8681
495,R495,8180.2,9100,8179.8
496,R496,9518.6,9518.8,2406
497,R497,1559,9688.0,9688.4
498,R498,9988.2,9988.4,59
499,R499,8802.8,8803.2,5985
500,R500,8656.4,6719,8656.0
501,R501,8231.6,8231.6,8842
502,R502,9195.8,9195.8,4022
503,R503,8277.2,8277.2,8614
504,R504,5142,8971.4,8971.4
505,R505,9458.8,2706,9458.6
506,R506,9583.6,2082,9583.6
507,R507,8826,8235.0,8234.6
508,R508,8658.8,6706,8658.8
509,R509,9831.0,845,9831.2
510,R510,9741.2,1295,9741.2
511,R511,9848.2,9848.2,760
512,R512,8908.2,5460,8907.8
513,R513,8311.8,8312.2,8440
514,R514,6274,8745.4,8745.2
515,R515,2943,9411.6,9411.4
516,R516,9862.6,9863.0,686
517,R517,9040.4,4797,9040.8
518,R518,8495.4,8495.6,7523
519,R519,8188.2,9059,8188.4
520,R520,2729,9454.2,9454.4
521,R521,2259,9548.4,9548.0
522,R522,8539.8,8540.0,7301
523,R523,8329.0,8328.6,8356
524,R524,8775.0,8775.0,6126
525,R525,9092.6,9092.8,4536
526,R526,1270,9746.2,9746.2
527,R527,8801,8239.8,8239.8
528,R528,8234.6,8828,8234.4
529,R529,8658,8268.6,8268.2
530,R530,9673.8,9673.8,1632
531,R531,8097.6,9511,8097.6
532,R532,8500.6,8500.6,7496
533,R533,7951,8409.8,8409.8
534,R534,6874,8625.4,8625.2
535,R535,9526.4,2369,9526.0
536,R536,8085.6,8085.6,9573
537,R537,5170,8966.0,8966.2
538,R538,9593.4,2032,9593.8
539,R539,9710.8,1447,9710.4
540,R540,8944.8,5277,8944.6
541,R541,9335.0,9334.8,3326
542,R542,9455.2,9454.8,2725
543,R543,2979,9404.2,9404.2
544,R544,8339.0,8305,8339.2
545,R545,9490.2,2548,9490.4
546,R546,1368,9726.4,9726.2
547,R547,8378.6,8378.8,8107
548,R548,8757.2,8757.2,6215
549,R549,9916.4,9916.0,419
550,R550,9702.8,1485,9703.0
551,R551,9035,8193.0,8193.2
552,R552,9268.0,3661,9267.8
553,R553,9792.0,9792.2,1039
554,R554,8402.2,7990,8402.0
555,R555,8596.2,7018,8596.4
556,R556,8083.4,8083.6,9583
557,R557,9296.2,3520,9296.2
558,R558,3859,9228.0,9228.4
559,R559,8246.4,8768,8246.6
560,R560,9617.6,9617.4,1912
561,R561,7462,8507.4,8507.6
562,R562,8255.2,8723,8255.2
563,R563,9853.8,731,9853.8
564,R564,8410.8,8410.8,7947
565,R565,6202,8759.8,8759.6
566,R566,2561,9487.8,9487.6
567,R567,8348.6,8256,8348.6
568,R568,4706,9058.8,9058.6
569,R569,9048.8,4755,9048.8
570,R570,9862,8027.8,8027.8
571,R571,8213.6,8213.6,8933
572,R572,8461.4,8461.4,7694
573,R573,8343,8331.6,8331.6
574,R574,8500,8299.8,8299.8
575,R575,9250.6,9250.2,3748
576,R576,9899.4,9899.8,502
577,R577,8962.6,5188,8962.6
578,R578,8765.8,6171,8765.6
579,R579,9549.6,2252,9549.6
580,R580,8503.2,8503.2,7485
581,R581,8002.0,9990,8001.8
582,R582,8221.4,8221.0,8894
583,R583,1952,9609.6,9609.4
584,R584,8839.2,5804,8839.4
585,R585,8566.2,7169,8566.2
586,R586,8423.6,7882,8423.8
587,R587,8374.4,8129,8374.0
588,R588,8268.0,8268.0,8661
589,R589,7674,8465.4,8465.4
590,R590,8454,8309.2,8309.2
591,R591,5599,8880.2,8880.4
592,R592,2698,9460.6,9460.6
593,R593,9399.4,9399.2,3004
594,R594,7117,8576.8,8576.6
595,R595,8210,8357.8,8357.8
596,R596,6594,8681.0,8681.4
597,R597,9340.4,3297,9340.8
598,R598,4076,9185.0,9184.6
599,R599,8211.8,8941,8211.8
600,R600,5717,8856.4,8856.8
601,R601,8484.2,8484.4,7579
602,R602,986,9802.8,9802.8
603,R603,9056.0,9056.0,4721
604,R604,7067,8586.4,8586.8
605,R605,8320.4,8399,8320.0
606,R606,9451.6,2741,9451.8
607,R607,8879.4,8879.4,5603
608,R608,351,9930.0,9930.0
609,R609,8579.4,7102,8579.4
610,R610,9418.2,9418.2,2908
611,R611,8427.2,8427.2,7863
612,R612,3808,9238.2,9238.4
613,R613,8097.4,9513,8097.4
614,R614,8942.0,5291,8941.6
615,R615,1346,9730.8,9730.6
616,R616,9483.6,9483.6,2583
617,R617,9774.4,1128,9774.4
618,R618,9815.6,9815.6,923
619,R619,9172.6,4136,9172.8
620,R620,9691.0,9690.6,1546
621,R621,9026.4,9026.6,4867
622,R622,9889.8,9889.6,551
623,R623,8312.0,8440,8312.2
624,R624,8086.6,8086.6,9567
625,R625,8838.8,8839.0,5806
626,R626,8070.2,9650,8070.2
627,R627,9085.4,4572,9085.6
628,R628,8697.0,6515,8697.2
629,R629,9381.6,9381.6,3092
630,R630,8011.2,9945,8011.2
631,R631,8896.6,8896.4,5517
632,R632,9323.2,3384,9323.4
633,R633,8588,8282.6,8282.6
634,R634,9003.8,9003.8,4980
635,R635,9485,8103.0,8102.8
636,R636,8519.2,8519.0,7405
637,R637,9690.4,1548,9690.2
638,R638,9764.2,1180,9764.0
639,R639,9610.2,1948,9610.4
640,R640,4567,9086.4,9086.8
641,R641,9489.8,9489.8,2550
642,R642,8435.0,8435.2,7824
643,R643,8934.0,8933.8,5330
644,R644,8913,8217.6,8217.2
645,R645,8983.8,5082,8983.8
646,R646,8607.2,8606.8,6965
647,R647,5210,8957.8,8958.0
648,R648,9078.6,4608,9078.2
649,R649,8821.0,5894,8821.2
650,R650,9072.2,9072.2,4640
651,R651,9153,8169.6,8169.6
652,R652,657,9868.8,9868.4
653,R653,9066.6,9067.0,4666
654,R654,7845,8430.8,8431.0
655,R655,9597,8080.4,8080.4
656,R656,9624.2,9623.8,1880
657,R657,1404,9719.4,9719.0
658,R658,6305,8739.2,8739.2
659,R659,8650.4,8650.4,6747
660,R660,9190.2,9190.2,4050
661,R661,8183,8363.6,8363.4
662,R662,9760.2,9760.6,1198
663,R663,9072.8,9072.8,4635
664,R664,5760,8848.2,8847.8
665,R665,8827.2,5865,8827.0
666,R666,1684,9663.0,9663.0
667,R667,9491.4,9491.4,2542
668,R668,4456,9109.0,9108.6
669,R669,1783,9643.6,9643.2
670,R670,8004.4,8004.8,9977
671,R671,9020.8,9021.0,4896
672,R672,1148,9770.2,9770.2
673,R673,9139.2,9139.2,4304
674,R674,5943,8811.6,8811.4
675,R675,9819.2,9819.0,905
676,R676,9984.8,9984.8,76
677,R677,8334.8,8327,8334.6
678,R678,9675.4,1623,9675.6
679,R679,3689,9262.4,9262.2
680,R680,3489,9302.4,9302.4
681,R681,9180.8,4096,9181.0
682,R682,8596.2,7019,8596.4
683,R683,7317,8536.6,8536.4
684,R684,2697,9460.4,9460.4
685,R685,8323.0,8323.2,8384
686,R686,8934.2,5329,8934.4
687,R687,8192.4,8192.6,9037
688,R688,151,9969.8,9969.6
689,R689,9269.4,9269.6,3652
690,R690,8514.2,7430,8513.8
691,R691,2801,9439.6,9440.0
692,R692,8815.4,8815.0,5924
693,R693,9225.8,3872,9225.8
694,R694,9018.8,9019.2,4905
695,R695,8396.0,8395.8,8020
696,R696,8504.6,7476,8505.0
697,R697,8711.8,6441,8711.6
698,R698,8857.0,5716,8856.6
699,R699,9556,8088.8,8088.6
700,R700,8308.4,8457,8308.4
701,R701,3050,9389.8,9390.2
702,R702,2120,9576.0,9576.0
703,R703,3182,9363.4,9363.6
704,R704,8946.2,8946.0,5269
705,R705,9463.8,2682,9463.8
706,R706,5884,8823.0,8823.2
707,R707,6547,8690.4,8690.4
708,R708,1965,9607.0,9607.2
709,R709,9101.6,9101.4,4492
710,R710,9303.4,9303.6,3483
711,R711,7547,8490.4,8490.4
712,R712,9871.4,642,9871.6
713,R713,1352,9729.4,9729.8
714,R714,9982.4,87,9982.8
715,R715,6527,8694.4,8694.4
716,R716,9645,8071.0,8071.0
717,R717,9923.8,381,9923.6
718,R718,9642.8,1785,9642.8
719,R719,8643.8,6780,8644.0
720,R720,9637.4,1813,9637.6
721,R721,8064.0,8064.2,9680
722,R722,9797.2,9797.0,1014
723,R723,9241.2,3795,9241.2
724,R724,9511.6,2442,9511.6
725,R725,9644.0,1780,9644.2
726,R726,9809.8,952,9809.8
727,R727,9106.6,9106.4,4468
728,R728,8395.4,8395.8,8022
729,R729,5685,8862.8,8863.0
730,R730,9631.6,9631.6,1843
731,R731,9564.4,2177,9564.6
732,R732,9710.8,1445,9711.0
733,R733,9795.8,1021,9796.0
734,R734,81,9984.0,9983.8
735,R735,9423.4,2884,9423.0
736,R736,8378.8,8379.0,8106
737,R737,9515.6,2422,9515.6
738,R738,8974.8,8974.6,5127
739,R739,8256.4,8717,8256.8
740,R740,8604.2,6978,8604.6
741,R741,9556.0,9556.2,2220
742,R742,8759.0,8758.6,6206
743,R743,9135.8,4321,9135.6
744,R744,8246.0,8769,8246.2
745,R745,9078.8,9078.8,4605
746,R746,9506.0,9506.2,2469
747,R747,9920.2,9919.8,400
748,R748,9644.8,9644.6,1776
749,R749,8567.4,7163,8567.6
750,R750,9282.6,3586,9283.0
751,R751,8855.4,8855.0,5724
752,R752,8507.8,8508.0,7460
753,R753,1272,9745.8,9745.4
754,R754,9291.2,9290.8,3545
755,R755,6723,8655.2,8655.4
756,R756,9121.2,9121.2,4394
757,R757,8873.2,5634,8873.2
758,R758,9690.6,9691.0,1546
759,R759,8012.2,8012.2,9939
760,R760,9528.8,9528.4,2357
761,R761,1352,9729.6,9729.8
762,R762,953,9809.4,9809.6
763,R763,9834.4,828,9834.2
764,R764,8049.2,9753,8049.6
765,R765,7153,8569.4,8569.2
766,R766,8457.0,8457.4,7714
767,R767,8658.6,8658.6,6707
768,R768,9422.4,2887,9422.6
769,R769,9164.2,9164.6,4178
770,R770,8685.0,6576,8685.0
771,R771,9567.4,9567.4,2162
772,R772,8805.6,5973,8805.2
773,R773,7163,8567.2,8567.6
774,R774,9395.0,9395.4,3024
775,R775,4203,9159.2,9159.6
776,R776,9543,8091.6,8091.2
777,R777,8838,8232.2,8232.2
778,R778,9912.6,438,9912.4
779,R779,4782,9043.8,9043.4
