id,label,attr_0,attr_1,attr_2
244,R244,3196,330,9
245,R245,2843,27,4
246,R246,2773,83,8
247,R247,3090,30,8
248,R248,3113,335,16
249,R249,2913,94,12
250,R250,2936,45,5
251,R251,3219,87,9
252,R252,3221,202,3
253,R253,2953,308,5
254,R254,2890,51,20
255,R255,3080,21,15
256,R256,3004,0,4
257,R257,2832,119,20
258,R258,3123,37,5
259,R259,2886,32,26
260,R260,3001,41,19
261,R261,3138,333,8
262,R262,2788,34,14
263,R263,2678,163,6
264,R264,3062,203,21
265,R265,2905,229,20
266,R266,3111,51,9
267,R267,3009,191,18
268,R268,2692,190,11
269,R269,2919,63,14
270,R270,2399,169,17
271,R271,3198,73,19
272,R272,3145,89,9
273,R273,2110,310,8
274,R274,3065,9,14
275,R275,2730,57,7
276,R276,2873,203,7
277,R277,2871,13,8
278,R278,3139,100,11
279,R279,2741,49,5
280,R280,3273,265,24
281,R281,3021,347,4
282,R282,3155,95,14
283,R283,3311,9,6
284,R284,2654,91,9
285,R285,3231,341,14
286,R286,2791,135,2
287,R287,3634,347,20
288,R288,2121,301,32
289,R289,2988,285,13
290,R290,2896,287,23
291,R291,2749,63,5
292,R292,3186,27,13
293,R293,3243,345,11
294,R294,3226,23,12
295,R295,2733,183,12
296,R296,2896,75,29
297,R297,2175,6,23
298,R298,2827,171,24
299,R299,3011,40,11
300,R300,3038,279,6
301,R301,2939,315,8
302,R302,3116,77,8
303,R303,2904,307,7
304,R304,3014,198,6
305,R305,3288,96,32
306,R306,2634,34,9
307,R307,2900,21,17
308,R308,3240,66,8
309,R309,2832,338,20
310,R310,2685,0,18
311,R311,3104,324,11
312,R312,3015,0,21
313,R313,3231,3,13
314,R314,2993,181,12
315,R315,2917,34,7
316,R316,2735,135,6
317,R317,2615,17,9
318,R318,2431,181,16
319,R319,3131,105,19
320,R320,2915,21,12
321,R321,2876,66,10
322,R322,2921,306,12
323,R323,3213,345,16
324,R324,3286,36,6
325,R325,2202,357,14
326,R326,2769,70,30
327,R327,2705,296,10
328,R328,3379,90,4
329,R329,3083,61,19
330,R330,2687,5,10
331,R331,2478,17,18
332,R332,2913,135,6
333,R333,3168,108,2
334,R334,2737,83,12
335,R335,2630,183,14
336,R336,3175,153,18
337,R337,2737,356,4
338,R338,2919,243,7
339,R339,3109,110,10
340,R340,2661,8,7
341,R341,2527,187,29
342,R342,2959,274,13
343,R343,3108,153,10
344,R344,3047,142,16
345,R345,2929,57,11
346,R346,3164,14,7
347,R347,3302,211,13
348,R348,3111,163,10
349,R349,2530,195,18
350,R350,3233,24,6
351,R351,2810,22,8
352,R352,2844,81,15
353,R353,3198,56,10
354,R354,3015,101,4
355,R355,3242,263,6
356,R356,3017,38,11
357,R357,3051,64,20
358,R358,3204,72,6
359,R359,3175,203,7
360,R360,2839,99,17
361,R361,2937,86,12
362,R362,3166,47,10
363,R363,3029,11,11
364,R364,3244,18,15
365,R365,3073,114,10
366,R366,2955,24,6
367,R367,3157,96,7
368,R368,2430,74,20
369,R369,2784,157,5
370,R370,2601,58,6
371,R371,3186,90,5
372,R372,2648,3,29
373,R373,2852,316,20
374,R374,2911,211,22
375,R375,2893,150,13
376,R376,2573,65,10
377,R377,2766,350,10
378,R378,3322,37,19
379,R379,2943,78,28
380,R380,2964,64,12
381,R381,2549,57,10
382,R382,2444,67,13
383,R383,2724,335,27
384,R384,3140,120,13
385,R385,3213,113,15
386,R386,3033,50,12
387,R387,3008,256,11
388,R388,3111,229,17
389,R389,2573,43,8
390,R390,2644,73,19
391,R391,3195,23,14
392,R392,3131,252,9
393,R393,3206,71,21
394,R394,3102,22,21
395,R395,3014,108,2
396,R396,3004,295,22
397,R397,3273,45,21
398,R398,2036,268,22
399,R399,3185,358,8
400,R400,2127,311,29
401,R401,2741,153,12
402,R402,3008,47,22
403,R403,2075,285,27
404,R404,2952,133,13
405,R405,3292,164,24
406,R406,2964,25,7
407,R407,2941,216,20
408,R408,3201,21,19
409,R409,2854,68,19
410,R410,2556,291,14
411,R411,3286,97,16
412,R412,2576,78,13
413,R413,3276,69,7
414,R414,3106,195,13
415,R415,3092,63,20
416,R416,2895,17,11
417,R417,3288,352,11
418,R418,2893,210,11
419,R419,3162,116,18
420,R420,3269,281,9
421,R421,2325,260,13
422,R422,2946,270,17
423,R423,2697,60,5
424,R424,2713,88,16
425,R425,3288,227,12
426,R426,3004,106,11
427,R427,3096,166,15
428,R428,3021,49,17
429,R429,2910,8,20
430,R430,3073,13,4
431,R431,2875,133,10
432,R432,3001,90,17
433,R433,2962,249,12
434,R434,3151,315,13
435,R435,3198,73,10
436,R436,3229,198,15
437,R437,3278,108,9
438,R438,2394,327,25
439,R439,3235,354,17
440,R440,3061,242,21
441,R441,3369,336,16
442,R442,2858,91,10
443,R443,2544,102,10
444,R444,3144,250,15
445,R445,2963,45,11
446,R446,2951,66,13
447,R447,2808,49,5
448,R448,2845,265,16
449,R449,2810,148,15
450,R450,2952,228,6
451,R451,2818,7,6
452,R452,2866,94,3
453,R453,2889,329,18
454,R454,3062,300,14
455,R455,2803,103,9
456,R456,2975,0,3
457,R457,3192,6,11
458,R458,3110,29,6
459,R459,3171,1,21
460,R460,2961,147,7
461,R461,2904,3,9
462,R462,3113,57,22
463,R463,2840,208,6
464,R464,3141,313,9
465,R465,2970,249,24
466,R466,3017,122,13
467,R467,2794,297,14
468,R468,3181,170,7
469,R469,2997,70,8
470,R470,2817,121,13
471,R471,3150,148,14
472,R472,2215,310,14
473,R473,3098,194,15
474,R474,3219,135,10
475,R475,3417,300,9
476,R476,3146,305,23
477,R477,2230,23,33
478,R478,2837,36,17
479,R479,2704,37,7
480,R480,2883,350,17
481,R481,2916,44,22
482,R482,3152,65,9
483,R483,3069,35,17
484,R484,2919,191,7
485,R485,2865,15,7
486,R486,2942,0,8
487,R487,3317,49,25
488,R488,3243,285,23
489,R489,2748,348,11
490,R490,2981,137,16
491,R491,3568,102,15
492,R492,3244,211,16
493,R493,3269,340,27
494,R494,3130,287,7
495,R495,2938,79,23
496,R496,3132,165,7
497,R497,2973,3,23
498,R498,3281,27,15
499,R499,3437,161,9
500,R500,3153,120,17
501,R501,2697,81,22
502,R502,2793,35,6
503,R503,2924,128,9
504,R504,2777,14,6
505,R505,2971,0,20
506,R506,2992,27,13
507,R507,3226,315,11
508,R508,3054,18,5
509,R509,3030,51,22
510,R510,2973,264,12
511,R511,2912,107,17
512,R512,2303,24,24
513,R513,2911,32,11
514,R514,2288,41,5
515,R515,3161,119,6
516,R516,2955,252,12
517,R517,3121,55,22
518,R518,2371,274,26
519,R519,3234,288,23
520,R520,3363,172,13
521,R521,2710,346,2
522,R522,2674,43,8
523,R523,2406,41,15
524,R524,3225,70,12
525,R525,3473,66,9
526,R526,3262,298,11
527,R527,3104,270,16
528,R528,3122,169,20
529,R529,2941,314,33
530,R530,2940,62,9
531,R531,2914,355,15
532,R532,2629,71,11
533,R533,2804,131,14
534,R534,2633,32,4
535,R535,2967,333,13
536,R536,2955,58,10
537,R537,2788,27,10
538,R538,3008,264,20
539,R539,3377,358,18
540,R540,2962,246,10
541,R541,2322,127,34
542,R542,3081,40,24
543,R543,2927,114,20
544,R544,3166,47,20
545,R545,3017,180,4
546,R546,3090,81,16
547,R547,3121,344,7
548,R548,3286,260,8
549,R549,2789,103,17
550,R550,2836,21,10
551,R551,2929,56,19
552,R552,3339,90,4
553,R553,2925,171,24
554,R554,3002,342,6
555,R555,2583,73,6
556,R556,3240,202,17
557,R557,3073,98,9
558,R558,3189,2,7
559,R559,3008,266,11
560,R560,2972,62,16
561,R561,3146,315,39
562,R562,2133,102,35
563,R563,3250,24,9
564,R564,2837,1,20
565,R565,3199,336,5
566,R566,3063,73,11
567,R567,3088,30,19
568,R568,3017,250,19
569,R569,3182,326,7
570,R570,2886,354,9
571,R571,2735,77,13
572,R572,2878,35,25
573,R573,3273,66,10
574,R574,2954,208,27
575,R575,3036,97,6
576,R576,2900,194,28
577,R577,3155,10,13
578,R578,2952,144,16
579,R579,2987,88,16
580,R580,2709,304,3
581,R581,2800,323,16
582,R582,3030,134,24
583,R583,2742,352,5
584,R584,3102,20,31
585,R585,2817,96,12
586,R586,2965,148,12
587,R587,3066,340,11
588,R588,3256,318,6
589,R589,2289,285,38
590,R590,2330,333,24
591,R591,3009,4,19
592,R592,3035,93,5
593,R593,2979,265,19
594,R594,2890,65,15
595,R595,3167,137,17
596,R596,3095,344,8
597,R597,2971,6,26
598,R598,3215,93,10
599,R599,3052,200,26
600,R600,2972,326,23
601,R601,2945,144,20
602,R602,2612,12,20
603,R603,3351,142,8
604,R604,2942,135,8
605,R605,2745,183,18
606,R606,3300,164,11
607,R607,3162,291,18
608,R608,2889,124,9
609,R609,3244,332,4
610,R610,3050,96,14
611,R611,3083,117,24
612,R612,3409,138,17
613,R613,3200,201,24
614,R614,2149,8,37
615,R615,3008,79,13
616,R616,2998,36,6
617,R617,2939,99,14
618,R618,2901,62,21
619,R619,3161,158,15
620,R620,3303,46,15
621,R621,2783,88,12
622,R622,2951,90,2
623,R623,3190,239,12
624,R624,2024,327,35
625,R625,3001,49,5
626,R626,3083,207,3
627,R627,3501,3,8
628,R628,2912,154,23
629,R629,2759,160,6
630,R630,2828,61,14
631,R631,2137,11,29
632,R632,3034,174,5
633,R633,3273,124,25
634,R634,2970,315,12
635,R635,3008,112,11
636,R636,3252,8,7
637,R637,3257,30,9
638,R638,3263,194,9
639,R639,3096,148,7
640,R640,2962,88,7
641,R641,2803,103,9
642,R642,2823,130,19
643,R643,2799,122,6
644,R644,2958,80,13
645,R645,2745,342,8
646,R646,2999,18,27
647,R647,2959,229,15
648,R648,2681,27,7
649,R649,2804,61,16
650,R650,2698,77,9
651,R651,2744,52,16
652,R652,3201,61,14
653,R653,3199,263,24
654,R654,2937,43,10
655,R655,2559,351,20
656,R656,3192,74,19
657,R657,2871,43,22
658,R658,2585,57,13
659,R659,2652,92,12
660,R660,2809,356,14
661,R661,3037,270,6
662,R662,2357,129,23
663,R663,2510,194,23
664,R664,3177,139,18
665,R665,2867,45,11
666,R666,3199,235,4
667,R667,2243,30,35
668,R668,2768,14,9
669,R669,3155,24,8
670,R670,3126,65,21
671,R671,2982,195,11
672,R672,3300,110,17
673,R673,2935,267,5
674,R674,2534,358,5
675,R675,3185,157,12
676,R676,3008,190,5
677,R677,3150,51,3
678,R678,1989,353,6
679,R679,2473,67,2
680,R680,3268,56,17
681,R681,3197,155,20
682,R682,2972,284,34
683,R683,3257,253,6
684,R684,3257,34,5
685,R685,3008,107,9
686,R686,2985,114,19
687,R687,2527,134,17
688,R688,3354,216,2
689,R689,2785,45,4
690,R690,2827,37,18
691,R691,3178,83,6
692,R692,2800,230,22
693,R693,3063,96,15
694,R694,3066,80,13
695,R695,3332,267,12
696,R696,2972,38,8
697,R697,3272,24,15
698,R698,2898,357,9
699,R699,3066,40,7
700,R700,2790,54,10
701,R701,2859,0,12
702,R702,2951,246,35
703,R703,3026,104,12
704,R704,3090,163,12
705,R705,2814,147,13
706,R706,3019,193,17
707,R707,2942,69,12
708,R708,2984,53,5
709,R709,3355,315,11
710,R710,2389,304,23
711,R711,3273,285,5
712,R712,2871,120,9
713,R713,2704,209,28
714,R714,2791,63,12
715,R715,2712,6,4
716,R716,2625,336,20
717,R717,2281,113,34
718,R718,2834,66,17
719,R719,2088,63,26
720,R720,2761,337,16
721,R721,2314,127,29
722,R722,2831,46,15
723,R723,2968,220,36
724,R724,3264,47,29
725,R725,3086,344,16
726,R726,2991,102,7
727,R727,3142,233,15
728,R728,3130,82,10
729,R729,3041,0,0
730,R730,3142,108,10
731,R731,2398,9,20
732,R732,2995,71,14
733,R733,2665,130,7
734,R734,3375,34,5
735,R735,3102,86,16
736,R736,3122,174,29
737,R737,2901,101,11
738,R738,3133,175,8
739,R739,3125,107,5
740,R740,3209,295,5
741,R741,2737,329,32
742,R742,3249,158,3
743,R743,3016,319,15
744,R744,3047,241,11
745,R745,3075,261,11
746,R746,3213,288,3
747,R747,2778,193,14
748,R748,2520,219,20
749,R749,3022,54,16
750,R750,2682,42,11
751,R751,3275,76,2
752,R752,2238,321,28
753,R753,2583,298,31
754,R754,3182,250,10
755,R755,3276,203,26
756,R756,3256,189,23
757,R757,2883,252,31
758,R758,2681,335,10
759,R759,3073,45,12
760,R760,3193,85,8
761,R761,3345,74,18
762,R762,3261,98,15
763,R763,3191,53,7
764,R764,3150,130,4
765,R765,3084,158,7
766,R766,2711,349,20
767,R767,3283,125,11
768,R768,3236,60,23
769,R769,2798,159,19
770,R770,3033,46,13
771,R771,3197,71,13
772,R772,2958,305,13
773,R773,2601,51,7
774,R774,3079,148,29
775,R775,2945,73,13
776,R776,2941,230,8
777,R777,3263,79,9
778,R778,3297,305,22
779,R779,3187,257,18
780,R780,3122,14,15
781,R781,2778,5,17
782,R782,3252,159,7
783,R783,3069,336,20
784,R784,3257,14,23
785,R785,3300,356,15
786,R786,3032,232,18
787,R787,3176,202,18
788,R788,2410,70,27
789,R789,3393,113,13
790,R790,3198,356,17
791,R791,2661,11,8
792,R792,3173,74,18
793,R793,3270,339,18
794,R794,3139,117,16
795,R795,3007,318,21
796,R796,2732,168,17
797,R797,2569,311,13
798,R798,3093,74,16
799,R799,2963,345,13
800,R800,3198,183,22
801,R801,3215,292,13
802,R802,3216,310,16
803,R803,3044,14,10
804,R804,2993,144,19
805,R805,3188,275,24
806,R806,2801,351,10
807,R807,3182,278,10
808,R808,2968,355,14
809,R809,3234,240,17
810,R810,2750,55,11
811,R811,3317,298,16
812,R812,2718,84,13
813,R813,2702,303,12
814,R814,2946,196,12
815,R815,3057,28,10
816,R816,2753,63,10
817,R817,3008,290,13
818,R818,2706,40,8
819,R819,2947,37,15
820,R820,3174,323,11
821,R821,2962,165,12
822,R822,2748,99,9
823,R823,2992,7,32
824,R824,3037,110,6
825,R825,2956,252,8
826,R826,3221,143,10
827,R827,2806,122,19
828,R828,3156,57,10
829,R829,2467,140,11
830,R830,2843,224,20
831,R831,3245,278,19
832,R832,2325,57,11
833,R833,3149,63,16
834,R834,3276,293,19
835,R835,2504,183,36
836,R836,3113,336,8
837,R837,2630,56,14
838,R838,2888,173,26
839,R839,2887,320,15
840,R840,2772,150,24
841,R841,3185,20,20
842,R842,3066,247,14
843,R843,3198,51,6
844,R844,3158,68,5
845,R845,2887,213,13
846,R846,3070,106,23
847,R847,3240,281,10
848,R848,3100,164,15
849,R849,2476,95,14
850,R850,2699,48,16
851,R851,2440,76,20
852,R852,2942,302,3
853,R853,2994,205,26
854,R854,2828,355,13
855,R855,2725,234,20
856,R856,3070,166,10
857,R857,2816,20,17
858,R858,3093,99,5
859,R859,2926,220,12
860,R860,3522,113,6
861,R861,2850,48,17
862,R862,2931,171,11
863,R863,3032,195,5
864,R864,2425,175,13
865,R865,3260,288,5
866,R866,2797,152,4
867,R867,2483,141,16
868,R868,2939,249,27
869,R869,2951,174,18
870,R870,3238,20,21
871,R871,3208,265,6
872,R872,3201,18,10
873,R873,2845,83,22
874,R874,2846,88,16
875,R875,2916,351,6
876,R876,2739,0,15
877,R877,2760,110,19
878,R878,2980,272,14
879,R879,2662,16,16
880,R880,3216,55,20
881,R881,3157,119,18
882,R882,3287,6,18
883,R883,3002,294,8
884,R884,3036,77,5
885,R885,2934,311,5
886,R886,2946,148,18
887,R887,3313,92,16
888,R888,3161,262,13
889,R889,3288,122,14
890,R890,3166,100,12
891,R891,2955,165,13
892,R892,3132,45,15
893,R893,2754,45,1
894,R894,3241,356,17
895,R895,3166,38,11
896,R896,2921,89,11
897,R897,2946,258,13
898,R898,2225,305,30
899,R899,3136,337,9
900,R900,2765,158,19
901,R901,3138,286,18
902,R902,2899,95,27
903,R903,3132,45,4
904,R904,2352,48,11
905,R905,3028,37,11
906,R906,2893,101,8
907,R907,2993,297,20
908,R908,3443,347,21
909,R909,2816,0,14
910,R910,3168,11,8
911,R911,3248,19,10
912,R912,2274,305,15
913,R913,2504,85,11
914,R914,2896,127,7
915,R915,2711,88,12
916,R916,3078,333,15
917,R917,2854,317,8
918,R918,2788,336,13
919,R919,2300,244,33
920,R920,2965,131,10
921,R921,3058,97,18
922,R922,2923,321,7
923,R923,1943,338,17
924,R924,2942,135,12
925,R925,3108,33,19
926,R926,2955,207,11
927,R927,2873,318,30
928,R928,3269,81,12
929,R929,2565,300,29
930,R930,2968,171,9
931,R931,3343,135,7
932,R932,3031,0,11
933,R933,3313,85,25
934,R934,3373,109,19
935,R935,2926,253,10
936,R936,3031,51,9
937,R937,3250,356,3
938,R938,3430,44,16
939,R939,3164,175,15
940,R940,2640,7,21
941,R941,2977,127,14
942,R942,2983,80,23
943,R943,2883,183,9
944,R944,3004,104,25
945,R945,3028,175,6
946,R946,2823,53,5
947,R947,2993,57,17
948,R948,3332,176,12
949,R949,3260,345,12
950,R950,2975,39,20
951,R951,2831,348,10
952,R952,3206,304,14
953,R953,3080,10,5
954,R954,2710,310,18
955,R955,3322,191,15
956,R956,2971,17,6
957,R957,2763,347,16
958,R958,3139,160,7
959,R959,2993,109,25
960,R960,2202,260,40
961,R961,3335,58,10
962,R962,2994,72,11
963,R963,2944,47,9
964,R964,2934,0,9
965,R965,3244,7,6
966,R966,2846,47,9
967,R967,3155,313,9
968,R968,3377,195,7
969,R969,3047,16,20
970,R970,2611,345,12
971,R971,3107,12,19
972,R972,2594,167,13
973,R973,2785,85,8
974,R974,3137,21,14
975,R975,3029,302,6
976,R976,2757,117,6
977,R977,3243,266,9
978,R978,3149,107,9
979,R979,2752,45,9
980,R980,3287,191,16
981,R981,3201,18,5
982,R982,3064,335,4
983,R983,3007,138,13
984,R984,2745,182,11
985,R985,3034,220,4
986,R986,3212,49,13
987,R987,2883,180,2
988,R988,3098,354,5
989,R989,2916,153,14
990,R990,3189,347,3
991,R991,2962,342,2
992,R992,3228,183,18
993,R993,3269,37,7
994,R994,3319,56,14
995,R995,2711,203,12
996,R996,2909,201,21
997,R997,2839,131,21
998,R998,2977,194,8
999,R999,3283,305,26
1000,R1000,3149,344,8
1001,R1001,3292,238,9
1002,R1002,2577,33,16
1003,R1003,2858,133,11
1004,R1004,2964,307,22
1005,R1005,2888,25,7
1006,R1006,2936,37,10
1007,R1007,3071,166,16
1008,R1008,2905,93,4
1009,R1009,2785,100,7
1010,R1010,3005,238,32
1011,R1011,3143,25,5
1012,R1012,2387,125,15
1013,R1013,3168,5,8
1014,R1014,2531,7,22
1015,R1015,2849,158,11
1016,R1016,2643,73,9
1017,R1017,3073,336,9
1018,R1018,2709,52,20
1019,R1019,2530,92,7
1020,R1020,2525,85,11
1021,R1021,3054,263,11
1022,R1022,3162,144,16
1023,R1023,2757,348,7
1024,R1024,3043,119,7
1025,R1025,3261,22,19
1026,R1026,3061,225,3
1027,R1027,2979,292,4
1028,R1028,3196,274,7
1029,R1029,3014,23,7
1030,R1030,3052,343,19
1031,R1031,3054,331,10
1032,R1032,2969,31,10
1033,R1033,3125,9,6
1034,R1034,3129,233,26
1035,R1035,3031,104,10
1036,R1036,2901,59,11
1037,R1037,3185,139,32
1038,R1038,3204,50,19
1039,R1039,3037,186,9
1040,R1040,2894,60,21
1041,R1041,2662,61,12
1042,R1042,2533,45,6
1043,R1043,3354,306,23
1044,R1044,2772,149,34
1045,R1045,3166,135,6
1046,R1046,3031,113,16
1047,R1047,2567,13,24
1048,R1048,3394,196,7
1049,R1049,3090,146,7
1050,R1050,2369,49,10
1051,R1051,2984,346,10
1052,R1052,2715,270,10
1053,R1053,3000,10,7
1054,R1054,3332,307,2
1055,R1055,2988,149,18
1056,R1056,3035,317,24
1057,R1057,3679,20,14
1058,R1058,2932,106,10
1059,R1059,3092,142,13
1060,R1060,2643,358,6
1061,R1061,3100,100,13
1062,R1062,3102,110,14
1063,R1063,3054,5,10
1064,R1064,3262,7,8
1065,R1065,3060,351,11
1066,R1066,2539,143,17
1067,R1067,2504,76,9
1068,R1068,2949,159,13
1069,R1069,2910,5,18
1070,R1070,2830,71,19
1071,R1071,2550,105,5
1072,R1072,3361,111,6
1073,R1073,3001,211,4
1074,R1074,2200,346,37
1075,R1075,2892,290,11
1076,R1076,2691,138,6
1077,R1077,2505,53,31
1078,R1078,3171,51,38
1079,R1079,3411,184,13
1080,R1080,2555,22,21
1081,R1081,2863,104,4
1082,R1082,2932,155,18
1083,R1083,3409,74,10
1084,R1084,2949,22,3
1085,R1085,2668,62,23
1086,R1086,2624,74,4
1087,R1087,3049,296,15
1088,R1088,3074,130,14
1089,R1089,3063,0,0
1090,R1090,3433,195,15
1091,R1091,3070,249,12
1092,R1092,2832,18,8
1093,R1093,3365,280,10
1094,R1094,3367,303,11
1095,R1095,3016,172,16
1096,R1096,2835,323,10
1097,R1097,2618,318,19
1098,R1098,2988,29,15
1099,R1099,3188,10,13
1100,R1100,3205,239,13
1101,R1101,2743,27,25
1102,R1102,2941,324,2
1103,R1103,2731,32,22
1104,R1104,2978,281,10
1105,R1105,3439,75,23
1106,R1106,3049,293,5
1107,R1107,3193,55,18
1108,R1108,2949,254,14
1109,R1109,2995,90,13
1110,R1110,2817,63,14
1111,R1111,3102,153,7
1112,R1112,2886,133,13
1113,R1113,2820,17,9
1114,R1114,3209,72,11
1115,R1115,2466,68,15
1116,R1116,2249,285,31
1117,R1117,3027,342,7
1118,R1118,2855,72,31
1119,R1119,3276,40,12
1120,R1120,2919,164,19
1121,R1121,3348,75,7
1122,R1122,3251,77,11
1123,R1123,3391,176,10
1124,R1124,2967,10,10
1125,R1125,3352,296,10
1126,R1126,3474,149,20
1127,R1127,2990,343,6
1128,R1128,2986,347,3
1129,R1129,2942,259,24
1130,R1130,2361,73,17
1131,R1131,2841,87,18
1132,R1132,2874,30,10
1133,R1133,3252,68,9
1134,R1134,3229,257,11
1135,R1135,2785,128,20
1136,R1136,2960,240,8
1137,R1137,2609,66,14
1138,R1138,3225,198,10
1139,R1139,3077,49,4
1140,R1140,2988,48,14
