id,label,attr_0,attr_1,attr_2
245,R245,2833,139,13
246,R246,2899,269,28
247,R247,2820,8,18
248,R248,3040,42,16
249,R249,2816,80,7
250,R250,2923,225,13
251,R251,3368,26,17
252,R252,3037,125,12
253,R253,2942,178,6
254,R254,3016,0,1
255,R255,3067,277,11
256,R256,2954,95,18
257,R257,2704,7,6
258,R258,2890,59,12
259,R259,2617,274,28
260,R260,2214,135,30
261,R261,3137,18,3
262,R262,2737,336,12
263,R263,3055,76,17
264,R264,2759,80,5
265,R265,3224,102,15
266,R266,3146,83,13
267,R267,3168,94,7
268,R268,3261,213,5
269,R269,3079,77,10
270,R270,2944,32,3
271,R271,2181,300,36
272,R272,2744,4,7
273,R273,2945,27,11
274,R274,2182,7,15
275,R275,3291,351,12
276,R276,3175,5,10
277,R277,2739,169,20
278,R278,3264,189,13
279,R279,2921,135,9
280,R280,3149,49,21
281,R281,2286,354,30
282,R282,3123,124,23
283,R283,3272,30,15
284,R284,2617,31,15
285,R285,2635,142,21
286,R286,2579,98,19
287,R287,2948,151,6
288,R288,3129,184,3
289,R289,2811,340,16
290,R290,2715,89,11
291,R291,3246,355,19
292,R292,2552,6,9
293,R293,3004,119,18
294,R294,2680,142,13
295,R295,2766,29,11
296,R296,2999,336,9
297,R297,2939,68,10
298,R298,3291,280,25
299,R299,3035,154,10
300,R300,2840,111,13
301,R301,2883,41,10
302,R302,2808,278,20
303,R303,2700,233,31
304,R304,2386,106,19
305,R305,2058,22,28
306,R306,2996,113,13
307,R307,2219,311,21
308,R308,2993,341,9
309,R309,2799,164,10
310,R310,3063,253,10
311,R311,2939,5,16
312,R312,3267,5,9
313,R313,3209,227,8
314,R314,2104,82,25
315,R315,3260,350,11
316,R316,3005,328,13
317,R317,3191,21,16
318,R318,2916,315,1
319,R319,3408,348,10
320,R320,2473,271,10
321,R321,2921,26,22
322,R322,2726,51,17
323,R323,2847,163,10
324,R324,3035,41,23
325,R325,2634,82,17
326,R326,2656,10,16
327,R327,2727,174,30
328,R328,2944,177,30
329,R329,3379,181,13
330,R330,2912,335,12
331,R331,2273,209,10
332,R332,2649,100,7
333,R333,3383,179,10
334,R334,3250,11,10
335,R335,2859,34,27
336,R336,3155,141,10
337,R337,2928,207,5
338,R338,2113,274,28
339,R339,3006,202,17
340,R340,3174,277,6
341,R341,3232,108,5
342,R342,2890,18,18
343,R343,3018,270,22
344,R344,2696,72,14
345,R345,2512,2,9
346,R346,3011,163,25
347,R347,2984,27,13
348,R348,3048,16,10
349,R349,3353,176,26
350,R350,3059,191,4
351,R351,2569,129,10
352,R352,3256,48,13
353,R353,2903,63,7
354,R354,2881,45,3
355,R355,2423,185,17
356,R356,3165,272,11
357,R357,2809,0,6
358,R358,3259,25,26
359,R359,2699,36,9
360,R360,2559,67,14
361,R361,3018,343,9
362,R362,3284,33,15
363,R363,3259,175,13
364,R364,3226,121,11
365,R365,2881,209,6
366,R366,2603,243,12
367,R367,2451,12,18
368,R368,3110,14,12
369,R369,3128,113,8
370,R370,2972,343,9
371,R371,2906,60,16
372,R372,2398,91,18
373,R373,3008,342,12
374,R374,2739,112,9
375,R375,2424,347,11
376,R376,2918,114,18
377,R377,3088,313,31
378,R378,3227,152,27
379,R379,2921,196,17
380,R380,2768,221,4
381,R381,2929,272,17
382,R382,2076,1,9
383,R383,3202,59,6
384,R384,3012,358,19
385,R385,2241,337,19
386,R386,3150,310,12
387,R387,3265,15,5
388,R388,3179,55,15
389,R389,3309,49,23
390,R390,3082,135,4
391,R391,2858,36,7
392,R392,3084,196,23
393,R393,3007,87,9
394,R394,2216,321,25
395,R395,3203,47,9
396,R396,3296,184,4
397,R397,2207,335,22
398,R398,2844,107,13
399,R399,2965,252,8
400,R400,3064,12,6
401,R401,3204,53,18
402,R402,2799,105,11
403,R403,2541,114,3
404,R404,2822,66,10
405,R405,3151,8,12
406,R406,3184,355,11
407,R407,3167,239,10
408,R408,3073,354,13
409,R409,2983,113,16
410,R410,2890,107,13
411,R411,3131,333,14
412,R412,3071,34,15
413,R413,3067,313,8
414,R414,3001,45,22
415,R415,2749,321,21
416,R416,3035,81,3
417,R417,3282,263,12
418,R418,3004,90,5
419,R419,2912,24,20
420,R420,2909,225,7
421,R421,3209,314,15
422,R422,3024,234,14
423,R423,3050,3,9
424,R424,2909,113,6
425,R425,3145,29,2
426,R426,3203,143,25
427,R427,3045,171,10
428,R428,3333,353,10
429,R429,3159,148,10
430,R430,3000,134,18
431,R431,3099,161,11
432,R432,2957,218,13
433,R433,2833,316,28
434,R434,3302,225,2
435,R435,3035,221,18
436,R436,3074,116,20
437,R437,2986,329,6
438,R438,2856,76,29
439,R439,2931,180,8
440,R440,2982,266,19
441,R441,3117,65,10
442,R442,2825,95,8
443,R443,3197,316,21
444,R444,3197,123,15
445,R445,2929,12,16
446,R446,2934,307,22
447,R447,2804,33,27
448,R448,2847,86,11
449,R449,3264,44,15
450,R450,3162,357,15
451,R451,3134,148,10
452,R452,3059,111,8
453,R453,2405,359,34
454,R454,2616,75,20
455,R455,3282,256,13
456,R456,2810,140,16
457,R457,3199,42,19
458,R458,3318,327,14
459,R459,3420,24,8
460,R460,3091,10,7
461,R461,3205,265,13
462,R462,2814,61,10
463,R463,2945,7,19
464,R464,3145,180,9
465,R465,3139,66,9
466,R466,2814,72,13
467,R467,2898,43,16
468,R468,3053,34,9
469,R469,3263,38,18
470,R470,2605,322,31
471,R471,3169,25,17
472,R472,3356,46,14
473,R473,2985,55,13
474,R474,3240,1,11
475,R475,2630,60,19
476,R476,3078,153,18
477,R477,2533,64,18
478,R478,3096,38,13
479,R479,3020,74,7
480,R480,2987,242,20
481,R481,2843,327,8
482,R482,3197,19,17
483,R483,3223,317,8
484,R484,2418,354,21
485,R485,2999,289,11
486,R486,2834,153,10
487,R487,3055,129,3
488,R488,2825,196,18
489,R489,3014,87,28
490,R490,2696,157,17
491,R491,3008,109,19
492,R492,2987,117,20
493,R493,3000,151,12
494,R494,3503,76,21
495,R495,2862,315,23
496,R496,2811,42,14
497,R497,2644,35,18
498,R498,3018,112,8
499,R499,2981,344,12
500,R500,3259,132,11
501,R501,2716,30,23
502,R502,3336,204,23
503,R503,3060,315,19
504,R504,3319,318,11
505,R505,3096,117,7
506,R506,3229,249,8
507,R507,3158,167,11
508,R508,2600,48,20
509,R509,2930,68,24
510,R510,2878,70,23
511,R511,3204,304,10
512,R512,2925,82,21
513,R513,2584,85,6
514,R514,2790,143,18
515,R515,3243,45,3
516,R516,3119,337,5
517,R517,3047,302,9
518,R518,2325,300,19
519,R519,2983,200,24
520,R520,2200,333,14
521,R521,3101,55,14
522,R522,3115,174,21
523,R523,3173,183,12
524,R524,2965,16,12
525,R525,3049,242,5
526,R526,2952,127,7
527,R527,2346,132,19
528,R528,3136,228,7
529,R529,2998,77,38
530,R530,2833,264,7
531,R531,2782,144,6
532,R532,3287,84,18
533,R533,3175,355,9
534,R534,3023,120,8
535,R535,2754,42,14
536,R536,2301,319,29
537,R537,2720,17,11
538,R538,3256,128,33
539,R539,1992,287,16
540,R540,3048,331,10
541,R541,2730,10,23
542,R542,2531,187,30
543,R543,2951,46,13
544,R544,3027,39,10
545,R545,3127,46,16
546,R546,2852,127,12
547,R547,2466,303,19
548,R548,3250,264,30
549,R549,2527,319,27
550,R550,3008,75,14
551,R551,2616,13,19
552,R552,3107,330,28
553,R553,2680,69,31
554,R554,2433,329,18
555,R555,2632,319,4
556,R556,2875,352,14
557,R557,3156,88,6
558,R558,3142,356,11
559,R559,3073,58,12
560,R560,2709,270,0
561,R561,2746,38,24
562,R562,3187,299,21
563,R563,2908,336,10
564,R564,3032,94,15
565,R565,3037,45,12
566,R566,2986,189,5
567,R567,3225,7,10
568,R568,2870,68,16
569,R569,3158,142,15
570,R570,2880,235,24
571,R571,3285,63,20
572,R572,3296,23,5
573,R573,3005,41,9
574,R574,2811,302,9
575,R575,2687,54,4
576,R576,3453,10,7
577,R577,2360,251,25
578,R578,2691,111,16
579,R579,3117,35,11
580,R580,3292,141,23
581,R581,2340,174,9
582,R582,3230,286,7
583,R583,3127,320,21
584,R584,2697,27,9
585,R585,3250,36,13
586,R586,3218,9,11
587,R587,3216,60,5
588,R588,2677,59,12
589,R589,2955,90,15
590,R590,3168,286,4
591,R591,3267,24,6
592,R592,2616,12,21
593,R593,2736,158,9
594,R594,3166,168,7
595,R595,3357,326,3
596,R596,3176,14,12
597,R597,3283,270,5
598,R598,2958,283,13
599,R599,3077,19,14
600,R600,3264,312,15
601,R601,2774,36,28
602,R602,3189,118,21
603,R603,2982,195,11
604,R604,3028,16,24
605,R605,2722,53,15
606,R606,2409,302,19
607,R607,2970,319,19
608,R608,2790,25,17
609,R609,2698,27,15
610,R610,2529,219,10
611,R611,2316,102,14
612,R612,3222,325,14
613,R613,2854,94,16
614,R614,2907,162,28
615,R615,2888,348,9
616,R616,2700,118,10
617,R617,2985,304,5
618,R618,2753,328,29
619,R619,2829,90,30
620,R620,2017,95,28
621,R621,2195,50,26
622,R622,2734,269,13
623,R623,3343,20,6
624,R624,2814,24,16
625,R625,2690,31,4
626,R626,2737,148,14
627,R627,3342,338,15
628,R628,2833,93,20
629,R629,3235,137,20
630,R630,2818,341,17
631,R631,2931,94,7
632,R632,2353,327,22
633,R633,3236,29,17
634,R634,3234,257,13
635,R635,3250,14,9
636,R636,3031,320,7
637,R637,3241,280,21
638,R638,3015,144,8
639,R639,3208,81,6
640,R640,2401,92,24
641,R641,3012,327,8
642,R642,3131,298,14
643,R643,2725,25,15
644,R644,2711,77,33
645,R645,3349,195,11
646,R646,2836,91,29
647,R647,2936,327,8
648,R648,3182,171,14
649,R649,3129,70,10
650,R650,3063,127,2
651,R651,2456,66,10
652,R652,3088,156,3
653,R653,2954,37,12
654,R654,2878,49,14
655,R655,3129,284,16
656,R656,3017,352,5
657,R657,3064,189,12
658,R658,2991,253,7
659,R659,3212,301,3
660,R660,2525,180,17
661,R661,2907,343,9
662,R662,3436,58,7
663,R663,2919,120,9
664,R664,2780,183,33
665,R665,3091,326,33
666,R666,2773,129,13
667,R667,3285,7,12
668,R668,2899,108,19
669,R669,2926,64,23
670,R670,2075,29,33
671,R671,2685,85,11
672,R672,2836,39,10
673,R673,3047,0,12
674,R674,3221,6,2
675,R675,3387,342,19
676,R676,3218,115,13
677,R677,3405,159,12
678,R678,3014,176,15
679,R679,2509,246,26
680,R680,3143,207,18
681,R681,3131,344,14
682,R682,3395,154,22
683,R683,3142,6,9
684,R684,2847,24,21
685,R685,2505,16,6
686,R686,2443,264,15
687,R687,3103,74,15
688,R688,2510,70,21
689,R689,2246,120,25
690,R690,3279,343,19
691,R691,3429,313,30
692,R692,3089,331,6
693,R693,3195,61,11
694,R694,3191,97,8
695,R695,2905,68,13
696,R696,2847,291,36
697,R697,2820,32,7
698,R698,3305,317,10
699,R699,3229,263,6
700,R700,3234,216,13
701,R701,2978,129,9
702,R702,2640,113,12
703,R703,3391,299,6
704,R704,3135,262,14
705,R705,2944,10,15
706,R706,3409,65,25
707,R707,3008,158,9
708,R708,2721,38,18
709,R709,2975,159,7
710,R710,2951,88,20
711,R711,2965,41,14
712,R712,3230,168,10
713,R713,3116,347,5
714,R714,3117,20,8
715,R715,3027,346,9
716,R716,2187,45,36
717,R717,3029,301,10
718,R718,3226,34,2
719,R719,2968,60,7
720,R720,2852,18,9
721,R721,2967,212,9
722,R722,3005,229,38
723,R723,3151,191,20
724,R724,2756,83,10
725,R725,3264,1,12
726,R726,3281,54,4
727,R727,2993,90,7
728,R728,3166,0,5
729,R729,3213,21,13
730,R730,2987,207,17
731,R731,2957,16,26
732,R732,2688,128,3
733,R733,3118,51,6
734,R734,3100,312,22
735,R735,2928,277,11
736,R736,2913,335,9
737,R737,3123,221,21
738,R738,2997,74,10
739,R739,2886,169,22
740,R740,3136,330,20
741,R741,2652,325,17
742,R742,3222,336,16
743,R743,2843,86,4
744,R744,2652,161,17
745,R745,2959,90,7
746,R746,3195,126,15
747,R747,2946,9,15
748,R748,3191,236,11
749,R749,2925,305,15
750,R750,3341,358,17
751,R751,3158,1,22
752,R752,3084,126,17
753,R753,2939,8,27
754,R754,3037,100,13
755,R755,2594,61,13
756,R756,2693,88,6
757,R757,2965,93,15
758,R758,3172,164,16
759,R759,2263,11,25
760,R760,3108,79,9
761,R761,2749,251,34
762,R762,2666,29,8
763,R763,2982,257,12
764,R764,3140,59,11
765,R765,3372,124,9
766,R766,2909,155,11
767,R767,3172,255,14
768,R768,3058,240,14
769,R769,3036,104,11
770,R770,3134,23,8
771,R771,3161,25,16
772,R772,3021,322,25
773,R773,2640,197,20
774,R774,2844,34,16
775,R775,2943,351,11
776,R776,3070,354,19
777,R777,2132,203,17
778,R778,2743,59,13
779,R779,2852,211,21
780,R780,3246,246,14
781,R781,3205,118,27
782,R782,3180,32,14
783,R783,3190,37,16
784,R784,3039,89,14
785,R785,3009,224,13
786,R786,3402,210,11
787,R787,3312,39,16
788,R788,2503,75,8
789,R789,3346,201,8
790,R790,2858,165,19
791,R791,2741,113,26
792,R792,2985,221,5
793,R793,2968,309,18
794,R794,3148,274,19
795,R795,3209,147,15
796,R796,3137,153,4
797,R797,2809,248,4
798,R798,2734,282,33
799,R799,3296,8,2
800,R800,2628,337,23
801,R801,3246,63,13
802,R802,3115,321,12
803,R803,3387,191,10
804,R804,3083,118,13
805,R805,3123,59,8
806,R806,2893,49,5
807,R807,2802,72,14
808,R808,2894,60,21
809,R809,2656,16,3
810,R810,2975,323,7
811,R811,2941,203,25
812,R812,2790,112,27
813,R813,2398,344,11
814,R814,2724,357,5
815,R815,2519,313,10
816,R816,3256,85,8
817,R817,3392,159,8
818,R818,2760,74,10
819,R819,3065,203,9
820,R820,2805,22,9
821,R821,2563,181,26
822,R822,2927,74,23
823,R823,2882,342,12
824,R824,3224,318,17
825,R825,3235,20,12
826,R826,3373,334,10
827,R827,2878,302,15
828,R828,2247,331,17
829,R829,3283,57,11
830,R830,2428,347,12
831,R831,2707,129,6
832,R832,3242,270,14
833,R833,3015,273,5
834,R834,3106,135,12
835,R835,3315,345,3
836,R836,3126,327,28
837,R837,3140,326,2
838,R838,3033,0,4
839,R839,3224,359,10
840,R840,3061,113,10
841,R841,2572,32,27
842,R842,2031,325,20
843,R843,3139,135,12
844,R844,3292,62,6
845,R845,2580,164,17
846,R846,3010,332,5
847,R847,2751,0,15
848,R848,2998,149,11
849,R849,2933,308,14
850,R850,3053,119,5
851,R851,2820,83,15
852,R852,3238,6,12
853,R853,3159,109,11
854,R854,1979,34,21
855,R855,2740,319,19
856,R856,3113,14,14
857,R857,2473,56,24
858,R858,2711,72,5
859,R859,3034,107,10
860,R860,3518,94,19
861,R861,2994,55,9
862,R862,3031,60,12
863,R863,2795,50,7
864,R864,2949,62,15
865,R865,2978,234,12
866,R866,2733,52,3
867,R867,3126,319,14
868,R868,3153,85,8
869,R869,3001,44,20
870,R870,2953,170,15
871,R871,2287,334,39
872,R872,2813,60,19
873,R873,3036,78,8
874,R874,3048,4,14
875,R875,2894,338,13
876,R876,3185,35,22
877,R877,3264,103,18
878,R878,3362,69,6
879,R879,3348,172,17
880,R880,3062,143,5
881,R881,3767,11,19
882,R882,3321,79,1
883,R883,2547,98,25
884,R884,3070,313,47
885,R885,2428,128,6
886,R886,3011,64,6
887,R887,3077,289,15
888,R888,2821,41,16
889,R889,2732,166,19
890,R890,2929,68,9
891,R891,3147,147,11
892,R892,2958,14,4
893,R893,2751,267,30
894,R894,2455,336,10
895,R895,3045,127,21
896,R896,3316,355,14
897,R897,3095,293,9
898,R898,3068,7,8
899,R899,3515,14,13
900,R900,3194,144,7
901,R901,2359,127,16
902,R902,3013,98,17
903,R903,2872,159,22
904,R904,3205,139,17
905,R905,3028,94,9
906,R906,3401,315,18
907,R907,3119,291,36
908,R908,3318,206,12
909,R909,2771,90,1
910,R910,3097,61,6
911,R911,3081,326,3
912,R912,3204,192,13
913,R913,2797,146,23
914,R914,2686,90,8
915,R915,2653,37,22
916,R916,2338,348,19
917,R917,2613,191,15
918,R918,2987,333,2
919,R919,2823,108,7
920,R920,2263,315,34
921,R921,3085,262,15
922,R922,2355,59,25
923,R923,2548,156,16
924,R924,2594,183,18
925,R925,2621,61,28
926,R926,3222,273,10
927,R927,3245,11,23
928,R928,3136,311,5
929,R929,2924,91,13
930,R930,3306,351,17
931,R931,3031,195,8
932,R932,2630,205,24
933,R933,3276,30,14
934,R934,3239,133,9
935,R935,3161,114,22
936,R936,3168,17,13
937,R937,3149,153,11
938,R938,3022,63,7
939,R939,3191,122,13
940,R940,2729,77,3
941,R941,3378,117,21
942,R942,2919,160,7
943,R943,2800,76,34
944,R944,3380,128,30
945,R945,3292,96,5
946,R946,3228,165,11
947,R947,2405,330,9
948,R948,3437,312,13
949,R949,3142,145,10
950,R950,1947,146,16
951,R951,2832,58,24
952,R952,2939,106,6
953,R953,3388,129,31
954,R954,2969,74,3
955,R955,2522,87,23
956,R956,2105,346,24
957,R957,2778,11,10
958,R958,2634,133,23
959,R959,3313,171,15
960,R960,3060,30,9
961,R961,2678,14,8
962,R962,3154,54,9
963,R963,2902,162,5
964,R964,2924,332,20
965,R965,2679,351,11
966,R966,3072,39,14
967,R967,2850,119,27
968,R968,2904,287,21
969,R969,3310,5,10
970,R970,3004,105,13
971,R971,3046,11,2
972,R972,3198,37,9
973,R973,3022,229,5
974,R974,2607,31,14
975,R975,3190,284,10
976,R976,2790,77,9
977,R977,3099,47,18
978,R978,2669,357,18
979,R979,2726,23,22
980,R980,2714,16,3
981,R981,2913,90,3
982,R982,2943,130,4
983,R983,3263,168,18
984,R984,2910,128,8
985,R985,3243,171,10
986,R986,3023,184,9
987,R987,2860,58,15
988,R988,2959,53,14
989,R989,2238,97,23
990,R990,2119,39,30
991,R991,3166,23,15
992,R992,2600,184,15
993,R993,3170,182,9
994,R994,2869,265,31
995,R995,2894,43,11
996,R996,3193,24,5
997,R997,2977,300,21
998,R998,2566,36,11
999,R999,3359,179,12
1000,R1000,2522,335,21
1001,R1001,3291,1,10
1002,R1002,2658,309,10
1003,R1003,2829,0,9
1004,R1004,2983,339,8
1005,R1005,2387,275,25
1006,R1006,2929,321,22
1007,R1007,3324,57,8
1008,R1008,3112,86,9
1009,R1009,2985,31,8
1010,R1010,2779,0,15
1011,R1011,2897,259,26
1012,R1012,3293,0,9
1013,R1013,2908,10,7
1014,R1014,2389,315,18
1015,R1015,3252,104,15
1016,R1016,3061,60,19
1017,R1017,2985,290,15
1018,R1018,3298,40,4
1019,R1019,3040,210,4
1020,R1020,2773,350,19
1021,R1021,2946,321,13
1022,R1022,3199,110,7
1023,R1023,3405,126,4
1024,R1024,3044,76,12
1025,R1025,3306,145,8
1026,R1026,3031,241,11
1027,R1027,2166,81,26
1028,R1028,3004,206,7
1029,R1029,2886,264,35
1030,R1030,3175,25,11
1031,R1031,3232,230,12
1032,R1032,3326,267,14
1033,R1033,2953,84,2
1034,R1034,3064,17,27
1035,R1035,2368,44,17
1036,R1036,2687,321,23
1037,R1037,3098,89,29
1038,R1038,2928,88,11
1039,R1039,2696,169,40
1040,R1040,2791,56,15
1041,R1041,3023,264,21
1042,R1042,3134,347,14
1043,R1043,2287,160,31
1044,R1044,2559,0,0
1045,R1045,2316,345,18
1046,R1046,3195,160,10
1047,R1047,3188,109,36
1048,R1048,3082,78,34
1049,R1049,2503,139,15
1050,R1050,2902,207,9
1051,R1051,2116,5,24
1052,R1052,3190,22,5
1053,R1053,2909,110,6
1054,R1054,2439,270,9
1055,R1055,2876,135,10
1056,R1056,2753,351,7
1057,R1057,3129,103,9
1058,R1058,2921,133,19
1059,R1059,3199,338,17
1060,R1060,2751,53,20
1061,R1061,3102,227,11
1062,R1062,3105,321,10
1063,R1063,3190,22,12
1064,R1064,2949,135,8
1065,R1065,2996,64,18
1066,R1066,2083,57,30
1067,R1067,3300,58,12
1068,R1068,2703,358,17
1069,R1069,2749,29,24
1070,R1070,2906,331,14
1071,R1071,3026,151,2
1072,R1072,2974,306,39
1073,R1073,3109,215,13
1074,R1074,2798,121,21
1075,R1075,2768,349,11
1076,R1076,2985,278,24
1077,R1077,3330,170,13
1078,R1078,3065,300,8
1079,R1079,2711,293,4
1080,R1080,2980,197,6
1081,R1081,2797,354,10
1082,R1082,3178,42,13
1083,R1083,3219,90,7
1084,R1084,2747,94,7
1085,R1085,2609,219,17
1086,R1086,2962,71,10
1087,R1087,2797,108,6
1088,R1088,3086,94,12
1089,R1089,3126,79,22
1090,R1090,2676,132,6
1091,R1091,2572,13,16
1092,R1092,3084,4,12
1093,R1093,2690,337,14
1094,R1094,2676,133,12
1095,R1095,2687,226,33
1096,R1096,2739,20,13
1097,R1097,2802,321,16
1098,R1098,2867,78,26
1099,R1099,3298,285,11
1100,R1100,2916,90,7
1101,R1101,3225,234,22
1102,R1102,3014,214,5
1103,R1103,3002,84,10
1104,R1104,2826,127,16
1105,R1105,2416,14,23
1106,R1106,2807,8,27
1107,R1107,2859,277,14
1108,R1108,3159,47,11
1109,R1109,3300,247,4
1110,R1110,3385,50,21
1111,R1111,3106,171,23
1112,R1112,2867,256,28
1113,R1113,2899,92,7
1114,R1114,2206,24,3
1115,R1115,3076,321,10
1116,R1116,3116,62,10
1117,R1117,3345,167,13
1118,R1118,2852,16,26
1119,R1119,2381,297,32
1120,R1120,2827,316,21
1121,R1121,2854,41,22
1122,R1122,3225,343,19
1123,R1123,3130,323,14
1124,R1124,2710,128,12
1125,R1125,2911,162,1
1126,R1126,3055,20,9
1127,R1127,2820,18,14
1128,R1128,3224,203,25
1129,R1129,2928,144,8
1130,R1130,2402,126,34
1131,R1131,2412,67,22
1132,R1132,3191,324,21
1133,R1133,2929,51,3
1134,R1134,2985,39,12
1135,R1135,2829,36,7
1136,R1136,3061,267,17
1137,R1137,3323,274,8
1138,R1138,2773,345,18
1139,R1139,3020,178,17
1140,R1140,2719,260,39
