id,label,attr_0,attr_1,attr_2
123,R123,2580,135,6
124,R124,2864,268,17
125,R125,3040,56,5
126,R126,3000,299,11
127,R127,3075,132,16
128,R128,2722,69,29
129,R129,2911,112,9
130,R130,3052,75,16
131,R131,3232,90,6
132,R132,2779,199,16
133,R133,2950,73,22
134,R134,2871,178,14
135,R135,3009,333,16
136,R136,2697,94,18
137,R137,3019,47,13
138,R138,2757,315,15
139,R139,3100,143,14
140,R140,3097,329,20
141,R141,3066,42,6
142,R142,3308,44,18
143,R143,2156,340,23
144,R144,3206,41,11
145,R145,3248,209,6
146,R146,3128,121,15
147,R147,3327,188,12
148,R148,3162,207,13
149,R149,3063,195,7
150,R150,3082,26,7
151,R151,3192,288,14
152,R152,3136,39,12
153,R153,2898,148,22
154,R154,3068,83,6
155,R155,2993,282,25
156,R156,2906,308,13
157,R157,2695,139,10
158,R158,3269,23,14
159,R159,3027,4,12
160,R160,3102,344,6
161,R161,3189,329,23
162,R162,2615,110,5
163,R163,2927,62,10
164,R164,2917,64,8
165,R165,3049,163,18
166,R166,2853,114,10
167,R167,2595,0,10
168,R168,3296,56,14
169,R169,2407,293,10
170,R170,3346,61,19
171,R171,2748,180,6
172,R172,3283,330,12
173,R173,2985,102,12
174,R174,3339,83,8
175,R175,2973,294,17
176,R176,3235,333,11
177,R177,3126,344,10
178,R178,3096,68,9
179,R179,2901,34,5
180,R180,3037,207,10
181,R181,2975,146,17
182,R182,2531,52,11
183,R183,2614,39,6
184,R184,3064,77,3
185,R185,3004,357,19
186,R186,2997,34,21
187,R187,3074,206,12
188,R188,2801,85,22
189,R189,2755,343,12
190,R190,2739,346,19
191,R191,3240,347,17
192,R192,3041,344,10
193,R193,2944,34,14
194,R194,3175,34,17
195,R195,2577,332,22
196,R196,2766,252,18
197,R197,3049,84,7
198,R198,2848,116,24
199,R199,2901,343,17
200,R200,2531,219,29
201,R201,2722,29,13
202,R202,3239,343,13
203,R203,2858,152,11
204,R204,2801,149,3
205,R205,3135,308,5
206,R206,2695,269,13
207,R207,3391,176,10
208,R208,2469,167,16
209,R209,3217,78,12
210,R210,3216,338,14
211,R211,3071,40,15
212,R212,2762,88,8
213,R213,3100,292,12
214,R214,3199,256,12
215,R215,3233,352,8
216,R216,2898,121,15
217,R217,2266,130,36
218,R218,3017,102,6
219,R219,2936,13,23
220,R220,3272,168,12
221,R221,3253,296,15
222,R222,2951,8,15
223,R223,3191,204,18
224,R224,3449,58,12
225,R225,2748,30,13
226,R226,2931,333,13
227,R227,2879,46,13
228,R228,2944,75,21
229,R229,2652,25,14
230,R230,2893,200,25
231,R231,3236,200,11
232,R232,2613,130,16
233,R233,2581,137,15
234,R234,2498,46,27
235,R235,2772,178,7
236,R236,2940,6,9
237,R237,2335,358,22
238,R238,2459,349,16
239,R239,3088,113,4
240,R240,2574,341,14
241,R241,2753,217,28
242,R242,2116,213,28
243,R243,3021,118,8
244,R244,3050,198,8
245,R245,2396,116,27
246,R246,2694,210,18
247,R247,2987,319,23
248,R248,2931,317,17
249,R249,2658,161,19
250,R250,2666,38,17
251,R251,3250,86,30
252,R252,3225,144,41
253,R253,2646,41,25
254,R254,2322,294,31
255,R255,2159,41,25
256,R256,3211,351,12
257,R257,2984,12,8
258,R258,3206,159,8
259,R259,2703,135,4
260,R260,2496,344,41
261,R261,3450,57,22
262,R262,3220,128,15
263,R263,2955,138,13
264,R264,2806,21,3
265,R265,2693,135,4
266,R266,3248,56,19
267,R267,3064,119,28
268,R268,3025,61,2
269,R269,2990,108,22
270,R270,3010,275,18
271,R271,3333,28,21
272,R272,2804,68,13
273,R273,3169,90,6
274,R274,3158,333,10
275,R275,2322,281,17
276,R276,3162,245,8
277,R277,3176,353,14
278,R278,2954,337,16
279,R279,3084,336,16
280,R280,3011,102,18
281,R281,3004,32,9
282,R282,3250,82,14
283,R283,3012,334,7
284,R284,3369,269,12
285,R285,3136,48,19
286,R286,3202,172,7
287,R287,3151,328,9
288,R288,2703,330,27
289,R289,3193,177,12
290,R290,3278,47,23
291,R291,3131,319,5
292,R292,2722,167,8
293,R293,2755,336,11
294,R294,3049,237,7
295,R295,3059,341,13
296,R296,2986,334,11
297,R297,3340,352,18
298,R298,2411,198,22
299,R299,3042,44,14
300,R300,2399,274,30
301,R301,3173,267,9
302,R302,2863,31,7
303,R303,2852,293,16
304,R304,3182,156,15
305,R305,2942,352,21
306,R306,3096,14,10
307,R307,3240,45,8
308,R308,3296,112,5
309,R309,3246,100,9
310,R310,2576,136,28
311,R311,3288,176,13
312,R312,2967,295,16
313,R313,2977,35,15
314,R314,3083,31,13
315,R315,3281,304,7
316,R316,3041,59,18
317,R317,3374,120,32
318,R318,2758,51,10
319,R319,2962,106,30
320,R320,3051,22,8
321,R321,3195,5,9
322,R322,3057,144,20
323,R323,2756,52,20
324,R324,2712,338,18
325,R325,2985,344,16
326,R326,2613,85,10
327,R327,2823,67,22
328,R328,2357,120,23
329,R329,3135,235,12
330,R330,2640,116,13
331,R331,2616,63,12
332,R332,2968,246,17
333,R333,3008,24,17
334,R334,3315,337,13
335,R335,3267,90,4
336,R336,3031,158,9
337,R337,3251,79,15
338,R338,2595,83,6
339,R339,3270,251,19
340,R340,3226,78,6
341,R341,3173,45,13
342,R342,3204,235,16
343,R343,3037,2,5
344,R344,2849,356,10
345,R345,3116,74,8
346,R346,3293,288,9
347,R347,3449,89,19
348,R348,2744,344,16
349,R349,2975,3,21
350,R350,2936,23,5
351,R351,2965,65,9
352,R352,3136,294,9
353,R353,3021,90,6
354,R354,2973,1,14
355,R355,3394,162,14
356,R356,3044,216,15
357,R357,3130,340,25
358,R358,2938,356,17
359,R359,3648,271,12
360,R360,3109,352,20
361,R361,2929,18,2
362,R362,3008,49,18
363,R363,2920,16,4
364,R364,2898,196,16
365,R365,3054,97,11
366,R366,2518,177,9
367,R367,2712,24,11
368,R368,2951,91,18
369,R369,2574,49,18
370,R370,3263,270,18
371,R371,2860,22,10
372,R372,3296,68,5
373,R373,2627,34,17
374,R374,2944,136,18
375,R375,3249,354,11
376,R376,3192,122,22
377,R377,3308,138,21
378,R378,3229,315,7
379,R379,3046,45,7
380,R380,2842,117,14
381,R381,1918,20,21
382,R382,3402,173,16
383,R383,3087,34,3
384,R384,2973,92,19
385,R385,2941,345,7
386,R386,3381,24,22
387,R387,2891,216,7
388,R388,2984,56,10
389,R389,2888,62,28
390,R390,3266,304,24
391,R391,3240,49,9
392,R392,2766,87,9
393,R393,2751,90,9
394,R394,2355,335,22
395,R395,2670,130,25
396,R396,3178,0,12
397,R397,2876,71,13
398,R398,2912,65,11
399,R399,3850,0,17
400,R400,2976,116,10
401,R401,3024,354,12
402,R402,2847,62,7
403,R403,3030,5,12
404,R404,3023,94,8
405,R405,3149,80,9
406,R406,3261,76,9
407,R407,3152,358,7
408,R408,3343,24,11
409,R409,3121,13,16
410,R410,3205,29,7
411,R411,3255,11,9
412,R412,3116,92,23
413,R413,2942,335,20
414,R414,3242,332,6
415,R415,2398,308,8
416,R416,3091,57,16
417,R417,2804,55,6
418,R418,2687,73,13
419,R419,3243,157,14
420,R420,3319,203,13
421,R421,2823,49,25
422,R422,3181,8,12
423,R423,3209,200,22
424,R424,3214,36,22
425,R425,2926,237,11
426,R426,3178,14,13
427,R427,2815,39,7
428,R428,3312,150,22
429,R429,3128,88,17
430,R430,2868,73,11
431,R431,2906,58,29
432,R432,3097,208,14
433,R433,3170,125,6
434,R434,1938,305,13
435,R435,3222,253,5
436,R436,2812,59,26
437,R437,2919,119,2
438,R438,3101,313,17
439,R439,2750,39,7
440,R440,3222,291,4
441,R441,2850,2,7
442,R442,2889,305,28
443,R443,3171,339,16
444,R444,2886,53,15
445,R445,3343,49,17
446,R446,3280,99,8
447,R447,3258,22,4
448,R448,3017,126,8
449,R449,2970,258,28
450,R450,3253,18,11
451,R451,3281,76,14
452,R452,2903,31,12
453,R453,2695,67,12
454,R454,2383,102,20
455,R455,3151,141,9
456,R456,3086,101,29
457,R457,2880,21,33
458,R458,3003,219,3
459,R459,2865,102,22
460,R460,3323,281,1
461,R461,3101,294,3
462,R462,2771,51,15
463,R463,2945,38,8
464,R464,3222,47,15
465,R465,3224,62,28
466,R466,2494,231,12
467,R467,3047,308,13
468,R468,2647,34,7
469,R469,2789,330,14
470,R470,3038,10,5
471,R471,2559,183,16
472,R472,2784,39,14
473,R473,2998,189,18
474,R474,3193,126,16
475,R475,2778,93,10
476,R476,3123,315,8
477,R477,2975,133,10
478,R478,2950,199,27
479,R479,2926,229,20
480,R480,3150,65,16
481,R481,3247,279,9
482,R482,3123,21,38
483,R483,3152,9,15
484,R484,3177,339,4
485,R485,2783,29,12
486,R486,2898,225,4
487,R487,3094,79,15
488,R488,2888,86,29
489,R489,3274,84,7
490,R490,2115,13,19
491,R491,2956,33,7
492,R492,3247,41,21
493,R493,3126,295,11
494,R494,2549,156,11
495,R495,2158,297,35
496,R496,3061,113,10
497,R497,3152,297,16
498,R498,2420,307,16
499,R499,3154,283,19
500,R500,2952,63,11
501,R501,2814,303,25
502,R502,2717,110,8
503,R503,2877,322,30
504,R504,2959,55,18
505,R505,2665,124,3
506,R506,3144,279,20
507,R507,2497,227,23
508,R508,2568,35,12
509,R509,3149,285,12
510,R510,2811,99,5
511,R511,2971,192,15
512,R512,2741,11,19
513,R513,2930,132,6
514,R514,3184,355,6
515,R515,2989,337,5
516,R516,2615,17,19
517,R517,2937,359,16
518,R518,2851,179,28
519,R519,3335,95,19
520,R520,2535,194,4
521,R521,3080,350,4
522,R522,2797,71,16
523,R523,2801,349,8
524,R524,3022,105,13
525,R525,2808,324,16
526,R526,2810,79,4
527,R527,2701,156,15
528,R528,3014,256,15
529,R529,3232,86,22
530,R530,3220,342,13
531,R531,3394,128,11
532,R532,2461,266,7
533,R533,2996,9,20
534,R534,2940,76,8
535,R535,3049,90,16
536,R536,2906,108,2
537,R537,2489,117,3
538,R538,2669,34,9
539,R539,2612,102,20
540,R540,2988,8,19
541,R541,3198,80,9
542,R542,2443,77,19
543,R543,2839,66,24
544,R544,3339,276,17
545,R545,2747,358,16
546,R546,2935,217,7
547,R547,2989,354,10
548,R548,2414,105,24
549,R549,3305,5,12
550,R550,2829,298,4
551,R551,3032,352,12
552,R552,3094,153,8
553,R553,3414,105,13
554,R554,2858,111,19
555,R555,2902,86,21
556,R556,3122,169,20
557,R557,3431,238,8
558,R558,3151,65,20
559,R559,2729,147,8
560,R560,3175,73,5
561,R561,2878,63,13
562,R562,3296,157,23
563,R563,3124,102,15
564,R564,3041,240,7
565,R565,2871,67,16
566,R566,2904,111,12
567,R567,2542,193,8
568,R568,2885,119,19
569,R569,2085,279,35
570,R570,3202,149,20
571,R571,2220,36,34
572,R572,3302,173,29
573,R573,3201,228,6
574,R574,2975,180,9
575,R575,2120,33,20
576,R576,3012,124,14
577,R577,2835,228,20
578,R578,2770,204,8
579,R579,3049,99,3
580,R580,3375,185,13
581,R581,3262,330,13
582,R582,3067,14,8
583,R583,2610,208,10
584,R584,2858,213,13
585,R585,3223,14,19
586,R586,2952,352,9
587,R587,2987,46,28
588,R588,2824,58,16
589,R589,2944,74,21
590,R590,2956,19,14
591,R591,3067,343,13
592,R592,3022,121,6
593,R593,2709,274,9
594,R594,3034,211,1
595,R595,2434,325,6
596,R596,2559,53,15
597,R597,3067,339,7
598,R598,2713,90,9
599,R599,3254,213,21
600,R600,2429,242,22
601,R601,3208,24,16
602,R602,2895,355,10
603,R603,2903,353,13
604,R604,3041,79,13
605,R605,2579,198,28
606,R606,2961,104,6
607,R607,3032,21,8
608,R608,2847,2,7
609,R609,2873,63,15
610,R610,3251,344,9
611,R611,2528,234,13
612,R612,2142,26,37
613,R613,3271,307,5
614,R614,3121,249,15
615,R615,2874,322,21
616,R616,2851,343,9
617,R617,2736,63,7
618,R618,2402,79,23
619,R619,3116,151,19
620,R620,3390,180,6
621,R621,3300,170,11
622,R622,3194,330,4
623,R623,2962,271,16
624,R624,2898,341,22
625,R625,3222,257,3
626,R626,2845,352,8
627,R627,2351,63,13
628,R628,2692,55,6
629,R629,2782,20,11
630,R630,3116,211,10
631,R631,3089,172,17
632,R632,2967,281,6
633,R633,2651,87,16
634,R634,3021,281,13
635,R635,3247,16,10
636,R636,3315,334,9
637,R637,3098,147,17
638,R638,3166,267,23
639,R639,2513,38,11
640,R640,3053,82,8
641,R641,2288,324,21
642,R642,2760,93,9
643,R643,2998,188,5
644,R644,2156,229,28
645,R645,3077,59,16
646,R646,3090,320,19
647,R647,2731,74,13
648,R648,3091,349,18
649,R649,3083,41,9
650,R650,2505,270,26
651,R651,3247,303,21
652,R652,2639,69,14
653,R653,2947,115,12
654,R654,2866,221,26
655,R655,3167,164,9
656,R656,2590,47,26
657,R657,2521,176,12
658,R658,2784,102,12
659,R659,3054,76,4
660,R660,3358,133,10
661,R661,3201,8,2
662,R662,3100,31,17
663,R663,3121,318,17
664,R664,2995,6,7
665,R665,2240,326,35
666,R666,2820,78,33
667,R667,3014,355,13
668,R668,2907,8,19
669,R669,2750,52,5
670,R670,2736,120,5
671,R671,3282,319,26
672,R672,2661,36,19
673,R673,3054,3,14
674,R674,3044,205,26
675,R675,3157,294,10
676,R676,3149,353,17
677,R677,3008,135,5
678,R678,2835,2,21
679,R679,3043,210,19
680,R680,2807,27,19
681,R681,3044,52,17
682,R682,3029,120,12
683,R683,3297,243,19
684,R684,2912,106,20
685,R685,3205,170,11
686,R686,3222,199,16
687,R687,2834,60,5
688,R688,3185,284,4
689,R689,2803,104,20
690,R690,3350,309,29
691,R691,2449,61,10
692,R692,2667,78,10
693,R693,3081,67,13
694,R694,2660,57,16
695,R695,3290,110,15
696,R696,3013,285,11
697,R697,3044,90,8
698,R698,2980,192,10
699,R699,3262,71,15
700,R700,3151,181,11
701,R701,3307,320,13
702,R702,3418,191,12
703,R703,3113,86,7
704,R704,3037,355,9
705,R705,3019,258,14
706,R706,2423,334,18
707,R707,2390,63,23
708,R708,2867,212,30
709,R709,2048,327,23
710,R710,2743,349,1
711,R711,2983,54,18
712,R712,2850,64,11
713,R713,3113,278,10
714,R714,3168,38,15
715,R715,2872,24,19
716,R716,3108,43,15
717,R717,3031,293,5
718,R718,2253,34,16
719,R719,3025,165,7
720,R720,3251,330,12
721,R721,2982,53,10
722,R722,2898,215,22
723,R723,3029,3,10
724,R724,3250,330,5
725,R725,3094,68,15
726,R726,2703,312,12
727,R727,2524,101,5
728,R728,3136,227,12
729,R729,3038,113,9
730,R730,2988,346,14
731,R731,3556,42,23
732,R732,3116,145,28
733,R733,2994,177,12
734,R734,2788,192,18
735,R735,2676,194,28
736,R736,2801,139,13
737,R737,2739,21,23
738,R738,2769,211,30
739,R739,3000,356,9
740,R740,3086,69,18
741,R741,2610,38,14
742,R742,3277,237,11
743,R743,3152,137,21
744,R744,2610,52,29
745,R745,2705,23,14
746,R746,2903,72,2
747,R747,2808,75,25
748,R748,2964,46,15
749,R749,3340,167,15
750,R750,3057,318,13
751,R751,3000,356,4
752,R752,3326,50,24
753,R753,3268,173,17
754,R754,2919,66,13
755,R755,2955,29,5
756,R756,3489,281,21
757,R757,3110,29,6
758,R758,2945,216,8
759,R759,3092,161,9
760,R760,3026,102,8
761,R761,3095,168,16
762,R762,2992,67,13
763,R763,2844,327,16
764,R764,3309,43,8
765,R765,3159,6,24
766,R766,3139,342,8
767,R767,2900,109,16
768,R768,3067,53,14
769,R769,2415,211,22
770,R770,2871,130,13
771,R771,3225,300,20
772,R772,2867,315,5
773,R773,3172,270,4
774,R774,2936,0,9
775,R775,3011,56,5
776,R776,2563,34,14
777,R777,2558,329,15
778,R778,2865,72,8
779,R779,2222,285,26
780,R780,3176,113,10
781,R781,2711,45,1
782,R782,3302,81,10
783,R783,3013,132,6
784,R784,3054,201,29
785,R785,2622,84,6
786,R786,2643,65,13
787,R787,2804,81,16
788,R788,2894,6,7
789,R789,3059,6,7
790,R790,3244,349,15
791,R791,2614,61,9
792,R792,3033,346,10
793,R793,3087,275,14
794,R794,2920,336,12
795,R795,2330,286,37
796,R796,3061,35,9
797,R797,3174,225,0
798,R798,2404,179,19
799,R799,3151,66,12
800,R800,2721,101,14
801,R801,3237,334,11
802,R802,2731,32,14
803,R803,2771,72,12
804,R804,3082,302,20
805,R805,3200,48,6
806,R806,1975,7,21
807,R807,3167,11,20
808,R808,3110,72,10
809,R809,2228,338,22
810,R810,3122,18,9
811,R811,2600,152,10
812,R812,2834,87,14
813,R813,2980,309,10
814,R814,2820,123,14
815,R815,3072,65,5
816,R816,3017,163,11
817,R817,2929,209,24
818,R818,2601,51,7
819,R819,2919,147,15
820,R820,3202,184,10
821,R821,3225,348,11
822,R822,2429,347,23
823,R823,3497,90,17
824,R824,3116,263,28
825,R825,2821,234,24
826,R826,3136,34,2
827,R827,3078,41,14
828,R828,2972,45,19
829,R829,3372,25,17
830,R830,3221,220,7
831,R831,2997,330,16
832,R832,3051,21,17
833,R833,2578,351,6
834,R834,3117,13,4
835,R835,3229,288,17
836,R836,3270,14,10
837,R837,2712,78,10
838,R838,3125,37,7
839,R839,2878,227,10
840,R840,3283,36,19
841,R841,2289,324,27
842,R842,3513,52,14
843,R843,3002,72,5
844,R844,2558,36,8
845,R845,3139,334,7
846,R846,2697,16,8
847,R847,2649,73,8
848,R848,3360,340,15
849,R849,3068,76,7
850,R850,2845,72,32
851,R851,2831,294,8
852,R852,3191,24,16
853,R853,3018,0,4
854,R854,2430,262,16
855,R855,2988,168,18
856,R856,3175,25,21
857,R857,3028,38,11
858,R858,3355,280,23
859,R859,2831,319,24
860,R860,3025,250,20
861,R861,3344,4,19
862,R862,2913,225,25
863,R863,2787,165,13
864,R864,2834,57,28
865,R865,3121,229,10
866,R866,3046,3,25
867,R867,2731,22,14
868,R868,3102,55,9
869,R869,2896,128,21
870,R870,3165,336,9
871,R871,2144,298,33
872,R872,2939,195,13
873,R873,3100,104,19
874,R874,3088,318,14
875,R875,2978,67,4
876,R876,3188,8,12
877,R877,2631,153,2
878,R878,3187,147,17
879,R879,2780,92,14
880,R880,3139,101,13
881,R881,2835,92,8
882,R882,2859,144,26
883,R883,2857,100,5
884,R884,2230,319,18
885,R885,2776,39,3
886,R886,3362,223,16
887,R887,2778,21,15
888,R888,3271,314,28
889,R889,3096,259,30
890,R890,3264,337,19
891,R891,2250,331,30
892,R892,2860,297,11
893,R893,3125,274,15
894,R894,3135,262,9
895,R895,2371,6,21
896,R896,3108,7,15
897,R897,2526,170,16
898,R898,1904,4,19
899,R899,3109,145,16
900,R900,3103,111,13
901,R901,2305,246,12
902,R902,2642,176,3
903,R903,2616,24,39
904,R904,3105,53,5
905,R905,3093,72,6
906,R906,3083,81,14
907,R907,2963,67,33
908,R908,3070,37,7
909,R909,3213,321,15
910,R910,3327,73,6
911,R911,2859,152,13
912,R912,2738,45,8
913,R913,3140,305,9
914,R914,3165,272,20
915,R915,2832,113,14
916,R916,3089,30,5
917,R917,3226,349,5
918,R918,2924,26,15
919,R919,3013,15,22
920,R920,2951,245,11
921,R921,2263,13,28
922,R922,3027,287,5
923,R923,2529,51,15
924,R924,3159,76,16
925,R925,3078,113,16
926,R926,2936,323,9
927,R927,3117,292,8
928,R928,2988,162,2
929,R929,3009,131,5
930,R930,3315,23,14
931,R931,3254,352,14
932,R932,2960,140,16
933,R933,3146,27,14
934,R934,3260,234,10
935,R935,3047,83,18
936,R936,3193,29,2
937,R937,3301,32,13
938,R938,3265,122,9
939,R939,3207,34,12
940,R940,2913,53,7
941,R941,3034,12,15
942,R942,3067,90,6
943,R943,2761,75,9
944,R944,2991,342,18
945,R945,2933,351,19
946,R946,3345,117,16
947,R947,3065,252,18
948,R948,3389,111,6
949,R949,2916,7,18
950,R950,2395,328,20
951,R951,2961,125,18
952,R952,3177,150,18
953,R953,2996,168,15
954,R954,2425,80,16
955,R955,3192,73,17
956,R956,2630,138,13
957,R957,2642,61,30
958,R958,3086,60,8
959,R959,3251,354,19
960,R960,3027,76,30
961,R961,2646,96,7
962,R962,3303,16,12
963,R963,3338,80,16
964,R964,2464,347,23
965,R965,3260,80,14
966,R966,2881,134,30
967,R967,3083,135,5
968,R968,3189,153,16
969,R969,2946,57,18
970,R970,2676,119,5
971,R971,2647,21,11
972,R972,3155,30,12
973,R973,2978,310,14
974,R974,3188,261,16
975,R975,2736,232,20
976,R976,3188,202,28
977,R977,3157,42,12
978,R978,2977,38,6
979,R979,2552,48,14
980,R980,3074,59,16
981,R981,2739,346,6
982,R982,3252,282,15
983,R983,3295,71,22
984,R984,2989,76,7
985,R985,2870,283,16
986,R986,3253,249,11
987,R987,3093,99,27
988,R988,2957,295,8
989,R989,2965,120,17
990,R990,3218,336,5
991,R991,2944,281,4
992,R992,2972,198,2
993,R993,2740,27,15
994,R994,2881,78,39
995,R995,2584,330,19
996,R996,2868,71,32
997,R997,3288,311,10
998,R998,2858,44,20
999,R999,2932,36,8
1000,R1000,3262,359,14
1001,R1001,3142,323,9
1002,R1002,3109,43,30
1003,R1003,3061,121,20
1004,R1004,2378,132,18
1005,R1005,2724,5,3
1006,R1006,3256,79,5
1007,R1007,2750,354,16
1008,R1008,3001,198,5
1009,R1009,3214,250,18
1010,R1010,2985,133,9
1011,R1011,3128,288,3
1012,R1012,2824,354,7
1013,R1013,2672,326,11
1014,R1014,3018,234,12
1015,R1015,2978,132,12
1016,R1016,2790,126,13
1017,R1017,3139,266,12
1018,R1018,2960,129,3
1019,R1019,3347,333,29
1020,R1020,3242,16,21
1021,R1021,3102,53,17
1022,R1022,2701,294,11
1023,R1023,2851,204,23
1024,R1024,3139,50,26
1025,R1025,3151,358,9
1026,R1026,2511,110,9
1027,R1027,3211,64,10
1028,R1028,3097,311,10
1029,R1029,2408,79,5
1030,R1030,2958,89,16
1031,R1031,2953,232,26
1032,R1032,3135,56,9
1033,R1033,2981,331,9
1034,R1034,2855,326,23
1035,R1035,3288,17,9
1036,R1036,2582,280,11
1037,R1037,3286,157,2
1038,R1038,3382,282,16
1039,R1039,2544,288,13
1040,R1040,2998,256,14
1041,R1041,3255,357,4
1042,R1042,3275,354,18
1043,R1043,2811,54,19
1044,R1044,2790,255,3
1045,R1045,2949,321,3
1046,R1046,3178,17,9
1047,R1047,2932,270,12
1048,R1048,2453,53,24
1049,R1049,3188,315,9
1050,R1050,2338,311,19
1051,R1051,3035,333,5
1052,R1052,2934,115,5
1053,R1053,2896,161,19
1054,R1054,2259,333,21
1055,R1055,2893,38,17
1056,R1056,3037,71,19
1057,R1057,3093,101,14
1058,R1058,2844,1,9
1059,R1059,2992,43,23
1060,R1060,3178,139,9
1061,R1061,3218,1,12
1062,R1062,3286,11,10
1063,R1063,2308,65,8
1064,R1064,2843,43,9
1065,R1065,3126,48,14
1066,R1066,2724,35,10
1067,R1067,3255,180,20
1068,R1068,3234,41,9
1069,R1069,3123,253,13
1070,R1070,2940,77,14
1071,R1071,3167,140,8
1072,R1072,2889,7,19
1073,R1073,2647,63,14
1074,R1074,3393,89,16
1075,R1075,3112,109,13
1076,R1076,2942,9,14
1077,R1077,2717,27,10
1078,R1078,3063,347,3
1079,R1079,3078,262,21
1080,R1080,2208,351,10
1081,R1081,2852,159,18
1082,R1082,2949,159,13
1083,R1083,2810,352,11
1084,R1084,3288,117,10
1085,R1085,3096,234,18
1086,R1086,2971,179,11
1087,R1087,3328,51,7
1088,R1088,3300,351,25
1089,R1089,2875,165,8
1090,R1090,2822,122,12
1091,R1091,3173,291,19
1092,R1092,3110,315,10
1093,R1093,2952,100,5
1094,R1094,2652,23,13
1095,R1095,3333,113,7
1096,R1096,3397,96,12
1097,R1097,2481,46,28
1098,R1098,2984,355,15
1099,R1099,3232,88,6
1100,R1100,2743,50,16
1101,R1101,3043,7,15
1102,R1102,2882,238,9
1103,R1103,2178,23,37
1104,R1104,2581,112,16
1105,R1105,2728,26,19
1106,R1106,3340,231,19
1107,R1107,2977,230,20
1108,R1108,3211,314,25
1109,R1109,3048,96,2
1110,R1110,2960,169,10
1111,R1111,2210,30,34
1112,R1112,2511,285,19
1113,R1113,2990,10,12
1114,R1114,3325,159,8
1115,R1115,3005,318,17
1116,R1116,3133,107,7
1117,R1117,2757,145,13
1118,R1118,2830,179,9
1119,R1119,3116,303,7
1120,R1120,2538,128,8
1121,R1121,3261,354,4
1122,R1122,3282,325,4
1123,R1123,3111,292,34
1124,R1124,2596,113,20
1125,R1125,3143,117,8
1126,R1126,3249,56,11
1127,R1127,3196,103,32
1128,R1128,2901,328,19
1129,R1129,2758,99,6
1130,R1130,3268,302,4
1131,R1131,3253,76,12
1132,R1132,3037,350,11
1133,R1133,3068,50,11
1134,R1134,3157,25,11
1135,R1135,2877,254,11
1136,R1136,2597,328,10
1137,R1137,3063,230,7
1138,R1138,2540,287,11
1139,R1139,2931,332,22
1140,R1140,3246,102,18
