id,label,attr_0,attr_1,attr_2
93,R93,8750,7755,3568
94,R94,3225,6952,5997
95,R95,8386,4229,7782
96,R96,9202,5572,1386
97,R97,9401,7664,7175
98,R98,6769,391,1025
99,R99,250,6436,5776
100,R100,1501,5398,7774
101,R101,8566,2492,3398
102,R102,2452,4477,6917
103,R103,2647,4851,5202
104,R104,4657,959,7059
105,R105,8917,7888,540
106,R106,3858,4212,3937
107,R107,6109,5987,8202
108,R108,6217,7211,9510
109,R109,7534,6574,9258
110,R110,7259,9368,6919
111,R111,2432,5924,3088
112,R112,2097,1866,1752
113,R113,4043,4162,2979
114,R114,2034,2834,8826
115,R115,109,2843,7013
116,R116,4159,3849,4440
117,R117,2596,5217,9025
118,R118,6009,3416,4351
119,R119,4434,3284,6819
120,R120,1529,118,939
121,R121,566,7073,1466
122,R122,6761,1693,1518
123,R123,5639,9406,4659
124,R124,2556,4440,8676
125,R125,1125,7640,2107
126,R126,3650,1467,1196
127,R127,6848,5816,543
128,R128,3349,4894,1671
129,R129,7684,4013,2414
130,R130,1605,2831,9289
131,R131,8684,6290,5997
132,R132,7874,7536,2932
133,R133,8724,9939,785
134,R134,4147,7597,6980
135,R135,3770,4920,6822
136,R136,5407,707,6271
137,R137,9019,5629,7076
138,R138,9008,8359,284
139,R139,2703,2077,8756
140,R140,3096,2602,8983
141,R141,2395,5658,5008
142,R142,888,4466,8718
143,R143,5192,6595,896
144,R144,629,4775,1083
145,R145,257,5542,8404
146,R146,1247,8014,4742
147,R147,5349,5223,7966
148,R148,1271,2213,8135
149,R149,3601,949,5970
150,R150,2794,8285,3715
151,R151,3503,8819,8512
152,R152,7584,1483,6462
153,R153,616,6573,9195
154,R154,2345,2218,8238
155,R155,4224,7684,3253
156,R156,1037,5508,4092
157,R157,8602,6587,5834
158,R158,4342,5378,1585
159,R159,8967,5783,2781
160,R160,9902,1076,4819
161,R161,3171,1062,8820
162,R162,3680,9792,529
163,R163,8134,9033,8199
164,R164,2429,6403,286
165,R165,4660,2116,807
166,R166,1145,3904,2062
167,R167,1934,2177,3760
168,R168,2357,6393,5557
169,R169,5577,4123,8103
170,R170,732,6305,9573
171,R171,9435,8006,791
172,R172,1256,4682,9464
173,R173,1184,2643,4562
174,R174,1354,866,2800
175,R175,6793,2032,7272
176,R176,2175,7500,8320
177,R177,880,8214,9165
178,R178,5875,911,1837
179,R179,1775,613,7619
180,R180,3158,2844,4191
181,R181,1810,5101,8216
182,R182,2638,7132,6574
183,R183,4116,3885,8528
184,R184,7195,4837,5745
185,R185,2442,4473,8650
186,R186,3997,9766,3862
187,R187,3976,291,1896
188,R188,1055,5102,2246
189,R189,7754,8858,8692
190,R190,3499,3649,8529
191,R191,6282,6909,9275
192,R192,6464,7302,8688
193,R193,6330,432,3692
194,R194,2615,8194,5641
195,R195,3858,1215,7174
196,R196,5869,8287,536
197,R197,7914,3358,349
198,R198,976,500,1582
199,R199,5837,4921,5445
200,R200,2484,9055,5023
201,R201,4685,9568,5949
202,R202,4659,3406,1109
203,R203,1612,3271,1541
204,R204,1627,6874,9175
205,R205,7472,528,1165
206,R206,1007,9618,2536
207,R207,6414,9724,2887
208,R208,3490,3663,7083
209,R209,9848,1247,9778
210,R210,139,1083,6594
211,R211,3839,4983,1638
212,R212,2397,9633,6063
213,R213,9698,7137,5333
214,R214,5953,6939,1780
215,R215,5039,5227,2521
216,R216,3076,5893,356
217,R217,187,4578,5814
218,R218,441,4327,5547
219,R219,4510,8695,3156
220,R220,1502,955,6505
221,R221,1983,9020,1249
222,R222,1859,7212,2760
223,R223,4233,7339,5506
224,R224,4842,5799,8495
225,R225,7979,2615,2052
226,R226,9579,2170,3007
227,R227,1077,7233,1959
228,R228,1125,8800,9685
229,R229,5054,5955,2832
230,R230,9734,7450,1319
231,R231,8494,1303,1390
232,R232,6357,5590,5672
233,R233,3361,9464,4249
234,R234,7263,4915,3601
235,R235,2515,6075,7621
236,R236,9683,7695,8117
237,R237,2934,8075,6083
238,R238,832,4318,1813
239,R239,7860,5239,8694
240,R240,7573,72,7507
241,R241,8256,8941,2039
242,R242,5371,5324,9349
243,R243,6761,2729,2063
244,R244,6868,3539,8793
245,R245,368,5843,4653
246,R246,7379,2953,5061
247,R247,8134,357,2980
248,R248,2671,5842,3658
249,R249,2458,3896,1493
250,R250,6391,8770,9772
251,R251,46,2373,2778
252,R252,2401,3889,5407
253,R253,578,2685,8314
254,R254,661,3838,9952
255,R255,5835,8988,4527
256,R256,8257,4705,9674
257,R257,775,1960,3279
258,R258,1183,914,9372
259,R259,1537,3823,9268
260,R260,8352,7134,6896
261,R261,7777,904,9510
262,R262,9502,8982,1911
263,R263,1606,5155,2853
264,R264,4464,5369,3884
265,R265,4214,1567,6458
266,R266,1176,191,4932
267,R267,1261,7591,6450
268,R268,6006,4877,4929
269,R269,1136,2839,8298
270,R270,3111,9984,400
271,R271,6183,1046,9883
272,R272,6628,7043,2506
273,R273,8451,540,1633
274,R274,6727,670,7996
275,R275,8393,1211,1223
276,R276,9317,9756,344
277,R277,2870,1092,7873
278,R278,6175,2041,1877
279,R279,4777,2502,6120
280,R280,2310,7024,8762
281,R281,2825,4179,5109
282,R282,1957,1994,7329
283,R283,1677,7663,9438
284,R284,5636,8463,3286
285,R285,8907,4984,6280
286,R286,1749,7101,3536
287,R287,3960,6072,6983
288,R288,2788,5377,5056
289,R289,3536,4117,5441
290,R290,8884,1639,3784
291,R291,8729,4730,6067
292,R292,1119,7877,8330
293,R293,2482,3271,6164
294,R294,960,7247,7009
295,R295,2582,8604,8329
296,R296,2548,7884,1854
297,R297,3765,5027,2122
298,R298,7854,775,105
299,R299,8241,7627,5485
300,R300,8008,3896,8083
301,R301,4970,2305,8737
302,R302,598,652,1033
303,R303,1448,9780,3494
304,R304,6141,6834,6242
305,R305,7151,1837,6344
306,R306,1668,483,951
307,R307,3442,3581,9823
308,R308,5079,3497,4697
309,R309,1928,4928,1600
310,R310,8772,5581,171
311,R311,4082,1866,1089
312,R312,5489,9950,3129
313,R313,4242,9228,1724
314,R314,4454,4926,8156
315,R315,7513,7749,8571
316,R316,7328,6218,7433
317,R317,516,7468,7772
318,R318,4858,5092,607
319,R319,2965,9271,9818
320,R320,1523,5865,2220
321,R321,8107,9246,8580
322,R322,2940,5649,436
323,R323,7080,8676,241
324,R324,5984,7532,6739
325,R325,8993,1121,3008
326,R326,1273,3820,6996
327,R327,792,434,2061
328,R328,9991,6552,2568
329,R329,6703,4617,5277
330,R330,5202,701,4422
331,R331,1240,6683,2700
332,R332,6674,9635,6987
333,R333,2265,804,6297
334,R334,5229,5713,4025
335,R335,3162,9991,3259
336,R336,3623,5467,7700
337,R337,2283,3161,6669
338,R338,3297,6130,8357
339,R339,2130,2553,5030
340,R340,1604,1065,7620
341,R341,781,5653,564
342,R342,4179,4221,9414
343,R343,4503,1127,9387
344,R344,5335,2449,4094
345,R345,6608,5819,292
346,R346,5661,2776,4501
347,R347,4410,3402,4763
348,R348,651,3158,7911
349,R349,253,2864,5488
350,R350,7739,3899,495
351,R351,3025,127,9417
352,R352,4634,8068,2235
353,R353,9711,1808,2901
354,R354,5639,2433,2679
355,R355,2436,3998,9077
356,R356,9510,8273,2131
357,R357,3136,9827,3421
358,R358,4708,8080,291
359,R359,8255,145,3752
360,R360,8874,8781,759
361,R361,4122,8449,5753
362,R362,5804,2767,1985
363,R363,1365,4486,367
364,R364,2932,156,7499
365,R365,3679,2882,4535
366,R366,3243,9025,6187
367,R367,7206,8145,5591
368,R368,2970,4866,1799
369,R369,8896,9617,5412
370,R370,8505,2697,7418
371,R371,1178,1124,8690
372,R372,5923,3420,2527
373,R373,344,676,4137
374,R374,2479,8978,6092
375,R375,5076,5230,559
376,R376,7860,2829,760
377,R377,7341,8684,3184
378,R378,2118,1911,8144
379,R379,2640,9016,3241
380,R380,1050,5213,6305
381,R381,1745,1706,5146
382,R382,4007,7198,7813
383,R383,5877,3508,629
384,R384,310,6969,9258
385,R385,4260,1817,9301
386,R386,6432,9857,2429
387,R387,1135,4489,4225
388,R388,9349,9710,7030
389,R389,7111,9742,5172
390,R390,3064,9399,159
391,R391,84,3828,9235
392,R392,7678,4390,8403
393,R393,6147,8438,3812
394,R394,4770,4256,5971
395,R395,8791,771,5018
396,R396,1869,6696,2661
397,R397,242,7510,192
398,R398,2088,5706,872
399,R399,1445,8944,2028
400,R400,315,6852,8524
401,R401,5352,9424,2340
402,R402,9115,107,1641
403,R403,3776,5405,5350
404,R404,6628,7999,2160
405,R405,9087,8168,5567
406,R406,2590,2230,9485
407,R407,5598,9964,5959
408,R408,1888,2820,1405
409,R409,2977,7813,3216
410,R410,1568,1830,120
411,R411,7459,6368,2649
412,R412,4253,8032,4587
413,R413,5186,1211,1865
414,R414,6534,1651,7743
415,R415,8214,4386,5679
416,R416,415,4064,167
417,R417,8679,2052,9661
418,R418,9142,3929,5005
419,R419,4929,6775,4147
420,R420,4438,8054,8757
421,R421,9651,2704,8047
422,R422,9899,5158,1103
423,R423,8551,490,5670
424,R424,6961,7814,2752
425,R425,715,9838,7548
426,R426,219,4014,8792
427,R427,2200,2321,1272
428,R428,2157,5916,844
429,R429,1128,9278,9971
430,R430,2279,9492,2370
431,R431,4364,9602,6418
432,R432,2110,656,5694
433,R433,5361,3235,9023
434,R434,7093,2684,9103
435,R435,2255,466,5955
436,R436,2907,5839,9304
437,R437,4835,6917,7984
438,R438,2546,6372,9935
439,R439,8182,1422,9374
440,R440,2675,135,7970
441,R441,5600,3051,6793
442,R442,3335,5219,6758
443,R443,998,821,3721
444,R444,4863,9648,4914
445,R445,5772,9958,4174
446,R446,8503,6713,6725
447,R447,8940,7770,3339
448,R448,8918,3189,7776
449,R449,9182,1782,9995
450,R450,9231,4147,18
451,R451,3346,7275,9061
452,R452,2740,4796,8421
453,R453,9061,2628,5337
454,R454,3457,5205,5007
455,R455,4940,6202,6507
456,R456,7141,6956,325
457,R457,5605,3957,98
458,R458,9366,641,9173
459,R459,585,2418,9409
460,R460,2791,9972,8354
461,R461,8984,9060,6524
462,R462,2999,3587,1987
463,R463,1734,7867,8080
464,R464,3590,1205,8912
465,R465,9354,8597,1444
466,R466,4717,2854,5922
467,R467,8510,7422,1088
468,R468,8289,9537,3626
469,R469,5854,8691,7815
470,R470,5421,7783,2563
471,R471,505,362,248
472,R472,9342,9364,8866
473,R473,9222,485,673
474,R474,9688,2491,1738
475,R475,2026,7571,9332
476,R476,7406,8575,9562
477,R477,5155,9899,4091
478,R478,2106,1188,5986
479,R479,9045,5607,9721
480,R480,3419,7191,6103
481,R481,9215,7089,6714
482,R482,3981,3091,7834
483,R483,5844,9511,1243
484,R484,4533,3296,2992
485,R485,6609,5128,2439
486,R486,9004,3944,7069
487,R487,1357,7898,9333
488,R488,5132,5106,5856
489,R489,3537,3618,4811
490,R490,8901,345,1144
491,R491,2677,7352,1053
492,R492,6450,3419,4837
493,R493,1036,1100,450
494,R494,8183,279,1886
495,R495,8319,8016,5958
496,R496,5549,7953,1128
497,R497,646,8981,6335
498,R498,6789,6829,2578
499,R499,3975,8109,9162
500,R500,4172,9032,9972
501,R501,3215,2195,3629
502,R502,5469,2874,6178
503,R503,7335,6761,1357
504,R504,9559,9750,7956
505,R505,2903,1524,7145
506,R506,597,8969,9111
507,R507,7711,1442,9180
508,R508,3852,5768,6474
509,R509,5200,9752,5066
510,R510,2380,3216,9471
511,R511,2106,8559,7811
512,R512,7769,2070,1566
513,R513,9937,828,3892
514,R514,3624,1771,7639
515,R515,9586,3240,5078
516,R516,680,2865,4550
517,R517,8064,8050,956
518,R518,1509,4173,8908
519,R519,4694,6585,7865
520,R520,370,4428,5703
521,R521,4082,9075,4268
522,R522,3817,2056,6390
523,R523,4664,5254,2891
524,R524,2566,8318,983
525,R525,5727,5181,1476
526,R526,912,5913,3462
527,R527,2942,9853,6817
528,R528,8591,7474,7583
529,R529,2453,6550,5924
530,R530,9297,8209,6517
531,R531,1533,9544,7323
532,R532,4769,8659,8502
533,R533,3042,4826,5576
534,R534,3240,3280,1601
535,R535,1066,1756,9475
536,R536,8470,3552,6778
537,R537,8408,1023,6062
538,R538,8907,5304,4919
539,R539,2389,6820,2737
540,R540,5993,3437,4694
541,R541,7958,5371,4623
542,R542,3019,9421,7499
543,R543,1795,6093,2469
544,R544,2117,6951,1526
545,R545,8545,4730,3057
546,R546,6726,1632,3618
547,R547,2278,176,4096
548,R548,8361,6832,5510
549,R549,1961,3001,7920
550,R550,6393,3803,6363
551,R551,6805,6291,1141
552,R552,4946,2414,7784
553,R553,9585,4470,7856
554,R554,2883,1237,6387
555,R555,8102,4739,158
556,R556,3821,6334,7012
557,R557,5431,2163,6777
558,R558,4737,4361,6734
559,R559,4565,9084,8013
560,R560,1614,4933,2963
561,R561,9634,7389,800
562,R562,5872,3005,8429
563,R563,7584,4660,1045
564,R564,6514,1124,2732
565,R565,9909,7271,8037
566,R566,5010,7753,8252
567,R567,4130,6589,8902
568,R568,2079,4489,9185
569,R569,9224,6471,8368
570,R570,6981,8241,6143
571,R571,1784,4574,3334
572,R572,501,3382,3569
573,R573,9086,4408,2109
574,R574,8539,312,607
575,R575,1697,4947,707
576,R576,3904,7250,9850
577,R577,8757,8921,5847
578,R578,1362,3603,9038
579,R579,7809,4835,156
580,R580,624,9492,2508
581,R581,4564,5328,2242
582,R582,7629,3308,1926
583,R583,7081,590,3784
584,R584,8587,9937,4251
585,R585,732,1387,4542
586,R586,459,2113,1960
587,R587,5964,6080,3382
588,R588,5140,634,7058
589,R589,5246,43,8719
590,R590,3276,8899,1897
591,R591,9944,6431,1103
592,R592,1298,6806,5547
593,R593,4590,8340,1591
594,R594,3764,8242,9333
595,R595,3432,9648,9070
596,R596,309,2517,4662
597,R597,6826,4479,9535
598,R598,9316,1677,7023
599,R599,477,8501,6514
600,R600,6553,5737,3841
601,R601,5962,9610,5236
602,R602,2102,1511,7407
603,R603,6082,8253,3826
604,R604,6071,8473,9918
605,R605,6374,8686,4297
606,R606,8977,1838,9721
607,R607,1351,2859,2465
608,R608,7362,9657,7151
609,R609,2619,3408,2993
610,R610,7797,738,1776
611,R611,7721,1438,7814
612,R612,5893,6685,3951
613,R613,2354,8397,191
614,R614,2650,1806,3727
615,R615,5435,2515,8956
616,R616,3516,9920,1906
617,R617,609,9309,2314
618,R618,7980,2979,2871
619,R619,1932,555,1031
620,R620,1572,15,3766
621,R621,6733,9247,3101
622,R622,3686,2422,8458
623,R623,1256,3471,3263
624,R624,3912,6173,3847
625,R625,9721,8238,9097
626,R626,650,6225,8549
627,R627,7233,5721,3803
628,R628,5445,2306,6590
629,R629,9557,4650,1267
630,R630,8664,2296,3901
631,R631,9245,5614,9614
632,R632,6989,52,1672
633,R633,3109,1216,2492
634,R634,6747,9988,778
635,R635,9882,7078,5797
636,R636,2268,1644,5335
637,R637,3475,4015,6168
638,R638,7964,3348,9663
639,R639,52,456,2638
640,R640,5450,5800,7830
641,R641,9398,2438,5307
642,R642,3314,7148,3915
643,R643,1842,8494,3571
644,R644,7144,6041,1271
645,R645,4739,4966,9448
646,R646,1006,5312,3601
647,R647,8371,4144,1916
648,R648,3541,1192,7919
649,R649,466,8904,9223
650,R650,2951,5925,8365
651,R651,9758,2759,8940
652,R652,4564,6587,6404
653,R653,4445,898,2606
654,R654,2117,2507,4541
655,R655,297,3799,4298
656,R656,9997,8020,7071
657,R657,2541,8798,913
658,R658,8158,4020,7633
659,R659,1198,3554,9736
660,R660,2241,3819,8647
661,R661,8344,5419,5123
662,R662,2704,5605,2550
663,R663,6440,9183,6019
664,R664,7202,4097,2260
665,R665,6388,2535,3041
666,R666,3790,5564,5353
667,R667,6496,9433,7577
668,R668,2979,6753,7255
669,R669,9146,4302,7625
670,R670,678,7835,3597
671,R671,1848,8655,4730
672,R672,6078,3777,6154
673,R673,1649,5384,7921
674,R674,795,3973,6756
675,R675,9879,7348,9172
676,R676,2406,9686,4154
677,R677,5150,823,2077
678,R678,6234,255,2264
679,R679,8553,6806,9716
680,R680,76,2842,6584
681,R681,6988,2770,1783
682,R682,1426,8006,3613
683,R683,7525,6416,8821
684,R684,1972,785,4528
685,R685,8780,1976,2770
686,R686,6889,3661,2621
687,R687,3937,7029,2916
688,R688,6985,4941,3282
689,R689,3791,4157,4469
690,R690,7091,6148,8458
691,R691,9889,2023,8259
692,R692,5720,7594,1563
693,R693,9694,8541,9630
694,R694,4718,5257,6281
695,R695,337,9001,566
696,R696,7375,280,159
697,R697,4583,4604,393
698,R698,1980,5378,4402
699,R699,1348,831,8088
700,R700,6289,6621,7044
701,R701,4216,1062,9053
702,R702,9726,9728,6687
703,R703,5973,1553,6558
704,R704,1632,9789,468
705,R705,4998,8626,4407
706,R706,7308,7873,1560
707,R707,5176,6108,6431
708,R708,3094,8245,4980
709,R709,4792,2276,4364
710,R710,6249,8976,1746
711,R711,7414,8538,6559
712,R712,1194,6889,5721
713,R713,3364,6286,6678
714,R714,5850,5739,2272
715,R715,3210,4410,3475
716,R716,1140,1114,5308
717,R717,2589,5292,5615
718,R718,6338,6225,4277
719,R719,8987,9937,6496
720,R720,2613,8275,2456
721,R721,4147,7319,7507
722,R722,4809,5814,4098
723,R723,9964,7590,7002
724,R724,2227,6502,7277
725,R725,1413,7220,6267
726,R726,4656,3231,2425
727,R727,8491,7098,8174
728,R728,2195,852,6663
729,R729,4188,1995,2799
730,R730,3841,5961,7446
731,R731,426,282,5660
732,R732,1396,3142,1713
733,R733,6917,5036,2689
734,R734,9630,6417,5974
735,R735,6228,7921,3161
736,R736,8221,9712,5705
737,R737,388,5007,1591
738,R738,5153,5617,9223
739,R739,231,6711,2645
740,R740,8022,6539,5556
741,R741,923,2245,1674
742,R742,4357,2506,7140
743,R743,9204,3332,7300
744,R744,6344,1808,2295
745,R745,9546,2783,6276
746,R746,6835,338,9794
747,R747,4224,6373,4626
748,R748,167,6267,5016
749,R749,6030,8475,4022
750,R750,1119,9191,9015
751,R751,9110,2972,7515
752,R752,609,7016,4647
753,R753,1023,2323,2292
754,R754,3765,9411,8344
755,R755,1945,6227,9267
756,R756,8,4550,4541
757,R757,7499,1105,3440
758,R758,2855,4978,8229
759,R759,4759,4004,7929
760,R760,5335,7211,5337
761,R761,321,4282,9312
762,R762,3976,6291,9940
763,R763,4609,4898,7916
764,R764,8437,8066,1383
765,R765,2310,4807,7327
766,R766,2516,9562,8692
767,R767,5248,1210,4593
768,R768,3197,9390,1747
769,R769,2674,4989,7010
770,R770,9861,1281,1621
771,R771,6507,8841,1722
772,R772,6059,6133,4052
773,R773,9655,3527,9364
774,R774,2603,1974,1748
775,R775,8290,9631,3189
776,R776,3778,5868,3952
777,R777,5787,600,5038
778,R778,3333,8231,1456
779,R779,7837,5175,5402
780,R780,1329,1186,4720
781,R781,841,7617,1210
782,R782,9973,1272,7777
783,R783,3512,4918,1357
784,R784,4032,6982,9227
785,R785,6910,1571,2767
786,R786,4819,1428,5141
787,R787,7855,6035,1648
788,R788,8482,3617,162
789,R789,3888,3968,9789
790,R790,8559,6571,9943
791,R791,6710,262,2586
792,R792,141,8057,9911
793,R793,1771,5622,4279
794,R794,9098,6194,4227
795,R795,4493,1859,2009
796,R796,6584,5062,4343
797,R797,8810,3643,177
798,R798,2179,1358,8619
799,R799,313,125,7818
800,R800,3213,2123,3954
801,R801,788,2069,4503
802,R802,6759,1857,9659
803,R803,4769,1282,1474
804,R804,5879,3289,8320
805,R805,3694,8769,890
806,R806,1284,1159,4063
807,R807,1838,8040,1063
808,R808,6335,2563,923
809,R809,4075,5828,2237
810,R810,3448,5686,538
811,R811,5653,43,3925
812,R812,2211,3059,1152
813,R813,1776,9639,4151
814,R814,9346,4458,83
815,R815,1233,9278,8364
816,R816,9113,5323,1598
817,R817,1665,4411,7153
818,R818,6466,1202,6380
819,R819,8231,2214,7180
820,R820,6974,8580,7561
821,R821,7539,1470,3400
822,R822,3685,2559,5430
823,R823,2019,7825,265
824,R824,4742,8469,7364
825,R825,8654,5735,7385
826,R826,5258,7692,6125
827,R827,2,4338,6824
828,R828,658,9621,3845
829,R829,3028,7572,4724
830,R830,6760,6149,5359
831,R831,1465,4050,3667
832,R832,4385,4455,4870
833,R833,3512,8691,4882
834,R834,7824,4148,6919
835,R835,8862,5267,8165
836,R836,2244,7688,9949
837,R837,5476,870,1753
838,R838,9023,6484,9602
839,R839,4103,9071,745
840,R840,5891,3517,9451
841,R841,7350,9505,3044
842,R842,2061,4092,6239
843,R843,8050,5272,5709
844,R844,7560,5110,7746
845,R845,577,6597,505
846,R846,5424,248,6888
847,R847,2274,5847,1577
848,R848,9805,4810,3716
849,R849,8800,837,904
850,R850,4029,9358,4941
851,R851,5817,9582,2579
852,R852,6101,8548,8732
853,R853,3674,1329,1120
854,R854,9719,537,3323
855,R855,8962,8917,2005
856,R856,9616,590,2590
857,R857,4016,6231,5809
858,R858,6296,5902,3396
859,R859,4429,1941,7436
860,R860,6097,8703,2320
861,R861,2145,6269,623
862,R862,4751,8864,172
863,R863,7979,6093,1861
864,R864,6001,8773,2431
865,R865,2717,3430,772
866,R866,5845,1308,5633
867,R867,1312,4243,7264
868,R868,4947,391,1607
869,R869,13,9166,5268
870,R870,8528,9916,1009
871,R871,650,7445,8294
872,R872,595,3155,9805
873,R873,3564,3130,8949
874,R874,5295,1336,3362
875,R875,1117,6284,7028
876,R876,9160,7401,848
877,R877,464,7446,6562
878,R878,3664,4527,6317
879,R879,7910,1645,8127
880,R880,5137,2366,4219
881,R881,3541,9026,3707
882,R882,5704,4731,508
883,R883,2843,9890,2045
884,R884,8946,8720,4017
885,R885,6785,2442,863
886,R886,2251,754,4264
887,R887,7643,4863,7151
888,R888,2359,9162,9668
889,R889,5020,2088,2020
890,R890,9278,9206,6177
891,R891,5323,3820,36
892,R892,9379,6305,974
893,R893,4413,2393,1223
894,R894,7807,3667,7431
895,R895,5337,1020,874
896,R896,463,517,9774
897,R897,7651,5757,5767
898,R898,2914,9417,6972
899,R899,7131,985,1628
900,R900,3418,3094,5620
901,R901,9776,4746,5251
902,R902,4005,4059,8470
903,R903,3777,435,1161
904,R904,9685,6900,5841
905,R905,8244,5855,5492
906,R906,8950,9213,9080
907,R907,2406,6520,9364
908,R908,1100,2904,9135
909,R909,1373,1513,5327
910,R910,5514,7831,5027
911,R911,976,8707,2283
912,R912,7764,7508,3372
913,R913,9059,3678,7401
914,R914,174,1163,1561
915,R915,5709,8718,2841
916,R916,5067,3639,4912
917,R917,9884,8162,4048
918,R918,1696,397,7545
919,R919,1721,8459,4725
920,R920,4413,8682,2427
921,R921,4627,8907,8888
922,R922,6459,66,3001
923,R923,7375,3496,6801
924,R924,7723,8624,3167
925,R925,8977,9245,7122
926,R926,3139,1764,6943
927,R927,2429,6502,5809
928,R928,7238,8873,3332
929,R929,3851,1705,9577
930,R930,26,7233,6687
931,R931,5826,7725,4439
932,R932,592,9718,6612
933,R933,6409,2339,1489
934,R934,2188,9754,4695
935,R935,839,6630,9501
936,R936,8964,9783,2568
937,R937,7799,7833,8422
938,R938,3791,6774,417
939,R939,6931,4181,2859
940,R940,5063,2389,1736
941,R941,7692,7251,4621
942,R942,1171,5135,7699
943,R943,7928,7260,4556
944,R944,6536,4640,4846
945,R945,8611,152,3920
946,R946,7746,6237,9713
947,R947,8241,9059,1743
948,R948,8445,8450,2097
949,R949,2204,3690,1273
950,R950,3620,6551,2684
951,R951,3847,6844,2198
952,R952,3291,9664,5364
953,R953,7669,7087,7507
954,R954,9326,9746,5116
955,R955,3736,4486,1055
956,R956,8761,2874,9443
957,R957,2683,4050,1529
958,R958,2942,5508,2211
959,R959,6958,8454,4296
960,R960,1153,6541,7182
961,R961,6450,5080,4811
962,R962,7504,5441,9347
963,R963,8663,39,6735
964,R964,4596,1152,9529
965,R965,982,1222,3492
966,R966,81,8206,2371
967,R967,1319,8730,230
968,R968,2729,2424,3896
969,R969,8220,4475,5605
970,R970,8654,1696,6032
971,R971,4476,6101,497
972,R972,5552,6991,5823
973,R973,164,7196,7835
974,R974,2154,4123,9272
975,R975,5759,6560,7162
976,R976,9375,3698,7973
977,R977,63,2200,5460
978,R978,6739,9362,2195
979,R979,4513,9973,7860
980,R980,3119,5940,4757
981,R981,9191,1740,7439
982,R982,8468,1741,8366
983,R983,5737,3535,997
984,R984,8138,5591,9049
985,R985,7705,8506,1119
986,R986,120,8602,6870
987,R987,9914,5620,585
988,R988,1628,9012,8854
989,R989,3586,1969,581
990,R990,7676,393,5104
991,R991,4558,189,6756
992,R992,4340,3364,7276
993,R993,5668,8270,3845
994,R994,4960,5135,2823
995,R995,8168,9699,2172
996,R996,6891,1119,8941
997,R997,2243,9618,6297
998,R998,673,4491,7048
999,R999,4420,9701,553
1000,R1000,7981,9113,7134
1001,R1001,9648,9812,2431
1002,R1002,4856,5841,2969
1003,R1003,5808,9518,7256
1004,R1004,316,9801,1541
1005,R1005,726,6142,8702
1006,R1006,5132,4462,2588
1007,R1007,9201,1139,7237
1008,R1008,5541,976,51
1009,R1009,9903,2628,4702
1010,R1010,7810,7436,7343
1011,R1011,7773,3457,8382
1012,R1012,1350,4953,767
1013,R1013,8545,5674,1745
1014,R1014,2843,8924,4293
1015,R1015,9540,3043,398
