id,label,attr_0,attr_1,attr_2
330,R330,6813,8637.4,8637.4
331,R331,9240.6,9240.6,3796
332,R332,9482.0,2589,9482.0
333,R333,8057.0,8057.0,9716
334,R334,8274.4,8629,8274.4
335,R335,8243.0,8243.2,8784
336,R336,4208,9158.2,9158.4
337,R337,8000.8,8001.2,9995
338,R338,9837.0,9837.2,815
339,R339,9104.2,9104.4,4479
340,R340,9493,8101.2,8101.2
341,R341,8724,8255.0,8255.2
342,R342,9920.2,400,9920.0
343,R343,8424.8,8425.2,7875
344,R344,8453.0,7734,8453.4
345,R345,8770.2,8769.8,6150
346,R346,6500,8700.0,8700.0
347,R347,9680.0,9679.8,1601
348,R348,2475,9504.8,9505.0
349,R349,8686.0,8685.6,6571
350,R350,2563,9487.2,9487.2
351,R351,6900,8619.8,8620.2
352,R352,8276.4,8618,8276.2
353,R353,5942,8811.8,8811.4
354,R354,53,9989.6,9989.2
355,R355,4268,9146.6,9146.2
356,R356,9617,8076.8,8076.8
357,R357,8177.6,8177.8,9112
358,R358,8519.6,7402,8519.4
359,R359,2029,9594.4,9594.2
360,R360,8994.6,8994.4,5027
361,R361,4390,9121.8,9122.0
362,R362,6577,8684.8,8684.6
363,R363,8961.8,5192,8961.6
364,R364,121,9975.8,9975.6
365,R365,8725.0,6374,8725.4
366,R366,5821,8836.0,8836.0
367,R367,9951.8,242,9951.4
368,R368,9180.4,4098,9180.6
369,R369,8875.4,8875.8,5622
370,R370,7377,8524.4,8524.4
371,R371,9529.4,2352,9529.6
372,R372,9979,8004.2,8004.0
373,R373,3448,9310.4,9310.4
374,R374,7382,8523.4,8523.4
375,R375,8472.6,8472.8,7637
376,R376,8827.0,5866,8826.8
377,R377,9678.0,9677.8,1611
378,R378,7802,8439.4,8439.4
379,R379,8384.0,8080,8384.0
380,R380,9297.4,9297.0,3514
381,R381,9011.0,4945,9011.0
382,R382,101,9980.0,9979.8
383,R383,8819.2,8819.2,5904
384,R384,3195,9360.8,9360.8
385,R385,9321.8,3390,9322.2
386,R386,8414.8,7926,8414.6
387,R387,8305.6,8473,8305.4
388,R388,8034.8,9826,8035.0
389,R389,9810.6,9810.4,948
390,R390,709,9858.0,9858.0
391,R391,8674.0,6631,8674.0
392,R392,9409.8,9409.4,2952
393,R393,8101.4,8101.4,9494
394,R394,8833.2,8833.2,5833
395,R395,8021,8395.6,8395.6
396,R396,8685.0,6574,8685.4
397,R397,9811.6,943,9811.4
398,R398,2230,9554.2,9554.0
399,R399,7823,8435.6,8435.4
400,R400,9549.6,9549.4,2253
401,R401,8120.2,9399,8120.4
402,R402,2587,9482.6,9482.4
403,R403,3169,9366.0,9366.0
404,R404,2050,9590.0,9590.2
405,R405,9151.6,9151.2,4243
406,R406,9379.0,3105,9379.2
407,R407,8664.0,6679,8664.2
408,R408,8187.0,9064,8187.2
409,R409,8687,8262.6,8262.4
410,R410,8057.4,9713,8057.2
411,R411,8289,8342.0,8342.2
412,R412,9983.0,86,9982.8
413,R413,9326.4,9326.6,3368
414,R414,8310.2,8310.4,8448
415,R415,8437.6,8437.6,7812
416,R416,4989,9002.4,9002.4
417,R417,18,9996.2,9996.6
418,R418,9704,8059.4,8059.0
419,R419,8860.4,8860.6,5698
420,R420,8791.0,8790.6,6046
421,R421,9927.8,9927.6,361
422,R422,8530.0,8530.0,7350
423,R423,8216.6,8916,8216.6
424,R424,9277.8,9278.0,3610
425,R425,8805.4,8805.2,5973
426,R426,8466.0,7669,8466.4
427,R427,9366.8,9366.8,3165
428,R428,9293.4,3534,9293.2
429,R429,2005,9599.2,9599.2
430,R430,9185.0,4076,9185.0
431,R431,8620.8,8621.0,6895
432,R432,1040,9791.8,9791.8
433,R433,9422.0,9422.2,2890
434,R434,9907.6,463,9907.6
435,R435,7891,8421.8,8421.8
436,R436,9961.8,9961.6,192
437,R437,8034.6,9828,8034.4
438,R438,8974.4,8974.4,5127
439,R439,9396.4,9396.6,3018
440,R440,5725,8855.2,8855.2
441,R441,4714,9057.0,9057.0
442,R442,9481.2,9481.0,2595
443,R443,8670,8266.2,8266.2
444,R444,8102.8,8103.0,9486
445,R445,8112.0,8111.6,9441
446,R446,3735,9252.8,9253.0
447,R447,8847.2,5764,8847.4
448,R448,9848.0,760,9848.0
449,R449,9147.0,9147.0,4265
450,R450,8686.0,6569,8686.2
451,R451,9340,8132.2,8132.2
452,R452,9939.4,9939.0,304
453,R453,8500.2,8500.2,7499
454,R454,9819,8036.4,8036.2
455,R455,8273.6,8631,8273.8
456,R456,8262.4,8262.0,8689
457,R457,5381,8924.0,8923.6
458,R458,4998,9000.4,9000.2
459,R459,8043.6,8043.8,9782
460,R460,9535.0,2325,9534.8
461,R461,9513.4,9513.2,2434
462,R462,1128,9774.2,9774.2
463,R463,4772,9045.6,9045.8
464,R464,9390.0,3050,9390.0
465,R465,9893.8,9893.8,530
466,R466,9500.2,9500.0,2499
467,R467,6865,8627.2,8627.0
468,R468,9242.2,3790,9242.0
469,R469,9833.0,9833.0,834
470,R470,7165,8567.2,8567.2
471,R471,5798,8840.6,8840.2
472,R472,985,9803.2,9802.8
473,R473,9622.0,9621.8,1890
474,R474,5984,8803.4,8803.0
475,R475,5520,8896.2,8896.2
476,R476,9800.2,9800.2,998
477,R477,9689.4,1554,9689.4
478,R478,8549.0,8549.2,7254
479,R479,9936.6,317,9936.8
480,R480,9158.2,4210,9158.2
481,R481,331,9933.6,9934.0
482,R482,9013.4,9013.4,4934
483,R483,7216,8556.8,8556.8
484,R484,9810.0,9809.8,951
485,R485,9915.4,422,9915.6
486,R486,8471.2,7643,8471.2
487,R487,8330.8,8331.0,8345
488,R488,8564.2,8564.4,7179
489,R489,5426,8914.6,8915.0
490,R490,8338.8,8339.0,8305
491,R491,8122.0,9391,8122.0
492,R492,9103.4,9103.4,4484
493,R493,2648,9470.2,9470.2
494,R494,3287,9342.8,9342.6
495,R495,8205.8,8205.8,8971
496,R496,9055.6,4721,9056.0
497,R497,9269.2,3655,9269.0
498,R498,9428.0,2860,9428.0
499,R499,8312.6,8312.6,8437
500,R500,8011,8398.0,8397.8
501,R501,8601.8,6992,8601.8
502,R502,6743,8651.4,8651.2
503,R503,8520.6,8520.8,7397
504,R504,9374.8,3125,9375.2
505,R505,9697.0,9697.2,1515
506,R506,8839.6,8839.4,5803
507,R507,4573,9085.4,9085.4
508,R508,8698,8260.6,8260.6
509,R509,9093.0,4534,9093.4
510,R510,9914.0,9914.0,429
511,R511,8183.2,8183.0,9084
512,R512,9834.2,9834.4,829
513,R513,9814.2,9814.0,930
514,R514,8735.4,8735.4,6323
515,R515,9587.0,2065,9586.8
516,R516,9009.4,4952,9009.4
517,R517,8317,8336.8,8336.6
518,R518,4986,9002.8,9003.0
519,R519,9885.6,572,9885.6
520,R520,9016.4,4919,9016.2
521,R521,9025.6,4873,9025.2
522,R522,168,9966.2,9966.6
523,R523,2657,9468.4,9468.8
524,R524,3443,9311.2,9311.4
525,R525,9031.6,9031.4,4842
526,R526,733,9853.4,9853.2
527,R527,9829.8,852,9829.6
528,R528,8074.0,9631,8073.6
529,R529,7892,8421.4,8421.8
530,R530,8740.8,8740.6,6296
531,R531,8551.2,8551.2,7244
532,R532,9784.6,1077,9784.6
533,R533,9078.4,4608,9078.2
534,R534,8476.6,8476.6,7616
535,R535,2550,9490.2,9489.8
536,R536,8047.2,8047.2,9763
537,R537,8092,8381.8,8381.4
538,R538,8886.6,5568,8886.4
539,R539,5109,8978.2,8978.0
540,R540,9640.8,9640.4,1797
541,R541,9819.8,9819.4,902
542,R542,8529.2,8529.0,7354
543,R543,106,9978.6,9978.8
544,R544,9609,8078.4,8078.2
545,R545,9587.8,2062,9587.6
546,R546,9103.0,9103.2,4484
547,R547,9196.2,9196.0,4019
548,R548,8280.2,8600,8280.2
549,R549,8769.0,8769.4,6154
550,R550,9471.8,2642,9471.8
551,R551,8926.6,8926.8,5367
552,R552,9714.0,9713.8,1430
553,R553,8817.0,8816.6,5916
554,R554,8840.6,8841.0,5796
555,R555,8976.0,8976.2,5119
556,R556,9677.0,1614,9677.0
557,R557,8220.2,8899,8220.2
558,R558,9909,8018.2,8018.4
559,R559,5759,8848.4,8848.4
560,R560,9148.4,4259,9148.0
561,R561,4394,9121.2,9121.0
562,R562,8130,8374.0,8374.0
563,R563,9269.8,3651,9269.6
564,R564,8754.2,8754.2,6229
565,R565,9274.6,3626,9274.8
566,R566,8922.4,8922.6,5387
567,R567,6527,8694.4,8694.6
568,R568,9215,8157.0,8156.8
569,R569,1894,9621.4,9621.4
570,R570,8925.8,8925.8,5370
571,R571,8738.2,8738.0,6310
572,R572,9730.6,1347,9730.6
573,R573,9020.2,9020.2,4900
574,R574,9609.4,9609.2,1954
575,R575,1718,9656.4,9656.2
576,R576,5097,8980.8,8980.4
577,R577,2893,9421.6,9421.2
578,R578,9165.6,4171,9165.6
579,R579,9714.8,9714.8,1425
580,R580,8119.8,9401,8119.8
581,R581,7153,8569.4,8569.4
582,R582,8232.4,8838,8232.6
583,R583,9391.4,9391.4,3044
584,R584,9081,8184.0,8184.0
585,R585,9924.2,9924.6,378
586,R586,5035,8993.2,8992.8
587,R587,9201.0,3994,9201.4
588,R588,3471,9306.0,9305.6
589,R589,8228,8354.2,8354.4
590,R590,9453.2,2733,9453.2
591,R591,3225,9355.0,9354.8
592,R592,4063,9187.6,9187.4
593,R593,9163.6,9163.4,4183
594,R594,9708.0,9707.6,1461
595,R595,6930,8613.8,8613.8
596,R596,8462.8,7685,8463.0
597,R597,8694.0,6529,8694.2
598,R598,9675.8,1621,9675.8
599,R599,8505.8,8505.6,7472
600,R600,9308.8,9308.4,3457
601,R601,9931.4,342,9931.8
602,R602,8228.2,8228.2,8858
603,R603,9940.4,298,9940.6
604,R604,7269,8546.2,8546.4
605,R605,8160.4,9199,8160.2
606,R606,9090,8182.0,8181.8
607,R607,307,9938.8,9938.6
608,R608,5016,8997.0,8996.6
609,R609,8691,8262.0,8261.6
610,R610,6349,8730.2,8730.4
611,R611,9878.8,607,9878.8
612,R612,9399.6,9399.4,3003
613,R613,8764,8247.2,8247.2
614,R614,8590.0,7049,8590.4
615,R615,6474,8705.0,8705.2
616,R616,8504.0,8503.6,7481
617,R617,8787.6,8788.0,6061
618,R618,7528,8494.4,8494.4
619,R619,8686.6,6568,8686.2
620,R620,2072,9585.6,9585.8
621,R621,9384.2,3078,9384.2
622,R622,8648.8,6756,8648.6
623,R623,8355.0,8225,8354.8
624,R624,9141.4,9141.6,4292
625,R625,8955.8,5221,8955.6
626,R626,9934.0,9934.4,329
627,R627,8737.2,8737.2,6314
628,R628,183,9963.2,9963.2
629,R629,8365,8326.8,8327.2
630,R630,3935,9213.2,9212.8
631,R631,9410.0,2949,9410.0
632,R632,8549.6,7251,8550.0
633,R633,8556,8288.6,8288.8
634,R634,9886.6,568,9886.2
635,R635,9076,8184.6,8184.8
636,R636,8344.6,8278,8344.2
637,R637,8160.4,9198,8160.2
638,R638,8140.2,8140.2,9298
639,R639,8179.4,8179.6,9102
640,R640,9103.4,4482,9103.8
641,R641,9648.6,9648.6,1757
642,R642,8314.0,8313.6,8431
643,R643,9397.8,9397.4,3012
644,R644,8238.2,8810,8238.0
645,R645,3391,9321.6,9322.0
646,R646,9895,8020.8,8020.8
647,R647,5661,8867.8,8867.6
648,R648,406,9918.8,9918.6
649,R649,5947,8810.6,8810.6
650,R650,9225.2,9225.0,3875
651,R651,9259.8,3700,9259.8
652,R652,9580,8084.0,8084.0
653,R653,8868.0,8868.0,5659
654,R654,1575,9684.8,9685.2
655,R655,4279,9144.4,9144.2
656,R656,9431.4,9431.8,2842
657,R657,9538.6,2308,9538.6
658,R658,8328.4,8359,8328.4
659,R659,8387.4,8387.4,8062
660,R660,8459.4,8459.4,7704
661,R661,8875.4,5624,8875.4
662,R662,8376.4,8118,8376.6
663,R663,6239,8752.0,8752.0
664,R664,8020.0,9900,8019.8
665,R665,8515.8,8516.2,7420
666,R666,9605.2,9605.4,1974
667,R667,8450,8310.2,8309.8
668,R668,6679,8664.0,8664.2
669,R669,8647.8,6761,8648.0
670,R670,8492.6,8492.4,7537
671,R671,9469.8,9469.4,2652
672,R672,8659.6,8659.6,6703
673,R673,8282.6,8282.6,8586
674,R674,6832,8633.8,8633.6
675,R675,8157.8,9210,8158.2
676,R676,9702.0,9701.8,1490
677,R677,9660.8,1697,9660.6
678,R678,9300.8,3495,9301.2
679,R679,7133,8573.6,8573.4
680,R680,3274,9345.2,9345.4
681,R681,8399.0,8004,8399.2
682,R682,7120,8575.8,8576.0
683,R683,8387.8,8061,8388.0
684,R684,7058,8588.6,8588.2
685,R685,9687.8,1562,9687.8
686,R686,9921.8,390,9922.2
687,R687,3284,9343.4,9343.2
688,R688,8158.6,8158.4,9207
689,R689,9226.0,9225.6,3871
690,R690,8331.6,8343,8331.2
691,R691,8795.2,6025,8795.2
692,R692,9325.6,9325.6,3373
693,R693,8399.2,8399.2,8004
694,R694,8681.8,6590,8681.8
695,R695,9258.8,9258.8,3707
696,R696,3851,9229.8,9229.6
697,R697,6883,8623.2,8623.6
698,R698,7901,8419.8,8419.8
699,R699,3094,9381.0,9381.0
700,R700,9500.0,9500.0,2500
701,R701,8610.8,8611.0,6946
702,R702,8072.6,9637,8072.4
703,R703,616,9876.8,9877.0
704,R704,8168.8,9155,8168.8
705,R705,9981.8,9981.4,92
706,R706,4289,9142.0,9142.2
707,R707,9395,8120.8,8121.2
708,R708,8786.0,8785.6,6071
709,R709,2957,9408.8,9408.6
710,R710,9270.6,3646,9271.0
711,R711,9378.2,9378.4,3109
712,R712,8744.4,6277,8744.8
713,R713,8331.6,8342,8331.8
714,R714,8179.2,8179.0,9104
715,R715,7499,8500.0,8500.4
716,R716,9182.0,9182.4,4089
717,R717,7541,8491.8,8491.6
718,R718,9101.6,4493,9101.6
719,R719,9894.6,526,9894.8
720,R720,8808.8,8809.2,5955
721,R721,9127.0,9127.0,4364
722,R722,9645,8070.8,8070.8
723,R723,402,9919.4,9919.6
724,R724,8345.8,8271,8345.6
725,R725,8344.6,8345.0,8276
726,R726,9843.2,783,9843.2
727,R727,8071.8,9640,8072.2
728,R728,8506.8,8506.6,7467
729,R729,9247.8,3762,9247.4
730,R730,9437.2,9437.2,2815
731,R731,9720.8,9721.0,1396
732,R732,8624.6,8625.0,6876
733,R733,9707,8058.8,8058.4
734,R734,8605.4,8605.2,6974
735,R735,9018.8,4906,9018.6
736,R736,9765.2,1175,9764.8
737,R737,8303,8339.2,8339.6
738,R738,7869,8426.2,8426.4
739,R739,8591.0,7046,8590.6
740,R740,9565.2,9565.2,2174
741,R741,9072.8,9072.6,4637
742,R742,8348.6,8258,8348.4
743,R743,9695.8,1521,9695.6
744,R744,7424,8515.0,8515.2
745,R745,9041.2,4794,9041.2
746,R746,8648.8,6757,8648.8
747,R747,9341,8131.6,8132.0
748,R748,3224,9355.0,9355.4
749,R749,9571.0,2146,9571.0
750,R750,9044.6,9044.6,4776
751,R751,9341.0,9340.8,3295
752,R752,9210.0,9210.2,3950
753,R753,8528.4,7357,8528.6
754,R754,9785.8,1072,9785.4
755,R755,6088,8782.2,8782.2
756,R756,8211.6,8211.2,8943
757,R757,9196.0,4020,9196.2
758,R758,9806.2,9805.8,970
759,R759,8517,8296.4,8296.6
760,R760,7798,8440.6,8440.2
761,R761,9986.6,66,9986.6
762,R762,9017.6,9018.0,4911
763,R763,2898,9420.6,9420.2
764,R764,8122.6,8122.8,9387
765,R765,8845.6,5771,8846.0
766,R766,8903.8,8904.2,5480
767,R767,9731.4,1344,9731.4
768,R768,7647,8470.8,8470.8
769,R769,8105.2,8105.2,9473
770,R770,9392.6,9392.6,3037
771,R771,8183.8,9082,8183.4
772,R772,9638.0,1811,9637.6
773,R773,9884.4,579,9884.2
774,R774,2195,9561.2,9561.0
775,R775,8870.8,8870.4,5647
776,R776,9610.8,1946,9611.0
777,R777,9479.4,9479.0,2604
778,R778,9579.2,9579.4,2104
779,R779,9636.4,1818,9636.6
780,R780,5147,8970.6,8970.8
